Time(s)  FairTen4(N)  FairTen5(N)  FairTen6(N)
394.070000 168432.000000 166819.000000 166819.000000
394.080000 168685.000000 166733.000000 166733.000000
394.090000 168939.000000 166648.000000 166648.000000
394.100000 169193.000000 166564.000000 166564.000000
394.110000 169448.000000 166480.000000 166480.000000
394.120000 169704.000000 166397.000000 166397.000000
394.130000 169960.000000 166315.000000 166315.000000
394.140000 170217.000000 166233.000000 166233.000000
394.150000 170475.000000 166152.000000 166152.000000
394.160000 170733.000000 166071.000000 166071.000000
394.170000 170992.000000 165991.000000 165991.000000
394.180000 171251.000000 165911.000000 165911.000000
394.190000 171510.000000 165833.000000 165833.000000
394.200000 171770.000000 165755.000000 165755.000000
394.210000 172030.000000 165677.000000 165677.000000
394.220000 172291.000000 165600.000000 165600.000000
394.230000 172552.000000 165524.000000 165524.000000
394.240000 172813.000000 165449.000000 165449.000000
394.250000 173075.000000 165374.000000 165374.000000
394.260000 173337.000000 165300.000000 165300.000000
394.270000 173599.000000 165227.000000 165227.000000
394.280000 173861.000000 165154.000000 165154.000000
394.290000 174124.000000 165082.000000 165082.000000
394.300000 174387.000000 165011.000000 165011.000000
394.310000 174650.000000 164940.000000 164940.000000
394.320000 174914.000000 164870.000000 164870.000000
394.330000 175177.000000 164801.000000 164801.000000
394.340000 175441.000000 164732.000000 164732.000000
394.350000 175704.000000 164664.000000 164664.000000
394.360000 175968.000000 164597.000000 164597.000000
394.370000 176231.000000 164530.000000 164530.000000
394.380000 176495.000000 164463.000000 164463.000000
394.390000 176758.000000 164397.000000 164397.000000
394.400000 177021.000000 164332.000000 164332.000000
394.410000 177284.000000 164267.000000 164267.000000
394.420000 177546.000000 164202.000000 164202.000000
394.430000 177808.000000 164138.000000 164138.000000
394.440000 178069.000000 164075.000000 164075.000000
394.450000 178330.000000 164011.000000 164011.000000
394.460000 178590.000000 163949.000000 163949.000000
394.470000 178849.000000 163887.000000 163887.000000
394.480000 179107.000000 163825.000000 163825.000000
394.490000 179364.000000 163764.000000 163764.000000
394.500000 179620.000000 163703.000000 163703.000000
394.510000 179875.000000 163642.000000 163642.000000
394.520000 180129.000000 163583.000000 163583.000000
394.530000 180382.000000 163523.000000 163523.000000
394.540000 180634.000000 163465.000000 163465.000000
394.550000 180884.000000 163407.000000 163407.000000
394.560000 181133.000000 163349.000000 163349.000000
394.570000 181380.000000 163292.000000 163292.000000
394.580000 181626.000000 163235.000000 163235.000000
394.590000 181871.000000 163179.000000 163179.000000
394.600000 182113.000000 163124.000000 163124.000000
394.610000 182355.000000 163069.000000 163069.000000
394.620000 182594.000000 163015.000000 163015.000000
394.630000 182833.000000 162961.000000 162961.000000
394.640000 183069.000000 162908.000000 162908.000000
394.650000 183304.000000 162855.000000 162855.000000
394.660000 183536.000000 162803.000000 162803.000000
394.670000 183767.000000 162751.000000 162751.000000
394.680000 183997.000000 162700.000000 162700.000000
394.690000 184224.000000 162649.000000 162649.000000
394.700000 184449.000000 162598.000000 162598.000000
394.710000 184672.000000 162548.000000 162548.000000
394.720000 184893.000000 162498.000000 162498.000000
394.730000 185112.000000 162449.000000 162449.000000
394.740000 185328.000000 162400.000000 162400.000000
394.750000 185542.000000 162351.000000 162351.000000
394.760000 185754.000000 162303.000000 162303.000000
394.770000 185963.000000 162255.000000 162255.000000
394.780000 186170.000000 162207.000000 162207.000000
394.790000 186373.000000 162160.000000 162160.000000
394.800000 186575.000000 162114.000000 162114.000000
394.810000 186773.000000 162067.000000 162067.000000
394.820000 186968.000000 162022.000000 162022.000000
394.830000 187161.000000 161976.000000 161976.000000
394.840000 187351.000000 161932.000000 161932.000000
394.850000 187537.000000 161887.000000 161887.000000
394.860000 187721.000000 161843.000000 161843.000000
394.870000 187902.000000 161800.000000 161800.000000
394.880000 188080.000000 161757.000000 161757.000000
394.890000 188255.000000 161714.000000 161714.000000
394.900000 188427.000000 161672.000000 161672.000000
394.910000 188596.000000 161630.000000 161630.000000
394.920000 188762.000000 161589.000000 161589.000000
394.930000 188925.000000 161548.000000 161548.000000
394.940000 189085.000000 161507.000000 161507.000000
394.950000 189242.000000 161467.000000 161467.000000
394.960000 189397.000000 161427.000000 161427.000000
394.970000 189548.000000 161388.000000 161388.000000
394.980000 189696.000000 161348.000000 161348.000000
394.990000 189842.000000 161309.000000 161309.000000
395.000000 189984.000000 161270.000000 161270.000000
395.010000 190124.000000 161232.000000 161232.000000
395.020000 190260.000000 161194.000000 161194.000000
395.030000 190393.000000 161156.000000 161156.000000
395.040000 190522.000000 161119.000000 161119.000000
395.050000 190649.000000 161082.000000 161082.000000
395.060000 190771.000000 161045.000000 161045.000000
395.070000 190891.000000 161009.000000 161009.000000
395.080000 191006.000000 160974.000000 160974.000000
395.090000 191118.000000 160938.000000 160938.000000
395.100000 191226.000000 160904.000000 160904.000000
395.110000 191330.000000 160870.000000 160870.000000
395.120000 191430.000000 160836.000000 160836.000000
395.130000 191526.000000 160804.000000 160804.000000
395.140000 191618.000000 160771.000000 160771.000000
395.150000 191706.000000 160740.000000 160740.000000
395.160000 191790.000000 160709.000000 160709.000000
395.170000 191869.000000 160679.000000 160679.000000
395.180000 191945.000000 160649.000000 160649.000000
395.190000 192016.000000 160620.000000 160620.000000
395.200000 192084.000000 160591.000000 160591.000000
395.210000 192147.000000 160564.000000 160564.000000
395.220000 192206.000000 160536.000000 160536.000000
395.230000 192262.000000 160510.000000 160510.000000
395.240000 192313.000000 160484.000000 160484.000000
395.250000 192361.000000 160458.000000 160458.000000
395.260000 192405.000000 160433.000000 160433.000000
395.270000 192445.000000 160409.000000 160409.000000
395.280000 192481.000000 160385.000000 160385.000000
395.290000 192514.000000 160361.000000 160361.000000
395.300000 192543.000000 160338.000000 160338.000000
395.310000 192568.000000 160316.000000 160316.000000
395.320000 192590.000000 160294.000000 160294.000000
395.330000 192607.000000 160273.000000 160273.000000
395.340000 192621.000000 160252.000000 160252.000000
395.350000 192631.000000 160232.000000 160232.000000
395.360000 192637.000000 160213.000000 160213.000000
395.370000 192639.000000 160194.000000 160194.000000
395.380000 192637.000000 160176.000000 160176.000000
395.390000 192631.000000 160159.000000 160159.000000
395.400000 192621.000000 160143.000000 160143.000000
395.410000 192606.000000 160127.000000 160127.000000
395.420000 192587.000000 160113.000000 160113.000000
395.430000 192564.000000 160099.000000 160099.000000
395.440000 192536.000000 160086.000000 160086.000000
395.450000 192504.000000 160074.000000 160074.000000
395.460000 192468.000000 160063.000000 160063.000000
395.470000 192427.000000 160053.000000 160053.000000
395.480000 192381.000000 160044.000000 160044.000000
395.490000 192332.000000 160035.000000 160035.000000
395.500000 192278.000000 160028.000000 160028.000000
395.510000 192220.000000 160021.000000 160021.000000
395.520000 192158.000000 160015.000000 160015.000000
395.530000 192092.000000 160010.000000 160010.000000
395.540000 192022.000000 160006.000000 160006.000000
395.550000 191948.000000 160002.000000 160002.000000
395.560000 191871.000000 159999.000000 159999.000000
395.570000 191790.000000 159996.000000 159996.000000
395.580000 191706.000000 159994.000000 159994.000000
395.590000 191618.000000 159993.000000 159993.000000
395.600000 191527.000000 159992.000000 159992.000000
395.610000 191433.000000 159992.000000 159992.000000
395.620000 191336.000000 159993.000000 159993.000000
395.630000 191236.000000 159994.000000 159994.000000
395.640000 191132.000000 159996.000000 159996.000000
395.650000 191026.000000 159998.000000 159998.000000
395.660000 190917.000000 160001.000000 160001.000000
395.670000 190804.000000 160005.000000 160005.000000
395.680000 190689.000000 160010.000000 160010.000000
395.690000 190571.000000 160016.000000 160016.000000
395.700000 190449.000000 160022.000000 160022.000000
395.710000 190325.000000 160029.000000 160029.000000
395.720000 190198.000000 160038.000000 160038.000000
395.730000 190068.000000 160047.000000 160047.000000
395.740000 189936.000000 160057.000000 160057.000000
395.750000 189800.000000 160068.000000 160068.000000
395.760000 189661.000000 160080.000000 160080.000000
395.770000 189520.000000 160093.000000 160093.000000
395.780000 189376.000000 160107.000000 160107.000000
395.790000 189230.000000 160123.000000 160123.000000
395.800000 189080.000000 160138.000000 160138.000000
395.810000 188929.000000 160155.000000 160155.000000
395.820000 188774.000000 160173.000000 160173.000000
395.830000 188618.000000 160192.000000 160192.000000
395.840000 188459.000000 160212.000000 160212.000000
395.850000 188298.000000 160232.000000 160232.000000
395.860000 188135.000000 160254.000000 160254.000000
395.870000 187970.000000 160276.000000 160276.000000
395.880000 187804.000000 160299.000000 160299.000000
395.890000 187635.000000 160323.000000 160323.000000
395.900000 187465.000000 160348.000000 160348.000000
395.910000 187293.000000 160373.000000 160373.000000
395.920000 187120.000000 160400.000000 160400.000000
395.930000 186945.000000 160428.000000 160428.000000
395.940000 186769.000000 160456.000000 160456.000000
395.950000 186591.000000 160486.000000 160486.000000
395.960000 186412.000000 160516.000000 160516.000000
395.970000 186232.000000 160548.000000 160548.000000
395.980000 186050.000000 160580.000000 160580.000000
395.990000 185866.000000 160614.000000 160614.000000
396.000000 185682.000000 160649.000000 160649.000000
396.010000 185495.000000 160685.000000 160685.000000
396.020000 185308.000000 160723.000000 160723.000000
396.030000 185118.000000 160762.000000 160762.000000
396.040000 184928.000000 160802.000000 160802.000000
396.050000 184735.000000 160843.000000 160843.000000
396.060000 184541.000000 160886.000000 160886.000000
396.070000 184345.000000 160930.000000 160930.000000
396.080000 184147.000000 160976.000000 160976.000000
396.090000 183946.000000 161023.000000 161023.000000
396.100000 183744.000000 161072.000000 161072.000000
396.110000 183539.000000 161123.000000 161123.000000
396.120000 183332.000000 161175.000000 161175.000000
396.130000 183123.000000 161229.000000 161229.000000
396.140000 182913.000000 161285.000000 161285.000000
396.150000 182700.000000 161342.000000 161342.000000
396.160000 182485.000000 161400.000000 161400.000000
396.170000 182270.000000 161460.000000 161460.000000
396.180000 182053.000000 161521.000000 161521.000000
396.190000 181836.000000 161583.000000 161583.000000
396.200000 181618.000000 161646.000000 161646.000000
396.210000 181400.000000 161710.000000 161710.000000
396.220000 181181.000000 161774.000000 161774.000000
396.230000 180963.000000 161840.000000 161840.000000
396.240000 180744.000000 161907.000000 161907.000000
396.250000 180526.000000 161975.000000 161975.000000
396.260000 180307.000000 162044.000000 162044.000000
396.270000 180088.000000 162114.000000 162114.000000
396.280000 179870.000000 162186.000000 162186.000000
396.290000 179651.000000 162259.000000 162259.000000
396.300000 179431.000000 162334.000000 162334.000000
396.310000 179211.000000 162410.000000 162410.000000
396.320000 178989.000000 162489.000000 162489.000000
396.330000 178767.000000 162569.000000 162569.000000
396.340000 178544.000000 162651.000000 162651.000000
396.350000 178319.000000 162735.000000 162735.000000
396.360000 178094.000000 162822.000000 162822.000000
396.370000 177867.000000 162910.000000 162910.000000
396.380000 177639.000000 163000.000000 163000.000000
396.390000 177411.000000 163092.000000 163092.000000
396.400000 177182.000000 163185.000000 163185.000000
396.410000 176953.000000 163281.000000 163281.000000
396.420000 176723.000000 163377.000000 163377.000000
396.430000 176493.000000 163475.000000 163475.000000
396.440000 176264.000000 163574.000000 163574.000000
396.450000 176034.000000 163675.000000 163675.000000
396.460000 175805.000000 163776.000000 163776.000000
396.470000 175577.000000 163879.000000 163879.000000
396.480000 175350.000000 163982.000000 163982.000000
396.490000 175123.000000 164086.000000 164086.000000
