WSM
F3OF
DT1
HEAVE
t(s)	HEAVE(m)
253.50000	-9.00034
253.60000	-9.00033
253.70000	-9.00032
253.80000	-9.00032
253.90000	-9.00031
254.00000	-9.00030
254.10000	-9.00029
254.20000	-9.00028
254.30000	-9.00027
254.40000	-9.00025
254.50000	-9.00024
254.60000	-9.00023
254.70000	-9.00022
254.80000	-9.00020
254.90000	-9.00019
255.00000	-9.00018
255.10000	-9.00016
255.20000	-9.00015
255.30000	-9.00014
255.40000	-9.00012
255.50000	-9.00011
255.60000	-9.00010
255.70000	-9.00009
255.80000	-9.00007
255.90000	-9.00006
256.00000	-9.00005
256.10000	-9.00004
256.20000	-9.00003
256.30000	-9.00002
256.40000	-9.00001
256.50000	-9.00001
256.60000	-9.00000
256.70000	-8.99999
256.80000	-8.99999
256.90000	-8.99998
257.00000	-8.99998
257.10000	-8.99998
257.20000	-8.99998
257.30000	-8.99997
257.40000	-8.99997
257.50000	-8.99997
257.60000	-8.99998
257.70000	-8.99998
257.80000	-8.99998
257.90000	-8.99998
258.00000	-8.99999
258.10000	-8.99999
258.20000	-9.00000
258.30000	-9.00000
258.40000	-9.00001
258.50000	-9.00002
258.60000	-9.00003
258.70000	-9.00004
258.80000	-9.00004
258.90000	-9.00005
259.00000	-9.00006
259.10000	-9.00007
259.20000	-9.00008
259.30000	-9.00010
259.40000	-9.00011
259.50000	-9.00012
259.60000	-9.00013
259.70000	-9.00014
259.80000	-9.00015
259.90000	-9.00016
260.00000	-9.00017
260.10000	-9.00018
260.20000	-9.00019
260.30000	-9.00020
260.40000	-9.00021
260.50000	-9.00022
260.60000	-9.00023
260.70000	-9.00024
260.80000	-9.00024
260.90000	-9.00025
261.00000	-9.00026
261.10000	-9.00026
261.20000	-9.00027
261.30000	-9.00027
261.40000	-9.00028
261.50000	-9.00028
261.60000	-9.00028
261.70000	-9.00028
261.80000	-9.00028
261.90000	-9.00028
262.00000	-9.00028
262.10000	-9.00028
262.20000	-9.00028
262.30000	-9.00027
262.40000	-9.00027
262.50000	-9.00026
262.60000	-9.00026
262.70000	-9.00025
262.80000	-9.00024
262.90000	-9.00023
263.00000	-9.00022
263.10000	-9.00021
263.20000	-9.00020
263.30000	-9.00019
263.40000	-9.00018
263.50000	-9.00017
263.60000	-9.00015
263.70000	-9.00014
263.80000	-9.00013
263.90000	-9.00011
264.00000	-9.00010
264.10000	-9.00008
264.20000	-9.00007
264.30000	-9.00006
264.40000	-9.00004
264.50000	-9.00003
264.60000	-9.00001
264.70000	-9.00000
264.80000	-8.99998
264.90000	-8.99997
265.00000	-8.99995
265.10000	-8.99994
265.20000	-8.99993
265.30000	-8.99992
265.40000	-8.99990
265.50000	-8.99989
265.60000	-8.99988
265.70000	-8.99987
265.80000	-8.99986
265.90000	-8.99985
266.00000	-8.99985
266.10000	-8.99984
266.20000	-8.99983
266.30000	-8.99983
266.40000	-8.99982
266.50000	-8.99982
266.60000	-8.99981
266.70000	-8.99981
266.80000	-8.99981
266.90000	-8.99981
267.00000	-8.99981
267.10000	-8.99981
267.20000	-8.99981
267.30000	-8.99981
267.40000	-8.99982
267.50000	-8.99982
267.60000	-8.99983
267.70000	-8.99983
267.80000	-8.99984
267.90000	-8.99984
268.00000	-8.99985
268.10000	-8.99985
268.20000	-8.99986
268.30000	-8.99987
268.40000	-8.99988
268.50000	-8.99988
268.60000	-8.99989
268.70000	-8.99990
268.80000	-8.99991
268.90000	-8.99992
269.00000	-8.99992
269.10000	-8.99993
269.20000	-8.99994
269.30000	-8.99994
269.40000	-8.99995
269.50000	-8.99996
269.60000	-8.99996
269.70000	-8.99997
269.80000	-8.99997
269.90000	-8.99997
270.00000	-8.99998
270.10000	-8.99998
270.20000	-8.99998
270.30000	-8.99998
270.40000	-8.99998
270.50000	-8.99998
270.60000	-8.99998
270.70000	-8.99997
270.80000	-8.99997
270.90000	-8.99996
271.00000	-8.99996
271.10000	-8.99995
271.20000	-8.99994
271.30000	-8.99993
271.40000	-8.99993
271.50000	-8.99992
271.60000	-8.99990
271.70000	-8.99989
271.80000	-8.99988
271.90000	-8.99987
272.00000	-8.99985
272.10000	-8.99984
272.20000	-8.99982
272.30000	-8.99981
272.40000	-8.99979
272.50000	-8.99978
272.60000	-8.99976
272.70000	-8.99974
272.80000	-8.99973
272.90000	-8.99971
273.00000	-8.99969
273.10000	-8.99968
273.20000	-8.99966
273.30000	-8.99964
273.40000	-8.99963
273.50000	-8.99961
273.60000	-8.99960
273.70000	-8.99958
273.80000	-8.99957
273.90000	-8.99955
274.00000	-8.99954
274.10000	-8.99953
274.20000	-8.99952
274.30000	-8.99950
274.40000	-8.99949
274.50000	-8.99948
274.60000	-8.99948
274.70000	-8.99947
274.80000	-8.99946
274.90000	-8.99946
275.00000	-8.99945
275.10000	-8.99945
275.20000	-8.99945
275.30000	-8.99944
275.40000	-8.99944
275.50000	-8.99944
275.60000	-8.99945
275.70000	-8.99945
275.80000	-8.99945
275.90000	-8.99946
276.00000	-8.99946
276.10000	-8.99947
276.20000	-8.99947
276.30000	-8.99948
276.40000	-8.99949
276.50000	-8.99950
276.60000	-8.99951
276.70000	-8.99952
276.80000	-8.99953
276.90000	-8.99954
277.00000	-8.99955
277.10000	-8.99957
277.20000	-8.99958
277.30000	-8.99959
277.40000	-8.99960
277.50000	-8.99962
277.60000	-8.99963
277.70000	-8.99964
277.80000	-8.99965
277.90000	-8.99967
278.00000	-8.99968
278.10000	-8.99969
278.20000	-8.99970
278.30000	-8.99971
278.40000	-8.99972
278.50000	-8.99973
278.60000	-8.99974
278.70000	-8.99975
278.80000	-8.99976
278.90000	-8.99976
279.00000	-8.99977
279.10000	-8.99977
279.20000	-8.99978
279.30000	-8.99978
279.40000	-8.99979
279.50000	-8.99979
279.60000	-8.99979
279.70000	-8.99979
279.80000	-8.99979
279.90000	-8.99979
280.00000	-8.99979
280.10000	-8.99978
280.20000	-8.99978
280.30000	-8.99978
280.40000	-8.99977
280.50000	-8.99977
280.60000	-8.99976
280.70000	-8.99975
280.80000	-8.99975
280.90000	-8.99974
281.00000	-8.99973
281.10000	-8.99972
281.20000	-8.99972
281.30000	-8.99971
281.40000	-8.99970
281.50000	-8.99969
281.60000	-8.99968
281.70000	-8.99967
281.80000	-8.99966
281.90000	-8.99966
282.00000	-8.99965
282.10000	-8.99964
282.20000	-8.99963
282.30000	-8.99963
282.40000	-8.99962
282.50000	-8.99961
282.60000	-8.99961
282.70000	-8.99960
282.80000	-8.99960
282.90000	-8.99959
283.00000	-8.99959
283.10000	-8.99959
283.20000	-8.99959
283.30000	-8.99959
283.40000	-8.99959
283.50000	-8.99959
283.60000	-8.99959
283.70000	-8.99959
283.80000	-8.99959
283.90000	-8.99960
284.00000	-8.99960
284.10000	-8.99961
284.20000	-8.99962
284.30000	-8.99963
284.40000	-8.99963
284.50000	-8.99964
284.60000	-8.99965
284.70000	-8.99966
284.80000	-8.99968
284.90000	-8.99969
285.00000	-8.99970
285.10000	-8.99972
285.20000	-8.99973
285.30000	-8.99974
285.40000	-8.99976
285.50000	-8.99977
285.60000	-8.99979
285.70000	-8.99981
285.80000	-8.99982
285.90000	-8.99984
286.00000	-8.99985
286.10000	-8.99987
286.20000	-8.99989
286.30000	-8.99990
286.40000	-8.99992
286.50000	-8.99994
286.60000	-8.99995
286.70000	-8.99997
286.80000	-8.99998
286.90000	-9.00000
287.00000	-9.00001
287.10000	-9.00002
287.20000	-9.00004
287.30000	-9.00005
287.40000	-9.00006
287.50000	-9.00007
287.60000	-9.00008
287.70000	-9.00009
287.80000	-9.00010
287.90000	-9.00011
288.00000	-9.00012
288.10000	-9.00013
288.20000	-9.00013
288.30000	-9.00014
288.40000	-9.00014
288.50000	-9.00014
288.60000	-9.00015
288.70000	-9.00015
288.80000	-9.00015
288.90000	-9.00015
289.00000	-9.00015
289.10000	-9.00015
289.20000	-9.00014
289.30000	-9.00014
289.40000	-9.00014
289.50000	-9.00013
289.60000	-9.00013
289.70000	-9.00012
289.80000	-9.00011
289.90000	-9.00011
290.00000	-9.00010
290.10000	-9.00009
290.20000	-9.00008
290.30000	-9.00008
290.40000	-9.00007
290.50000	-9.00006
290.60000	-9.00005
290.70000	-9.00004
290.80000	-9.00003
290.90000	-9.00002
291.00000	-9.00001
291.10000	-9.00000
291.20000	-9.00000
291.30000	-8.99999
291.40000	-8.99998
291.50000	-8.99997
291.60000	-8.99997
291.70000	-8.99996
291.80000	-8.99995
291.90000	-8.99995
292.00000	-8.99994
292.10000	-8.99994
292.20000	-8.99993
292.30000	-8.99993
292.40000	-8.99993
292.50000	-8.99993
292.60000	-8.99993
292.70000	-8.99993
292.80000	-8.99993
292.90000	-8.99993
293.00000	-8.99994
293.10000	-8.99994
293.20000	-8.99995
293.30000	-8.99995
293.40000	-8.99996
293.50000	-8.99997
293.60000	-8.99997
293.70000	-8.99998
293.80000	-8.99999
293.90000	-9.00000
294.00000	-9.00001
294.10000	-9.00003
294.20000	-9.00004
294.30000	-9.00005
294.40000	-9.00006
294.50000	-9.00008
294.60000	-9.00009
294.70000	-9.00010
294.80000	-9.00012
294.90000	-9.00013
295.00000	-9.00015
295.10000	-9.00016
295.20000	-9.00018
295.30000	-9.00019
295.40000	-9.00020
295.50000	-9.00022
295.60000	-9.00023
295.70000	-9.00024
295.80000	-9.00025
295.90000	-9.00027
296.00000	-9.00028
296.10000	-9.00029
296.20000	-9.00029
296.30000	-9.00030
296.40000	-9.00031
296.50000	-9.00032
296.60000	-9.00032
296.70000	-9.00033
296.80000	-9.00033
296.90000	-9.00033
297.00000	-9.00033
297.10000	-9.00033
297.20000	-9.00033
297.30000	-9.00033
297.40000	-9.00033
297.50000	-9.00033
297.60000	-9.00032
297.70000	-9.00032
297.80000	-9.00031
297.90000	-9.00030
298.00000	-9.00029
298.10000	-9.00028
298.20000	-9.00027
298.30000	-9.00026
298.40000	-9.00025
298.50000	-9.00024
298.60000	-9.00023
298.70000	-9.00021
298.80000	-9.00020
298.90000	-9.00019
299.00000	-9.00017
299.10000	-9.00016
299.20000	-9.00014
299.30000	-9.00013
299.40000	-9.00012
299.50000	-9.00010
299.60000	-9.00009
299.70000	-9.00008
299.80000	-9.00006
299.90000	-9.00005
300.00000	-9.00004
300.10000	-9.00003
300.20000	-9.00002
300.30000	-9.00001
300.40000	-9.00000
300.50000	-8.99999
300.60000	-8.99998
300.70000	-8.99998
300.80000	-8.99997
300.90000	-8.99997
301.00000	-8.99997
301.10000	-8.99996
301.20000	-8.99996
301.30000	-8.99996
301.40000	-8.99996
301.50000	-8.99996
301.60000	-8.99997
301.70000	-8.99997
301.80000	-8.99998
301.90000	-8.99998
302.00000	-8.99999
302.10000	-9.00000
302.20000	-9.00001
302.30000	-9.00001
302.40000	-9.00002
302.50000	-9.00004
302.60000	-9.00005
302.70000	-9.00006
302.80000	-9.00007
302.90000	-9.00008
303.00000	-9.00010
303.10000	-9.00011
303.20000	-9.00012
303.30000	-9.00014
303.40000	-9.00015
303.50000	-9.00016
303.60000	-9.00018
303.70000	-9.00019
303.80000	-9.00020
303.90000	-9.00021
304.00000	-9.00023
304.10000	-9.00024
304.20000	-9.00025
304.30000	-9.00026
304.40000	-9.00027
304.50000	-9.00028
304.60000	-9.00029
304.70000	-9.00029
304.80000	-9.00030
304.90000	-9.00031
305.00000	-9.00031
305.10000	-9.00031
305.20000	-9.00032
305.30000	-9.00032
305.40000	-9.00032
305.50000	-9.00032
305.60000	-9.00032
305.70000	-9.00032
305.80000	-9.00031
305.90000	-9.00031
306.00000	-9.00031
306.10000	-9.00030
306.20000	-9.00029
306.30000	-9.00029
306.40000	-9.00028
306.50000	-9.00027
306.60000	-9.00026
306.70000	-9.00025
306.80000	-9.00024
306.90000	-9.00023
307.00000	-9.00022
307.10000	-9.00020
307.20000	-9.00019
307.30000	-9.00018
307.40000	-9.00016
307.50000	-9.00015
307.60000	-9.00014
307.70000	-9.00012
307.80000	-9.00011
307.90000	-9.00010
308.00000	-9.00008
308.10000	-9.00007
308.20000	-9.00006
308.30000	-9.00005
308.40000	-9.00003
308.50000	-9.00002
308.60000	-9.00001
308.70000	-9.00000
308.80000	-8.99999
308.90000	-8.99998
309.00000	-8.99997
309.10000	-8.99996
309.20000	-8.99995
309.30000	-8.99995
309.40000	-8.99994
309.50000	-8.99994
309.60000	-8.99993
309.70000	-8.99993
309.80000	-8.99992
309.90000	-8.99992
310.00000	-8.99992
310.10000	-8.99992
310.20000	-8.99992
310.30000	-8.99992
310.40000	-8.99992
310.50000	-8.99992
310.60000	-8.99993
310.70000	-8.99993
310.80000	-8.99993
310.90000	-8.99994
311.00000	-8.99994
311.10000	-8.99995
311.20000	-8.99995
311.30000	-8.99996
311.40000	-8.99997
311.50000	-8.99997
311.60000	-8.99998
311.70000	-8.99999
311.80000	-9.00000
311.90000	-9.00000
312.00000	-9.00001
312.10000	-9.00002
312.20000	-9.00003
312.30000	-9.00003
312.40000	-9.00004
312.50000	-9.00005
312.60000	-9.00005
312.70000	-9.00006
312.80000	-9.00007
312.90000	-9.00007
313.00000	-9.00008
313.10000	-9.00008
313.20000	-9.00008
313.30000	-9.00009
313.40000	-9.00009
313.50000	-9.00009
313.60000	-9.00009
313.70000	-9.00009
313.80000	-9.00009
313.90000	-9.00009
314.00000	-9.00009
314.10000	-9.00008
314.20000	-9.00008
314.30000	-9.00008
314.40000	-9.00007
314.50000	-9.00006
314.60000	-9.00006
314.70000	-9.00005
314.80000	-9.00004
314.90000	-9.00003
315.00000	-9.00002
315.10000	-9.00001
315.20000	-9.00000
315.30000	-8.99999
315.40000	-8.99998
315.50000	-8.99996
315.60000	-8.99995
315.70000	-8.99994
315.80000	-8.99992
315.90000	-8.99991
316.00000	-8.99989
316.10000	-8.99988
316.20000	-8.99986
316.30000	-8.99985
316.40000	-8.99983
316.50000	-8.99982
316.60000	-8.99980
316.70000	-8.99979
316.80000	-8.99977
316.90000	-8.99975
317.00000	-8.99974
317.10000	-8.99973
317.20000	-8.99971
317.30000	-8.99970
317.40000	-8.99969
317.50000	-8.99967
317.60000	-8.99966
317.70000	-8.99965
317.80000	-8.99964
317.90000	-8.99963
318.00000	-8.99962
318.10000	-8.99961
318.20000	-8.99960
318.30000	-8.99959
318.40000	-8.99959
318.50000	-8.99958
318.60000	-8.99958
318.70000	-8.99957
318.80000	-8.99957
318.90000	-8.99957
319.00000	-8.99956
319.10000	-8.99956
319.20000	-8.99956
319.30000	-8.99956
319.40000	-8.99956
319.50000	-8.99956
319.60000	-8.99957
319.70000	-8.99957
319.80000	-8.99957
319.90000	-8.99958
320.00000	-8.99958
320.10000	-8.99959
320.20000	-8.99959
320.30000	-8.99960
320.40000	-8.99961
320.50000	-8.99961
320.60000	-8.99962
320.70000	-8.99963
320.80000	-8.99963
320.90000	-8.99964
321.00000	-8.99965
321.10000	-8.99966
321.20000	-8.99966
321.30000	-8.99967
321.40000	-8.99968
321.50000	-8.99969
321.60000	-8.99969
321.70000	-8.99970
321.80000	-8.99971
321.90000	-8.99971
322.00000	-8.99972
322.10000	-8.99972
322.20000	-8.99973
322.30000	-8.99973
322.40000	-8.99973
322.50000	-8.99974
322.60000	-8.99974
322.70000	-8.99974
322.80000	-8.99974
322.90000	-8.99974
323.00000	-8.99974
323.10000	-8.99974
323.20000	-8.99974
323.30000	-8.99974
323.40000	-8.99973
323.50000	-8.99973
323.60000	-8.99973
323.70000	-8.99972
323.80000	-8.99972
323.90000	-8.99971
324.00000	-8.99971
324.10000	-8.99970
324.20000	-8.99969
324.30000	-8.99968
324.40000	-8.99968
324.50000	-8.99967
324.60000	-8.99966
324.70000	-8.99965
324.80000	-8.99964
324.90000	-8.99963
325.00000	-8.99962
325.10000	-8.99962
325.20000	-8.99961
325.30000	-8.99960
325.40000	-8.99959
325.50000	-8.99958
325.60000	-8.99957
325.70000	-8.99956
325.80000	-8.99956
325.90000	-8.99955
326.00000	-8.99954
326.10000	-8.99953
326.20000	-8.99953
326.30000	-8.99952
326.40000	-8.99952
326.50000	-8.99951
326.60000	-8.99951
326.70000	-8.99951
326.80000	-8.99951
326.90000	-8.99950
327.00000	-8.99950
327.10000	-8.99950
327.20000	-8.99951
327.30000	-8.99951
327.40000	-8.99951
327.50000	-8.99951
327.60000	-8.99952
327.70000	-8.99952
327.80000	-8.99953
327.90000	-8.99954
328.00000	-8.99954
328.10000	-8.99955
328.20000	-8.99956
328.30000	-8.99957
328.40000	-8.99958
328.50000	-8.99959
328.60000	-8.99960
328.70000	-8.99962
328.80000	-8.99963
328.90000	-8.99964
329.00000	-8.99965
329.10000	-8.99967
329.20000	-8.99968
329.30000	-8.99970
329.40000	-8.99971
329.50000	-8.99973
329.60000	-8.99974
329.70000	-8.99975
329.80000	-8.99977
329.90000	-8.99978
330.00000	-8.99980
330.10000	-8.99981
330.20000	-8.99983
330.30000	-8.99984
330.40000	-8.99985
330.50000	-8.99987
330.60000	-8.99988
330.70000	-8.99989
330.80000	-8.99990
330.90000	-8.99991
331.00000	-8.99992
331.10000	-8.99993
331.20000	-8.99994
331.30000	-8.99995
331.40000	-8.99996
331.50000	-8.99996
331.60000	-8.99997
331.70000	-8.99998
331.80000	-8.99998
331.90000	-8.99998
332.00000	-8.99999
332.10000	-8.99999
332.20000	-8.99999
332.30000	-8.99999
332.40000	-8.99999
332.50000	-8.99999
332.60000	-8.99999
332.70000	-8.99999
332.80000	-8.99999
332.90000	-8.99999
333.00000	-8.99998
333.10000	-8.99998
333.20000	-8.99998
333.30000	-8.99997
333.40000	-8.99997
333.50000	-8.99996
333.60000	-8.99996
333.70000	-8.99995
333.80000	-8.99995
333.90000	-8.99994
334.00000	-8.99994
334.10000	-8.99993
334.20000	-8.99993
334.30000	-8.99992
334.40000	-8.99992
334.50000	-8.99991
334.60000	-8.99991
334.70000	-8.99990
334.80000	-8.99990
334.90000	-8.99990
335.00000	-8.99990
335.10000	-8.99989
335.20000	-8.99989
335.30000	-8.99989
335.40000	-8.99989
335.50000	-8.99989
335.60000	-8.99989
335.70000	-8.99989
335.80000	-8.99989
335.90000	-8.99990
336.00000	-8.99990
336.10000	-8.99990
336.20000	-8.99991
336.30000	-8.99991
336.40000	-8.99992
336.50000	-8.99992
336.60000	-8.99993
336.70000	-8.99993
336.80000	-8.99994
336.90000	-8.99995
337.00000	-8.99996
337.10000	-8.99997
337.20000	-8.99997
337.30000	-8.99998
337.40000	-8.99999
337.50000	-9.00000
337.60000	-9.00001
337.70000	-9.00002
337.80000	-9.00004
337.90000	-9.00005
338.00000	-9.00006
338.10000	-9.00007
338.20000	-9.00008
338.30000	-9.00009
338.40000	-9.00010
338.50000	-9.00011
338.60000	-9.00012
338.70000	-9.00013
338.80000	-9.00014
338.90000	-9.00015
339.00000	-9.00016
339.10000	-9.00017
339.20000	-9.00018
339.30000	-9.00019
339.40000	-9.00020
339.50000	-9.00020
339.60000	-9.00021
339.70000	-9.00022
339.80000	-9.00022
339.90000	-9.00023
340.00000	-9.00023
340.10000	-9.00024
340.20000	-9.00024
340.30000	-9.00024
340.40000	-9.00025
340.50000	-9.00025
340.60000	-9.00025
340.70000	-9.00025
340.80000	-9.00025
340.90000	-9.00025
341.00000	-9.00025
341.10000	-9.00024
341.20000	-9.00024
341.30000	-9.00024
341.40000	-9.00024
341.50000	-9.00023
341.60000	-9.00023
341.70000	-9.00022
341.80000	-9.00022
341.90000	-9.00021
342.00000	-9.00021
342.10000	-9.00020
342.20000	-9.00019
342.30000	-9.00018
342.40000	-9.00018
342.50000	-9.00017
342.60000	-9.00016
342.70000	-9.00015
342.80000	-9.00015
342.90000	-9.00014
343.00000	-9.00013
343.10000	-9.00012
343.20000	-9.00012
343.30000	-9.00011
343.40000	-9.00010
343.50000	-9.00009
343.60000	-9.00009
343.70000	-9.00008
343.80000	-9.00007
343.90000	-9.00007
344.00000	-9.00006
344.10000	-9.00005
344.20000	-9.00005
344.30000	-9.00005
344.40000	-9.00004
344.50000	-9.00004
344.60000	-9.00003
344.70000	-9.00003
344.80000	-9.00003
344.90000	-9.00003
345.00000	-9.00003
345.10000	-9.00003
345.20000	-9.00003
345.30000	-9.00003
345.40000	-9.00003
345.50000	-9.00003
345.60000	-9.00004
345.70000	-9.00004
345.80000	-9.00004
345.90000	-9.00005
346.00000	-9.00005
346.10000	-9.00006
346.20000	-9.00006
346.30000	-9.00007
346.40000	-9.00008
346.50000	-9.00009
346.60000	-9.00009
346.70000	-9.00010
346.80000	-9.00011
346.90000	-9.00012
347.00000	-9.00013
347.10000	-9.00014
347.20000	-9.00014
347.30000	-9.00015
347.40000	-9.00016
347.50000	-9.00017
347.60000	-9.00018
347.70000	-9.00019
347.80000	-9.00020
347.90000	-9.00021
348.00000	-9.00021
348.10000	-9.00022
348.20000	-9.00023
348.30000	-9.00024
348.40000	-9.00024
348.50000	-9.00025
348.60000	-9.00026
348.70000	-9.00026
348.80000	-9.00027
348.90000	-9.00027
349.00000	-9.00027
349.10000	-9.00028
349.20000	-9.00028
349.30000	-9.00028
349.40000	-9.00028
349.50000	-9.00028
349.60000	-9.00028
349.70000	-9.00028
349.80000	-9.00028
349.90000	-9.00027
350.00000	-9.00027
350.10000	-9.00027
350.20000	-9.00026
350.30000	-9.00026
350.40000	-9.00025
350.50000	-9.00024
350.60000	-9.00024
350.70000	-9.00023
350.80000	-9.00022
350.90000	-9.00021
351.00000	-9.00020
351.10000	-9.00019
351.20000	-9.00018
351.30000	-9.00017
351.40000	-9.00016
351.50000	-9.00015
351.60000	-9.00014
351.70000	-9.00013
351.80000	-9.00012
351.90000	-9.00011
352.00000	-9.00010
352.10000	-9.00009
352.20000	-9.00008
352.30000	-9.00008
352.40000	-9.00007
352.50000	-9.00006
352.60000	-9.00005
352.70000	-9.00004
352.80000	-9.00003
352.90000	-9.00003
353.00000	-9.00002
353.10000	-9.00002
353.20000	-9.00001
353.30000	-9.00001
353.40000	-9.00000
353.50000	-9.00000
353.60000	-9.00000
353.70000	-8.99999
353.80000	-8.99999
353.90000	-8.99999
354.00000	-8.99999
354.10000	-8.99999
354.20000	-8.99999
354.30000	-9.00000
354.40000	-9.00000
354.50000	-9.00000
354.60000	-9.00001
354.70000	-9.00001
354.80000	-9.00002
354.90000	-9.00002
355.00000	-9.00003
355.10000	-9.00003
355.20000	-9.00004
355.30000	-9.00005
355.40000	-9.00005
355.50000	-9.00006
355.60000	-9.00007
355.70000	-9.00008
355.80000	-9.00008
355.90000	-9.00009
356.00000	-9.00010
356.10000	-9.00011
356.20000	-9.00011
356.30000	-9.00012
356.40000	-9.00013
356.50000	-9.00013
356.60000	-9.00014
356.70000	-9.00015
356.80000	-9.00015
356.90000	-9.00016
357.00000	-9.00016
357.10000	-9.00016
357.20000	-9.00017
357.30000	-9.00017
357.40000	-9.00017
357.50000	-9.00017
357.60000	-9.00017
357.70000	-9.00017
357.80000	-9.00017
357.90000	-9.00017
358.00000	-9.00016
358.10000	-9.00016
358.20000	-9.00016
358.30000	-9.00015
358.40000	-9.00014
358.50000	-9.00014
358.60000	-9.00013
358.70000	-9.00012
358.80000	-9.00011
358.90000	-9.00010
359.00000	-9.00009
359.10000	-9.00008
359.20000	-9.00007
359.30000	-9.00006
359.40000	-9.00005
359.50000	-9.00004
359.60000	-9.00002
359.70000	-9.00001
359.80000	-9.00000
359.90000	-8.99998
360.00000	-8.99997
360.10000	-8.99996
360.20000	-8.99994
360.30000	-8.99993
360.40000	-8.99992
360.50000	-8.99990
360.60000	-8.99989
360.70000	-8.99987
360.80000	-8.99986
360.90000	-8.99985
361.00000	-8.99983
361.10000	-8.99982
361.20000	-8.99981
361.30000	-8.99980
361.40000	-8.99979
361.50000	-8.99978
361.60000	-8.99977
361.70000	-8.99976
361.80000	-8.99975
361.90000	-8.99974
362.00000	-8.99973
362.10000	-8.99973
362.20000	-8.99972
362.30000	-8.99971
362.40000	-8.99971
362.50000	-8.99971
362.60000	-8.99970
362.70000	-8.99970
362.80000	-8.99970
362.90000	-8.99969
363.00000	-8.99969
363.10000	-8.99969
363.20000	-8.99969
363.30000	-8.99969
363.40000	-8.99970
363.50000	-8.99970
363.60000	-8.99970
363.70000	-8.99970
363.80000	-8.99971
363.90000	-8.99971
364.00000	-8.99971
364.10000	-8.99972
364.20000	-8.99972
364.30000	-8.99973
364.40000	-8.99973
364.50000	-8.99973
364.60000	-8.99974
364.70000	-8.99974
364.80000	-8.99975
364.90000	-8.99975
365.00000	-8.99976
365.10000	-8.99976
365.20000	-8.99977
365.30000	-8.99977
365.40000	-8.99977
365.50000	-8.99978
365.60000	-8.99978
365.70000	-8.99978
365.80000	-8.99978
365.90000	-8.99978
366.00000	-8.99978
366.10000	-8.99979
366.20000	-8.99978
366.30000	-8.99978
366.40000	-8.99978
366.50000	-8.99978
366.60000	-8.99978
366.70000	-8.99978
366.80000	-8.99977
366.90000	-8.99977
367.00000	-8.99976
367.10000	-8.99976
367.20000	-8.99975
367.30000	-8.99975
367.40000	-8.99974
367.50000	-8.99973
367.60000	-8.99972
367.70000	-8.99972
367.80000	-8.99971
367.90000	-8.99970
368.00000	-8.99969
368.10000	-8.99968
368.20000	-8.99967
368.30000	-8.99966
368.40000	-8.99965
368.50000	-8.99964
368.60000	-8.99963
368.70000	-8.99962
368.80000	-8.99961
368.90000	-8.99960
369.00000	-8.99959
369.10000	-8.99958
369.20000	-8.99957
369.30000	-8.99956
369.40000	-8.99955
369.50000	-8.99954
369.60000	-8.99953
369.70000	-8.99953
369.80000	-8.99952
369.90000	-8.99951
370.00000	-8.99951
370.10000	-8.99950
370.20000	-8.99949
370.30000	-8.99949
370.40000	-8.99949
370.50000	-8.99948
370.60000	-8.99948
370.70000	-8.99948
370.80000	-8.99948
370.90000	-8.99947
371.00000	-8.99947
371.10000	-8.99948
371.20000	-8.99948
371.30000	-8.99948
371.40000	-8.99948
371.50000	-8.99949
371.60000	-8.99949
371.70000	-8.99949
371.80000	-8.99950
371.90000	-8.99951
372.00000	-8.99951
372.10000	-8.99952
372.20000	-8.99953
372.30000	-8.99954
372.40000	-8.99955
372.50000	-8.99955
372.60000	-8.99956
372.70000	-8.99957
372.80000	-8.99958
372.90000	-8.99960
373.00000	-8.99961
373.10000	-8.99962
373.20000	-8.99963
373.30000	-8.99964
373.40000	-8.99965
373.50000	-8.99966
373.60000	-8.99967
373.70000	-8.99969
373.80000	-8.99970
373.90000	-8.99971
374.00000	-8.99972
374.10000	-8.99973
374.20000	-8.99974
374.30000	-8.99975
374.40000	-8.99976
374.50000	-8.99977
374.60000	-8.99978
374.70000	-8.99979
374.80000	-8.99980
374.90000	-8.99980
375.00000	-8.99981
375.10000	-8.99982
375.20000	-8.99982
375.30000	-8.99983
375.40000	-8.99983
375.50000	-8.99984
375.60000	-8.99984
375.70000	-8.99985
375.80000	-8.99985
375.90000	-8.99985
376.00000	-8.99985
376.10000	-8.99985
376.20000	-8.99985
376.30000	-8.99985
376.40000	-8.99985
376.50000	-8.99985
376.60000	-8.99985
376.70000	-8.99985
376.80000	-8.99985
376.90000	-8.99984
377.00000	-8.99984
377.10000	-8.99984
377.20000	-8.99983
377.30000	-8.99983
377.40000	-8.99983
377.50000	-8.99982
377.60000	-8.99982
377.70000	-8.99982
377.80000	-8.99981
377.90000	-8.99981
378.00000	-8.99981
378.10000	-8.99980
378.20000	-8.99980
378.30000	-8.99980
378.40000	-8.99979
378.50000	-8.99979
378.60000	-8.99979
378.70000	-8.99979
378.80000	-8.99979
378.90000	-8.99979
379.00000	-8.99979
379.10000	-8.99979
379.20000	-8.99979
379.30000	-8.99979
379.40000	-8.99979
379.50000	-8.99979
379.60000	-8.99980
379.70000	-8.99980
379.80000	-8.99980
379.90000	-8.99981
380.00000	-8.99981
380.10000	-8.99982
380.20000	-8.99983
380.30000	-8.99983
