WSM
F3OF
DT3
FLAP1
t(s)	FLAP1(deg)
265.50000	-7.80500
265.60000	-7.29851
265.70000	-6.77791
265.80000	-6.24420
265.90000	-5.69841
266.00000	-5.14159
266.10000	-4.57480
266.20000	-3.99911
266.30000	-3.41562
266.40000	-2.82543
266.50000	-2.22966
266.60000	-1.62941
266.70000	-1.02582
266.80000	-0.42003
266.90000	0.18682
267.00000	0.79360
267.10000	1.39916
267.20000	2.00235
267.30000	2.60204
267.40000	3.19707
267.50000	3.78633
267.60000	4.36866
267.70000	4.94296
267.80000	5.50812
267.90000	6.06302
268.00000	6.60659
268.10000	7.13776
268.20000	7.65546
268.30000	8.15866
268.40000	8.64636
268.50000	9.11756
268.60000	9.57131
268.70000	10.00667
268.80000	10.42273
268.90000	10.81864
269.00000	11.19357
269.10000	11.54671
269.20000	11.87734
269.30000	12.18472
269.40000	12.46822
269.50000	12.72721
269.60000	12.96113
269.70000	13.16948
269.80000	13.35180
269.90000	13.50769
270.00000	13.63680
270.10000	13.73886
270.20000	13.81363
270.30000	13.86096
270.40000	13.88074
270.50000	13.87291
270.60000	13.83751
270.70000	13.77461
270.80000	13.68434
270.90000	13.56689
271.00000	13.42254
271.10000	13.25158
271.20000	13.05438
271.30000	12.83137
271.40000	12.58302
271.50000	12.30987
271.60000	12.01247
271.70000	11.69146
271.80000	11.34751
271.90000	10.98132
272.00000	10.59364
272.10000	10.18528
272.20000	9.75704
272.30000	9.30980
272.40000	8.84444
272.50000	8.36190
272.60000	7.86311
272.70000	7.34906
272.80000	6.82075
272.90000	6.27921
273.00000	5.72547
273.10000	5.16060
273.20000	4.58567
273.30000	4.00180
273.40000	3.41007
273.50000	2.81161
273.60000	2.20756
273.70000	1.59906
273.80000	0.98724
273.90000	0.37327
274.00000	-0.24169
274.10000	-0.85649
274.20000	-1.46996
274.30000	-2.08094
274.40000	-2.68826
274.50000	-3.29076
274.60000	-3.88730
274.70000	-4.47672
274.80000	-5.05789
274.90000	-5.62966
275.00000	-6.19093
275.10000	-6.74060
275.20000	-7.27756
275.30000	-7.80076
275.40000	-8.30914
275.50000	-8.80168
275.60000	-9.27738
275.70000	-9.73525
275.80000	-10.17437
275.90000	-10.59382
276.00000	-10.99272
276.10000	-11.37024
276.20000	-11.72557
276.30000	-12.05797
276.40000	-12.36672
276.50000	-12.65116
276.60000	-12.91068
276.70000	-13.14472
276.80000	-13.35276
276.90000	-13.53436
277.00000	-13.68912
277.10000	-13.81670
277.20000	-13.91682
277.30000	-13.98928
277.40000	-14.03391
277.50000	-14.05062
277.60000	-14.03937
277.70000	-14.00020
277.80000	-13.93319
277.90000	-13.83850
278.00000	-13.71633
278.10000	-13.56697
278.20000	-13.39073
278.30000	-13.18800
278.40000	-12.95922
278.50000	-12.70488
278.60000	-12.42553
278.70000	-12.12175
278.80000	-11.79419
278.90000	-11.44353
279.00000	-11.07050
279.10000	-10.67587
279.20000	-10.26043
279.30000	-9.82505
279.40000	-9.37058
279.50000	-8.89794
279.60000	-8.40806
279.70000	-7.90192
279.80000	-7.38049
279.90000	-6.84480
280.00000	-6.29588
280.10000	-5.73479
280.20000	-5.16259
280.30000	-4.58039
280.40000	-3.98927
280.50000	-3.39037
280.60000	-2.78481
280.70000	-2.17374
280.80000	-1.55829
280.90000	-0.93963
281.00000	-0.31891
281.10000	0.30268
281.20000	0.92400
281.30000	1.54386
281.40000	2.16109
281.50000	2.77453
281.60000	3.38300
281.70000	3.98535
281.80000	4.58042
281.90000	5.16707
282.00000	5.74415
282.10000	6.31054
282.20000	6.86512
282.30000	7.40681
282.40000	7.93452
282.50000	8.44720
282.60000	8.94381
282.70000	9.42334
282.80000	9.88481
282.90000	10.32727
283.00000	10.74980
283.10000	11.15152
283.20000	11.53157
283.30000	11.88916
283.40000	12.22351
283.50000	12.53392
283.60000	12.81971
283.70000	13.08026
283.80000	13.31500
283.90000	13.52342
284.00000	13.70506
284.10000	13.85953
284.20000	13.98647
284.30000	14.08562
284.40000	14.15674
284.50000	14.19968
284.60000	14.21435
284.70000	14.20072
284.80000	14.15880
284.90000	14.08870
285.00000	13.99057
285.10000	13.86463
285.20000	13.71115
285.30000	13.53046
285.40000	13.32295
285.50000	13.08907
285.60000	12.82933
285.70000	12.54427
285.80000	12.23450
285.90000	11.90067
286.00000	11.54347
286.10000	11.16365
286.20000	10.76198
286.30000	10.33928
286.40000	9.89642
286.50000	9.43428
286.60000	8.95378
286.70000	8.45589
286.80000	7.94157
286.90000	7.41185
287.00000	6.86774
287.10000	6.31031
287.20000	5.74063
287.30000	5.15978
287.40000	4.56888
287.50000	3.96906
287.60000	3.36145
287.70000	2.74719
287.80000	2.12745
287.90000	1.50340
288.00000	0.87622
288.10000	0.24707
288.20000	-0.38284
288.30000	-1.01233
288.40000	-1.64020
288.50000	-2.26528
288.60000	-2.88636
288.70000	-3.50227
288.80000	-4.11182
288.90000	-4.71383
289.00000	-5.30714
289.10000	-5.89060
289.20000	-6.46306
289.30000	-7.02340
289.40000	-7.57049
289.50000	-8.10326
289.60000	-8.62062
289.70000	-9.12153
289.80000	-9.60496
289.90000	-10.06993
290.00000	-10.51547
290.10000	-10.94065
290.20000	-11.34458
290.30000	-11.72640
290.40000	-12.08531
290.50000	-12.42054
290.60000	-12.73137
290.70000	-13.01713
290.80000	-13.27720
290.90000	-13.51101
291.00000	-13.71805
291.10000	-13.89787
291.20000	-14.05008
291.30000	-14.17435
291.40000	-14.27039
291.50000	-14.33801
291.60000	-14.37706
291.70000	-14.38746
291.80000	-14.36918
291.90000	-14.32228
292.00000	-14.24686
292.10000	-14.14309
292.20000	-14.01122
292.30000	-13.85152
292.40000	-13.66436
292.50000	-13.45014
292.60000	-13.20933
292.70000	-12.94245
292.80000	-12.65007
292.90000	-12.33282
293.00000	-11.99136
293.10000	-11.62641
293.20000	-11.23873
293.30000	-10.82911
293.40000	-10.39841
293.50000	-9.94748
293.60000	-9.47723
293.70000	-8.98862
293.80000	-8.48260
293.90000	-7.96017
294.00000	-7.42235
294.10000	-6.87020
294.20000	-6.30476
294.30000	-5.72714
294.40000	-5.13844
294.50000	-4.53977
294.60000	-3.93226
294.70000	-3.31708
294.80000	-2.69537
294.90000	-2.06830
295.00000	-1.43706
295.10000	-0.80282
295.20000	-0.16677
295.30000	0.46988
295.40000	1.10595
295.50000	1.74023
295.60000	2.37153
295.70000	2.99864
295.80000	3.62039
295.90000	4.23557
296.00000	4.84301
296.10000	5.44154
296.20000	6.02998
296.30000	6.60720
296.40000	7.17205
296.50000	7.72341
296.60000	8.26019
296.70000	8.78130
296.80000	9.28570
296.90000	9.77233
297.00000	10.24022
297.10000	10.68839
297.20000	11.11589
297.30000	11.52184
297.40000	11.90536
297.50000	12.26565
297.60000	12.60193
297.70000	12.91348
297.80000	13.19961
297.90000	13.45970
298.00000	13.69318
298.10000	13.89953
298.20000	14.07831
298.30000	14.22912
298.40000	14.35161
298.50000	14.44551
298.60000	14.51063
298.70000	14.54681
298.80000	14.55397
298.90000	14.53210
299.00000	14.48125
299.10000	14.40153
299.20000	14.29311
299.30000	14.15624
299.40000	13.99122
299.50000	13.79841
299.60000	13.57822
299.70000	13.33114
299.80000	13.05770
299.90000	12.75847
300.00000	12.43410
300.10000	12.08527
300.20000	11.71271
300.30000	11.31718
300.40000	10.89951
300.50000	10.46055
300.60000	10.00118
300.70000	9.52234
300.80000	9.02498
300.90000	8.51008
301.00000	7.97867
301.10000	7.43177
301.20000	6.87046
301.30000	6.29581
301.40000	5.70894
301.50000	5.11097
301.60000	4.50304
301.70000	3.88630
301.80000	3.26192
301.90000	2.63108
302.00000	1.99497
302.10000	1.35479
302.20000	0.71174
302.30000	0.06703
302.40000	-0.57812
302.50000	-1.22249
302.60000	-1.86486
302.70000	-2.50403
302.80000	-3.13876
302.90000	-3.76785
303.00000	-4.39009
303.10000	-5.00427
303.20000	-5.60921
303.30000	-6.20372
303.40000	-6.78664
303.50000	-7.35682
303.60000	-7.91311
303.70000	-8.45440
303.80000	-8.97961
303.90000	-9.48765
304.00000	-9.97749
304.10000	-10.44812
304.20000	-10.89855
304.30000	-11.32785
304.40000	-11.73510
304.50000	-12.11945
304.60000	-12.48006
304.70000	-12.81618
304.80000	-13.12706
304.90000	-13.41204
305.00000	-13.67048
305.10000	-13.90184
305.20000	-14.10560
305.30000	-14.28131
305.40000	-14.42858
305.50000	-14.54710
305.60000	-14.63660
305.70000	-14.69689
305.80000	-14.72784
305.90000	-14.72938
306.00000	-14.70152
306.10000	-14.64433
306.20000	-14.55794
306.30000	-14.44255
306.40000	-14.29841
306.50000	-14.12586
306.60000	-13.92527
306.70000	-13.69708
306.80000	-13.44180
306.90000	-13.15998
307.00000	-12.85222
307.10000	-12.51919
307.20000	-12.16158
307.30000	-11.78014
307.40000	-11.37567
307.50000	-10.94901
307.60000	-10.50103
307.70000	-10.03263
307.80000	-9.54476
307.90000	-9.03839
308.00000	-8.51454
308.10000	-7.97421
308.20000	-7.41848
308.30000	-6.84842
308.40000	-6.26513
308.50000	-5.66973
308.60000	-5.06335
308.70000	-4.44715
308.80000	-3.82229
308.90000	-3.18995
309.00000	-2.55131
309.10000	-1.90759
309.20000	-1.25997
309.30000	-0.60969
309.40000	0.04205
309.50000	0.69401
309.60000	1.34499
309.70000	1.99374
309.80000	2.63904
309.90000	3.27967
310.00000	3.91441
310.10000	4.54204
310.20000	5.16135
310.30000	5.77115
310.40000	6.37025
310.50000	6.95748
310.60000	7.53167
310.70000	8.09167
310.80000	8.63638
310.90000	9.16469
311.00000	9.67551
311.10000	10.16781
311.20000	10.64056
311.30000	11.09279
311.40000	11.52353
311.50000	11.93188
311.60000	12.31696
311.70000	12.67795
311.80000	13.01407
311.90000	13.32459
312.00000	13.60883
312.10000	13.86616
312.20000	14.09602
312.30000	14.29789
312.40000	14.47133
312.50000	14.61595
312.60000	14.73142
312.70000	14.81750
312.80000	14.87398
312.90000	14.90075
313.00000	14.89774
313.10000	14.86495
313.20000	14.80248
313.30000	14.71045
313.40000	14.58907
313.50000	14.43862
313.60000	14.25942
313.70000	14.05186
313.80000	13.81642
313.90000	13.55358
314.00000	13.26393
314.10000	12.94808
314.20000	12.60670
314.30000	12.24052
314.40000	11.85029
314.50000	11.43684
314.60000	11.00101
314.70000	10.54370
314.80000	10.06583
314.90000	9.56836
315.00000	9.05228
315.10000	8.51863
315.20000	7.96844
315.30000	7.40280
315.40000	6.82280
315.50000	6.22956
315.60000	5.62423
315.70000	5.00795
315.80000	4.38190
315.90000	3.74727
316.00000	3.10526
316.10000	2.45708
316.20000	1.80394
316.30000	1.14708
316.40000	0.48774
316.50000	-0.17285
316.60000	-0.83345
316.70000	-1.49280
316.80000	-2.14965
316.90000	-2.80277
317.00000	-3.45091
317.10000	-4.09282
317.20000	-4.72727
317.30000	-5.35303
317.40000	-5.96889
317.50000	-6.57364
317.60000	-7.16609
317.70000	-7.74507
317.80000	-8.30940
317.90000	-8.85796
318.00000	-9.38964
318.10000	-9.90334
318.20000	-10.39801
318.30000	-10.87261
318.40000	-11.32616
318.50000	-11.75770
318.60000	-12.16630
318.70000	-12.55111
318.80000	-12.91128
318.90000	-13.24605
319.00000	-13.55468
319.10000	-13.83649
319.20000	-14.09087
319.30000	-14.31726
319.40000	-14.51516
319.50000	-14.68413
319.60000	-14.82380
319.70000	-14.93386
319.80000	-15.01406
319.90000	-15.06424
320.00000	-15.08429
320.10000	-15.07417
320.20000	-15.03392
320.30000	-14.96361
320.40000	-14.86343
320.50000	-14.73360
320.60000	-14.57442
320.70000	-14.38624
320.80000	-14.16949
320.90000	-13.92464
321.00000	-13.65223
321.10000	-13.35286
321.20000	-13.02716
321.30000	-12.67583
321.40000	-12.29963
321.50000	-11.89934
321.60000	-11.47579
321.70000	-11.02985
321.80000	-10.56245
321.90000	-10.07452
322.00000	-9.56706
322.10000	-9.04106
322.20000	-8.49758
322.30000	-7.93767
322.40000	-7.36243
322.50000	-6.77298
322.60000	-6.17045
322.70000	-5.55598
322.80000	-4.93076
322.90000	-4.29596
323.00000	-3.65279
323.10000	-3.00245
323.20000	-2.34616
323.30000	-1.68516
323.40000	-1.02068
323.50000	-0.35397
323.60000	0.31373
323.70000	0.98116
323.80000	1.64707
323.90000	2.31020
324.00000	2.96930
324.10000	3.62311
324.20000	4.27040
324.30000	4.90992
324.40000	5.54043
324.50000	6.16071
324.60000	6.76955
324.70000	7.36575
324.80000	7.94813
324.90000	8.51552
325.00000	9.06678
325.10000	9.60079
325.20000	10.11646
325.30000	10.61271
325.40000	11.08852
325.50000	11.54289
325.60000	11.97486
325.70000	12.38350
325.80000	12.76794
325.90000	13.12734
326.00000	13.46093
326.10000	13.76797
326.20000	14.04778
326.30000	14.29975
326.40000	14.52331
326.50000	14.71796
326.60000	14.88328
326.70000	15.01889
326.80000	15.12448
326.90000	15.19982
327.00000	15.24474
327.10000	15.25914
327.20000	15.24298
327.30000	15.19632
327.40000	15.11925
327.50000	15.01195
327.60000	14.87466
327.70000	14.70769
327.80000	14.51141
327.90000	14.28626
328.00000	14.03272
328.10000	13.75136
328.20000	13.44278
328.30000	13.10764
328.40000	12.74665
328.50000	12.36059
328.60000	11.95026
328.70000	11.51651
328.80000	11.06023
328.90000	10.58236
329.00000	10.08387
329.10000	9.56575
329.20000	9.02905
329.30000	8.47481
329.40000	7.90414
329.50000	7.31814
329.60000	6.71795
329.70000	6.10472
329.80000	5.47964
329.90000	4.84388
330.00000	4.19867
330.10000	3.54521
330.20000	2.88475
330.30000	2.21852
330.40000	1.54777
330.50000	0.87378
330.60000	0.19780
330.70000	-0.47889
330.80000	-1.15502
330.90000	-1.82932
331.00000	-2.50050
331.10000	-3.16729
331.20000	-3.82842
331.30000	-4.48262
331.40000	-5.12863
331.50000	-5.76520
331.60000	-6.39107
331.70000	-7.00503
331.80000	-7.60586
331.90000	-8.19236
332.00000	-8.76334
332.10000	-9.31765
332.20000	-9.85417
332.30000	-10.37178
332.40000	-10.86941
332.50000	-11.34602
332.60000	-11.80060
332.70000	-12.23220
332.80000	-12.63987
332.90000	-13.02276
333.00000	-13.38002
333.10000	-13.71088
333.20000	-14.01460
333.30000	-14.29054
333.40000	-14.53806
333.50000	-14.75663
333.60000	-14.94576
333.70000	-15.10502
333.80000	-15.23408
333.90000	-15.33263
334.00000	-15.40047
334.10000	-15.43744
334.20000	-15.44348
334.30000	-15.41857
334.40000	-15.36279
334.50000	-15.27626
334.60000	-15.15919
334.70000	-15.01184
334.80000	-14.83456
334.90000	-14.62774
335.00000	-14.39185
335.10000	-14.12741
335.20000	-13.83500
335.30000	-13.51525
335.40000	-13.16887
335.50000	-12.79659
335.60000	-12.39920
335.70000	-11.97753
335.80000	-11.53247
335.90000	-11.06493
336.00000	-10.57586
336.10000	-10.06626
336.20000	-9.53715
336.30000	-8.98958
336.40000	-8.42464
336.50000	-7.84342
336.60000	-7.24706
336.70000	-6.63672
336.80000	-6.01355
336.90000	-5.37876
337.00000	-4.73355
337.10000	-4.07912
337.20000	-3.41673
337.30000	-2.74761
337.40000	-2.07302
337.50000	-1.39421
337.60000	-0.71246
337.70000	-0.02904
337.80000	0.65477
337.90000	1.33768
338.00000	2.01841
338.10000	2.69568
338.20000	3.36821
338.30000	4.03472
338.40000	4.69392
338.50000	5.34456
338.60000	5.98538
338.70000	6.61512
338.80000	7.23255
338.90000	7.83645
339.00000	8.42561
339.10000	8.99885
339.20000	9.55501
339.30000	10.09295
339.40000	10.61155
339.50000	11.10975
339.60000	11.58649
339.70000	12.04077
339.80000	12.47161
339.90000	12.87809
340.00000	13.25934
340.10000	13.61451
340.20000	13.94282
340.30000	14.24356
340.40000	14.51606
340.50000	14.75969
340.60000	14.97393
340.70000	15.15829
340.80000	15.31235
340.90000	15.43576
341.00000	15.52825
341.10000	15.58961
341.20000	15.61970
341.30000	15.61846
341.40000	15.58589
341.50000	15.52206
341.60000	15.42714
341.70000	15.30132
341.80000	15.14490
341.90000	14.95824
342.00000	14.74173
342.10000	14.49588
342.20000	14.22122
342.30000	13.91834
342.40000	13.58791
342.50000	13.23064
342.60000	12.84729
342.70000	12.43867
342.80000	12.00563
342.90000	11.54908
343.00000	11.06996
343.10000	10.56923
343.20000	10.04792
343.30000	9.50707
343.40000	8.94776
343.50000	8.37108
343.60000	7.77818
343.70000	7.17019
343.80000	6.54831
343.90000	5.91371
344.00000	5.26762
344.10000	4.61126
344.20000	3.94587
344.30000	3.27271
344.40000	2.59305
344.50000	1.90817
344.60000	1.21935
344.70000	0.52788
344.80000	-0.16494
344.90000	-0.85781
345.00000	-1.54941
345.10000	-2.23845
345.20000	-2.92361
345.30000	-3.60360
345.40000	-4.27711
345.50000	-4.94285
345.60000	-5.59953
345.70000	-6.24587
345.80000	-6.88060
345.90000	-7.50247
346.00000	-8.11024
346.10000	-8.70270
346.20000	-9.27863
346.30000	-9.83688
346.40000	-10.37628
346.50000	-10.89573
346.60000	-11.39412
346.70000	-11.87042
346.80000	-12.32361
346.90000	-12.75272
347.00000	-13.15682
347.10000	-13.53504
347.20000	-13.88654
347.30000	-14.21056
347.40000	-14.50637
347.50000	-14.77333
347.60000	-15.01084
347.70000	-15.21836
347.80000	-15.39543
347.90000	-15.54166
348.00000	-15.65673
348.10000	-15.74037
348.20000	-15.79241
348.30000	-15.81274
348.40000	-15.80131
348.50000	-15.75817
348.60000	-15.68342
348.70000	-15.57725
348.80000	-15.43989
348.90000	-15.27166
349.00000	-15.07296
349.10000	-14.84423
349.20000	-14.58599
349.30000	-14.29881
349.40000	-13.98331
349.50000	-13.64020
349.60000	-13.27022
349.70000	-12.87414
349.80000	-12.45282
349.90000	-12.00714
350.00000	-11.53802
350.10000	-11.04643
350.20000	-10.53338
350.30000	-9.99989
350.40000	-9.44704
350.50000	-8.87592
350.60000	-8.28766
350.70000	-7.68340
350.80000	-7.06432
350.90000	-6.43161
351.00000	-5.78647
351.10000	-5.13013
351.20000	-4.46384
351.30000	-3.78885
351.40000	-3.10643
351.50000	-2.41786
351.60000	-1.72442
351.70000	-1.02741
351.80000	-0.32813
351.90000	0.37211
352.00000	1.07200
352.10000	1.77023
352.20000	2.46549
352.30000	3.15645
352.40000	3.84182
352.50000	4.52027
352.60000	5.19052
352.70000	5.85127
352.80000	6.50123
352.90000	7.13913
353.00000	7.76371
353.10000	8.37372
353.20000	8.96795
353.30000	9.54519
353.40000	10.10426
353.50000	10.64400
353.60000	11.16330
353.70000	11.66107
353.80000	12.13625
353.90000	12.58782
354.00000	13.01481
354.10000	13.41630
354.20000	13.79141
354.30000	14.13932
354.40000	14.45924
354.50000	14.75047
354.60000	15.01236
354.70000	15.24431
354.80000	15.44580
354.90000	15.61638
355.00000	15.75566
355.10000	15.86332
355.20000	15.93912
355.30000	15.98288
355.40000	15.99452
355.50000	15.97401
355.60000	15.92140
355.70000	15.83682
355.80000	15.72045
355.90000	15.57257
356.00000	15.39352
356.10000	15.18370
356.20000	14.94357
356.30000	14.67368
356.40000	14.37462
356.50000	14.04705
356.60000	13.69168
356.70000	13.30927
356.80000	12.90063
356.90000	12.46664
357.00000	12.00819
357.10000	11.52624
357.20000	11.02178
357.30000	10.49584
357.40000	9.94947
357.50000	9.38377
357.60000	8.79986
357.70000	8.19888
357.80000	7.58201
357.90000	6.95045
358.00000	6.30541
358.10000	5.64813
358.20000	4.97985
358.30000	4.30184
358.40000	3.61538
358.50000	2.92177
358.60000	2.22231
358.70000	1.51831
358.80000	0.81109
358.90000	0.10198
359.00000	-0.60770
359.10000	-1.31661
359.20000	-2.02341
359.30000	-2.72677
359.40000	-3.42534
359.50000	-4.11780
359.60000	-4.80282
359.70000	-5.47907
359.80000	-6.14524
359.90000	-6.80003
360.00000	-7.44214
360.10000	-8.07031
360.20000	-8.68326
360.30000	-9.27976
360.40000	-9.85860
360.50000	-10.41858
360.60000	-10.95855
360.70000	-11.47737
360.80000	-11.97394
360.90000	-12.44722
361.00000	-12.89618
361.10000	-13.31985
361.20000	-13.71731
361.30000	-14.08769
361.40000	-14.43017
361.50000	-14.74399
361.60000	-15.02845
361.70000	-15.28292
361.80000	-15.50682
361.90000	-15.69965
362.00000	-15.86098
362.10000	-15.99044
362.20000	-16.08776
362.30000	-16.15270
362.40000	-16.18514
362.50000	-16.18501
362.60000	-16.15233
362.70000	-16.08716
362.80000	-15.98969
362.90000	-15.86013
363.00000	-15.69880
363.10000	-15.50606
363.20000	-15.28236
363.30000	-15.02821
363.40000	-14.74418
363.50000	-14.43090
363.60000	-14.08906
363.70000	-13.71941
363.80000	-13.32274
363.90000	-12.89990
364.00000	-12.45180
364.10000	-11.97935
364.20000	-11.48356
364.30000	-10.96542
364.40000	-10.42600
364.50000	-9.86639
364.60000	-9.28768
364.70000	-8.69104
364.80000	-8.07762
364.90000	-7.44863
365.00000	-6.80526
365.10000	-6.14877
365.20000	-5.48039
365.30000	-4.80139
365.40000	-4.11305
365.50000	-3.41667
365.60000	-2.71355
365.70000	-2.00500
365.80000	-1.29235
365.90000	-0.57693
366.00000	0.13994
366.10000	0.85691
366.20000	1.57264
366.30000	2.28578
366.40000	2.99499
366.50000	3.69893
366.60000	4.39625
366.70000	5.08563
366.80000	5.76574
366.90000	6.43525
367.00000	7.09286
367.10000	7.73726
367.20000	8.36719
367.30000	8.98137
367.40000	9.57857
367.50000	10.15756
367.60000	10.71715
367.70000	11.25617
367.80000	11.77350
367.90000	12.26803
368.00000	12.73871
368.10000	13.18453
368.20000	13.60450
368.30000	13.99772
368.40000	14.36332
368.50000	14.70047
368.60000	15.00842
368.70000	15.28649
368.80000	15.53404
368.90000	15.75051
369.00000	15.93540
369.10000	16.08831
369.20000	16.20886
369.30000	16.29681
369.40000	16.35193
369.50000	16.37412
369.60000	16.36332
369.70000	16.31957
369.80000	16.24296
369.90000	16.13369
370.00000	15.99200
370.10000	15.81823
370.20000	15.61276
370.30000	15.37607
370.40000	15.10869
370.50000	14.81121
370.60000	14.48430
370.70000	14.12867
370.80000	13.74508
370.90000	13.33438
371.00000	12.89742
371.10000	12.43513
371.20000	11.94848
371.30000	11.43847
371.40000	10.90614
371.50000	10.35258
371.60000	9.77889
371.70000	9.18622
371.80000	8.57574
371.90000	7.94864
372.00000	7.30613
372.10000	6.64947
372.20000	5.97990
372.30000	5.29871
372.40000	4.60718
372.50000	3.90662
372.60000	3.19836
372.70000	2.48371
372.80000	1.76402
372.90000	1.04064
373.00000	0.31492
373.10000	-0.41178
373.20000	-1.13809
373.30000	-1.86265
373.40000	-2.58409
373.50000	-3.30104
373.60000	-4.01214
373.70000	-4.71602
373.80000	-5.41133
373.90000	-6.09672
374.00000	-6.77084
374.10000	-7.43238
374.20000	-8.08001
374.30000	-8.71245
374.40000	-9.32840
374.50000	-9.92662
374.60000	-10.50588
374.70000	-11.06497
374.80000	-11.60272
374.90000	-12.11800
375.00000	-12.60970
375.10000	-13.07676
375.20000	-13.51819
375.30000	-13.93300
375.40000	-14.32028
375.50000	-14.67918
375.60000	-15.00891
375.70000	-15.30870
375.80000	-15.57791
375.90000	-15.81591
376.00000	-16.02217
376.10000	-16.19622
376.20000	-16.33767
376.30000	-16.44621
376.40000	-16.52159
376.50000	-16.56365
376.60000	-16.57230
376.70000	-16.54754
376.80000	-16.48943
376.90000	-16.39812
377.00000	-16.27383
377.10000	-16.11686
377.20000	-15.92758
377.30000	-15.70643
377.40000	-15.45391
377.50000	-15.17060
377.60000	-14.85714
377.70000	-14.51422
377.80000	-14.14260
377.90000	-13.74308
378.00000	-13.31653
378.10000	-12.86386
378.20000	-12.38603
378.30000	-11.88402
378.40000	-11.35888
378.50000	-10.81167
378.60000	-10.24351
378.70000	-9.65553
378.80000	-9.04889
378.90000	-8.42480
379.00000	-7.78446
379.10000	-7.12911
379.20000	-6.46002
379.30000	-5.77845
379.40000	-5.08570
379.50000	-4.38307
379.60000	-3.67189
379.70000	-2.95348
379.80000	-2.22920
379.90000	-1.50038
380.00000	-0.76838
380.10000	-0.03457
380.20000	0.69968
380.30000	1.43300
380.40000	2.16401
380.50000	2.89135
380.60000	3.61363
380.70000	4.32948
380.80000	5.03754
380.90000	5.73645
381.00000	6.42484
381.10000	7.10138
381.20000	7.76473
381.30000	8.41358
381.40000	9.04662
381.50000	9.66257
381.60000	10.26018
381.70000	10.83821
381.80000	11.39546
381.90000	11.93075
382.00000	12.44295
382.10000	12.93096
382.20000	13.39372
382.30000	13.83023
382.40000	14.23952
382.50000	14.62068
382.60000	14.97287
382.70000	15.29528
382.80000	15.58720
382.90000	15.84795
383.00000	16.07695
383.10000	16.27366
383.20000	16.43764
383.30000	16.56851
383.40000	16.66596
383.50000	16.72979
383.60000	16.75984
383.70000	16.75606
383.80000	16.71845
383.90000	16.64711
384.00000	16.54221
384.10000	16.40400
384.20000	16.23280
384.30000	16.02901
384.40000	15.79309
384.50000	15.52559
384.60000	15.22710
384.70000	14.89829
384.80000	14.53989
384.90000	14.15268
385.00000	13.73750
385.10000	13.29524
385.20000	12.82684
385.30000	12.33329
385.40000	11.81560
385.50000	11.27484
385.60000	10.71212
385.70000	10.12856
385.80000	9.52534
385.90000	8.90365
386.00000	8.26471
386.10000	7.60976
386.20000	6.94006
386.30000	6.25691
386.40000	5.56160
386.50000	4.85546
386.60000	4.13981
386.70000	3.41601
386.80000	2.68541
386.90000	1.94938
387.00000	1.20929
387.10000	0.46654
387.20000	-0.27749
387.30000	-1.02141
387.40000	-1.76381
387.50000	-2.50330
387.60000	-3.23848
387.70000	-3.96794
387.80000	-4.69030
387.90000	-5.40416
388.00000	-6.10815
388.10000	-6.80087
388.20000	-7.48098
388.30000	-8.14711
388.40000	-8.79794
388.50000	-9.43216
388.60000	-10.04845
388.70000	-10.64557
388.80000	-11.22226
388.90000	-11.77731
389.00000	-12.30955
389.10000	-12.81784
389.20000	-13.30108
389.30000	-13.75822
389.40000	-14.18826
389.50000	-14.59024
389.60000	-14.96328
389.70000	-15.30652
389.80000	-15.61921
389.90000	-15.90063
390.00000	-16.15015
390.10000	-16.36720
390.20000	-16.55128
390.30000	-16.70197
390.40000	-16.81895
390.50000	-16.90193
390.60000	-16.95076
390.70000	-16.96531
390.80000	-16.94558
390.90000	-16.89162
391.00000	-16.80357
391.10000	-16.68165
391.20000	-16.52615
391.30000	-16.33744
391.40000	-16.11598
391.50000	-15.86226
391.60000	-15.57688
391.70000	-15.26048
391.80000	-14.91377
391.90000	-14.53752
392.00000	-14.13256
392.10000	-13.69977
392.20000	-13.24007
392.30000	-12.75445
392.40000	-12.24391
392.50000	-11.70952
392.60000	-11.15238
392.70000	-10.57361
392.80000	-9.97439
392.90000	-9.35589
393.00000	-8.71935
393.10000	-8.06599
393.20000	-7.39710
393.30000	-6.71394
393.40000	-6.01783
393.50000	-5.31009
393.60000	-4.59205
393.70000	-3.86506
393.80000	-3.13047
393.90000	-2.38967
394.00000	-1.64402
394.10000	-0.89492
394.20000	-0.14375
394.30000	0.60807
394.40000	1.35916
394.50000	2.10810
394.60000	2.85348
394.70000	3.59390
394.80000	4.32796
394.90000	5.05426
395.00000	5.77139
395.10000	6.47797
395.20000	7.17262
395.30000	7.85397
395.40000	8.52068
395.50000	9.17139
395.60000	9.80480
395.70000	10.41960
395.80000	11.01453
395.90000	11.58835
396.00000	12.13984
396.10000	12.66783
396.20000	13.17119
396.30000	13.64881
396.40000	14.09966
396.50000	14.52274
396.60000	14.91709
396.70000	15.28185
396.80000	15.61618
396.90000	15.91932
397.00000	16.19057
397.10000	16.42932
397.20000	16.63501
397.30000	16.80718
397.40000	16.94541
397.50000	17.04940
397.60000	17.11890
397.70000	17.15377
397.80000	17.15392
397.90000	17.11936
398.00000	17.05018
398.10000	16.94655
398.20000	16.80872
398.30000	16.63701
398.40000	16.43183
398.50000	16.19365
