WSM
F3OF
DT2
SURGE
t(s)	SURGE(m)
265.30000	-0.09467
265.40000	-0.08549
265.50000	-0.07599
265.60000	-0.06618
265.70000	-0.05607
265.80000	-0.04568
265.90000	-0.03504
266.00000	-0.02415
266.10000	-0.01305
266.20000	-0.00176
266.30000	0.00969
266.40000	0.02127
266.50000	0.03295
266.60000	0.04471
266.70000	0.05650
266.80000	0.06830
266.90000	0.08007
267.00000	0.09178
267.10000	0.10341
267.20000	0.11491
267.30000	0.12627
267.40000	0.13745
267.50000	0.14842
267.60000	0.15916
267.70000	0.16965
267.80000	0.17986
267.90000	0.18977
268.00000	0.19938
268.10000	0.20866
268.20000	0.21760
268.30000	0.22619
268.40000	0.23444
268.50000	0.24233
268.60000	0.24986
268.70000	0.25705
268.80000	0.26389
268.90000	0.27039
269.00000	0.27656
269.10000	0.28243
269.20000	0.28799
269.30000	0.29328
269.40000	0.29830
269.50000	0.30310
269.60000	0.30767
269.70000	0.31206
269.80000	0.31629
269.90000	0.32039
270.00000	0.32438
270.10000	0.32829
270.20000	0.33215
270.30000	0.33599
270.40000	0.33983
270.50000	0.34371
270.60000	0.34765
270.70000	0.35167
270.80000	0.35580
270.90000	0.36006
271.00000	0.36448
271.10000	0.36906
271.20000	0.37382
271.30000	0.37878
271.40000	0.38396
271.50000	0.38935
271.60000	0.39496
271.70000	0.40081
271.80000	0.40687
271.90000	0.41317
272.00000	0.41968
272.10000	0.42641
272.20000	0.43334
272.30000	0.44046
272.40000	0.44775
272.50000	0.45520
272.60000	0.46278
272.70000	0.47048
272.80000	0.47827
272.90000	0.48613
273.00000	0.49402
273.10000	0.50193
273.20000	0.50982
273.30000	0.51767
273.40000	0.52544
273.50000	0.53310
273.60000	0.54063
273.70000	0.54800
273.80000	0.55517
273.90000	0.56213
274.00000	0.56884
274.10000	0.57528
274.20000	0.58143
274.30000	0.58726
274.40000	0.59276
274.50000	0.59791
274.60000	0.60269
274.70000	0.60709
274.80000	0.61109
274.90000	0.61470
275.00000	0.61791
275.10000	0.62071
275.20000	0.62311
275.30000	0.62511
275.40000	0.62671
275.50000	0.62792
275.60000	0.62876
275.70000	0.62923
275.80000	0.62936
275.90000	0.62915
276.00000	0.62863
276.10000	0.62783
276.20000	0.62676
276.30000	0.62544
276.40000	0.62391
276.50000	0.62219
276.60000	0.62031
276.70000	0.61828
276.80000	0.61616
276.90000	0.61395
277.00000	0.61168
277.10000	0.60939
277.20000	0.60710
277.30000	0.60483
277.40000	0.60261
277.50000	0.60046
277.60000	0.59839
277.70000	0.59644
277.80000	0.59461
277.90000	0.59291
278.00000	0.59137
278.10000	0.58999
278.20000	0.58877
278.30000	0.58772
278.40000	0.58685
278.50000	0.58616
278.60000	0.58563
278.70000	0.58527
278.80000	0.58506
278.90000	0.58500
279.00000	0.58507
279.10000	0.58527
279.20000	0.58556
279.30000	0.58594
279.40000	0.58637
279.50000	0.58685
279.60000	0.58734
279.70000	0.58783
279.80000	0.58828
279.90000	0.58868
280.00000	0.58899
280.10000	0.58919
280.20000	0.58925
280.30000	0.58914
280.40000	0.58885
280.50000	0.58834
280.60000	0.58760
280.70000	0.58660
280.80000	0.58531
280.90000	0.58373
281.00000	0.58182
281.10000	0.57959
281.20000	0.57701
281.30000	0.57407
281.40000	0.57077
281.50000	0.56710
281.60000	0.56305
281.70000	0.55862
281.80000	0.55382
281.90000	0.54864
282.00000	0.54310
282.10000	0.53721
282.20000	0.53096
282.30000	0.52439
282.40000	0.51750
282.50000	0.51031
282.60000	0.50284
282.70000	0.49511
282.80000	0.48714
282.90000	0.47896
283.00000	0.47060
283.10000	0.46207
283.20000	0.45341
283.30000	0.44464
283.40000	0.43578
283.50000	0.42688
283.60000	0.41795
283.70000	0.40901
283.80000	0.40010
283.90000	0.39125
284.00000	0.38246
284.10000	0.37377
284.20000	0.36519
284.30000	0.35675
284.40000	0.34846
284.50000	0.34034
284.60000	0.33239
284.70000	0.32464
284.80000	0.31708
284.90000	0.30973
285.00000	0.30258
285.10000	0.29564
285.20000	0.28891
285.30000	0.28238
285.40000	0.27605
285.50000	0.26991
285.60000	0.26394
285.70000	0.25814
285.80000	0.25250
285.90000	0.24698
286.00000	0.24159
286.10000	0.23629
286.20000	0.23107
286.30000	0.22590
286.40000	0.22076
286.50000	0.21564
286.60000	0.21050
286.70000	0.20532
286.80000	0.20008
286.90000	0.19476
287.00000	0.18933
287.10000	0.18376
287.20000	0.17805
287.30000	0.17216
287.40000	0.16609
287.50000	0.15980
287.60000	0.15330
287.70000	0.14655
287.80000	0.13956
287.90000	0.13231
288.00000	0.12479
288.10000	0.11700
288.20000	0.10893
288.30000	0.10059
288.40000	0.09197
288.50000	0.08308
288.60000	0.07393
288.70000	0.06453
288.80000	0.05488
288.90000	0.04499
289.00000	0.03489
289.10000	0.02459
289.20000	0.01411
289.30000	0.00347
289.40000	-0.00731
289.50000	-0.01821
289.60000	-0.02921
289.70000	-0.04027
289.80000	-0.05137
289.90000	-0.06250
290.00000	-0.07361
290.10000	-0.08469
290.20000	-0.09571
290.30000	-0.10665
290.40000	-0.11747
290.50000	-0.12816
290.60000	-0.13870
290.70000	-0.14906
290.80000	-0.15922
290.90000	-0.16916
291.00000	-0.17888
291.10000	-0.18834
291.20000	-0.19755
291.30000	-0.20649
291.40000	-0.21515
291.50000	-0.22352
291.60000	-0.23161
291.70000	-0.23941
291.80000	-0.24691
291.90000	-0.25414
292.00000	-0.26107
292.10000	-0.26774
292.20000	-0.27414
292.30000	-0.28029
292.40000	-0.28619
292.50000	-0.29188
292.60000	-0.29735
292.70000	-0.30263
292.80000	-0.30774
292.90000	-0.31270
293.00000	-0.31752
293.10000	-0.32224
293.20000	-0.32687
293.30000	-0.33144
293.40000	-0.33596
293.50000	-0.34046
293.60000	-0.34496
293.70000	-0.34949
293.80000	-0.35406
293.90000	-0.35869
294.00000	-0.36340
294.10000	-0.36820
294.20000	-0.37312
294.30000	-0.37816
294.40000	-0.38334
294.50000	-0.38866
294.60000	-0.39414
294.70000	-0.39978
294.80000	-0.40558
294.90000	-0.41155
295.00000	-0.41768
295.10000	-0.42397
295.20000	-0.43042
295.30000	-0.43702
295.40000	-0.44376
295.50000	-0.45062
295.60000	-0.45760
295.70000	-0.46468
295.80000	-0.47184
295.90000	-0.47907
296.00000	-0.48634
296.10000	-0.49364
296.20000	-0.50094
296.30000	-0.50822
296.40000	-0.51546
296.50000	-0.52263
296.60000	-0.52972
296.70000	-0.53669
296.80000	-0.54352
296.90000	-0.55019
297.00000	-0.55668
297.10000	-0.56297
297.20000	-0.56903
297.30000	-0.57485
297.40000	-0.58040
297.50000	-0.58568
297.60000	-0.59066
297.70000	-0.59533
297.80000	-0.59969
297.90000	-0.60371
298.00000	-0.60740
298.10000	-0.61075
298.20000	-0.61376
298.30000	-0.61642
298.40000	-0.61874
298.50000	-0.62071
298.60000	-0.62235
298.70000	-0.62366
298.80000	-0.62466
298.90000	-0.62535
299.00000	-0.62574
299.10000	-0.62585
299.20000	-0.62570
299.30000	-0.62530
299.40000	-0.62468
299.50000	-0.62385
299.60000	-0.62283
299.70000	-0.62165
299.80000	-0.62032
299.90000	-0.61887
300.00000	-0.61732
300.10000	-0.61570
300.20000	-0.61401
300.30000	-0.61229
300.40000	-0.61055
300.50000	-0.60882
300.60000	-0.60711
300.70000	-0.60543
300.80000	-0.60382
300.90000	-0.60226
301.00000	-0.60079
301.10000	-0.59941
301.20000	-0.59813
301.30000	-0.59696
301.40000	-0.59590
301.50000	-0.59495
301.60000	-0.59412
301.70000	-0.59340
301.80000	-0.59279
301.90000	-0.59229
302.00000	-0.59189
302.10000	-0.59157
302.20000	-0.59133
302.30000	-0.59116
302.40000	-0.59104
302.50000	-0.59095
302.60000	-0.59089
302.70000	-0.59082
302.80000	-0.59074
302.90000	-0.59062
303.00000	-0.59044
303.10000	-0.59018
303.20000	-0.58983
303.30000	-0.58935
303.40000	-0.58873
303.50000	-0.58796
303.60000	-0.58700
303.70000	-0.58584
303.80000	-0.58446
303.90000	-0.58285
304.00000	-0.58098
304.10000	-0.57885
304.20000	-0.57644
304.30000	-0.57374
304.40000	-0.57074
304.50000	-0.56743
304.60000	-0.56380
304.70000	-0.55986
304.80000	-0.55560
304.90000	-0.55102
305.00000	-0.54612
305.10000	-0.54091
305.20000	-0.53539
305.30000	-0.52957
305.40000	-0.52346
305.50000	-0.51707
305.60000	-0.51042
305.70000	-0.50352
305.80000	-0.49638
305.90000	-0.48902
306.00000	-0.48147
306.10000	-0.47374
306.20000	-0.46585
306.30000	-0.45782
306.40000	-0.44968
306.50000	-0.44144
306.60000	-0.43313
306.70000	-0.42478
306.80000	-0.41639
306.90000	-0.40799
307.00000	-0.39961
307.10000	-0.39126
307.20000	-0.38296
307.30000	-0.37473
307.40000	-0.36658
307.50000	-0.35853
307.60000	-0.35059
307.70000	-0.34278
307.80000	-0.33509
307.90000	-0.32755
308.00000	-0.32015
308.10000	-0.31291
308.20000	-0.30582
308.30000	-0.29888
308.40000	-0.29209
308.50000	-0.28545
308.60000	-0.27895
308.70000	-0.27259
308.80000	-0.26635
308.90000	-0.26024
309.00000	-0.25422
309.10000	-0.24830
309.20000	-0.24245
309.30000	-0.23667
309.40000	-0.23093
309.50000	-0.22521
309.60000	-0.21951
309.70000	-0.21380
309.80000	-0.20806
309.90000	-0.20227
310.00000	-0.19642
310.10000	-0.19049
310.20000	-0.18445
310.30000	-0.17830
310.40000	-0.17201
310.50000	-0.16558
310.60000	-0.15898
310.70000	-0.15221
310.80000	-0.14524
310.90000	-0.13808
311.00000	-0.13072
311.10000	-0.12314
311.20000	-0.11534
311.30000	-0.10732
311.40000	-0.09908
311.50000	-0.09061
311.60000	-0.08193
311.70000	-0.07303
311.80000	-0.06392
311.90000	-0.05460
312.00000	-0.04510
312.10000	-0.03542
312.20000	-0.02557
312.30000	-0.01556
312.40000	-0.00542
312.50000	0.00485
312.60000	0.01521
312.70000	0.02566
312.80000	0.03618
312.90000	0.04674
313.00000	0.05732
313.10000	0.06791
313.20000	0.07848
313.30000	0.08901
313.40000	0.09948
313.50000	0.10987
313.60000	0.12016
313.70000	0.13033
313.80000	0.14036
313.90000	0.15024
314.00000	0.15996
314.10000	0.16949
314.20000	0.17882
314.30000	0.18795
314.40000	0.19686
314.50000	0.20555
314.60000	0.21400
314.70000	0.22222
314.80000	0.23020
314.90000	0.23795
315.00000	0.24545
315.10000	0.25272
315.20000	0.25976
315.30000	0.26658
315.40000	0.27318
315.50000	0.27957
315.60000	0.28576
315.70000	0.29177
315.80000	0.29761
315.90000	0.30330
316.00000	0.30884
316.10000	0.31426
316.20000	0.31957
316.30000	0.32479
316.40000	0.32993
316.50000	0.33502
316.60000	0.34007
316.70000	0.34509
316.80000	0.35011
316.90000	0.35515
317.00000	0.36020
317.10000	0.36530
317.20000	0.37046
317.30000	0.37568
317.40000	0.38098
317.50000	0.38637
317.60000	0.39186
317.70000	0.39745
317.80000	0.40315
317.90000	0.40896
318.00000	0.41489
318.10000	0.42093
318.20000	0.42708
318.30000	0.43335
318.40000	0.43972
318.50000	0.44618
318.60000	0.45274
318.70000	0.45937
318.80000	0.46608
318.90000	0.47284
319.00000	0.47964
319.10000	0.48646
319.20000	0.49330
319.30000	0.50013
319.40000	0.50694
319.50000	0.51370
319.60000	0.52041
319.70000	0.52703
319.80000	0.53355
319.90000	0.53996
320.00000	0.54622
320.10000	0.55234
320.20000	0.55827
320.30000	0.56402
320.40000	0.56956
320.50000	0.57488
320.60000	0.57997
320.70000	0.58480
320.80000	0.58938
320.90000	0.59368
321.00000	0.59770
321.10000	0.60144
321.20000	0.60489
321.30000	0.60804
321.40000	0.61090
321.50000	0.61346
321.60000	0.61572
321.70000	0.61769
321.80000	0.61938
321.90000	0.62078
322.00000	0.62191
322.10000	0.62278
322.20000	0.62339
322.30000	0.62377
322.40000	0.62392
322.50000	0.62385
322.60000	0.62359
322.70000	0.62314
322.80000	0.62253
322.90000	0.62178
323.00000	0.62089
323.10000	0.61989
323.20000	0.61879
323.30000	0.61761
323.40000	0.61638
323.50000	0.61509
323.60000	0.61378
323.70000	0.61246
323.80000	0.61113
323.90000	0.60981
324.00000	0.60852
324.10000	0.60727
324.20000	0.60606
324.30000	0.60490
324.40000	0.60380
324.50000	0.60276
324.60000	0.60179
324.70000	0.60089
324.80000	0.60005
324.90000	0.59928
325.00000	0.59858
325.10000	0.59793
325.20000	0.59733
325.30000	0.59678
325.40000	0.59627
325.50000	0.59577
325.60000	0.59529
325.70000	0.59481
325.80000	0.59432
325.90000	0.59380
326.00000	0.59323
326.10000	0.59261
326.20000	0.59191
326.30000	0.59112
326.40000	0.59022
326.50000	0.58919
326.60000	0.58802
326.70000	0.58670
326.80000	0.58520
326.90000	0.58351
327.00000	0.58163
327.10000	0.57953
327.20000	0.57720
327.30000	0.57463
327.40000	0.57182
327.50000	0.56875
327.60000	0.56542
327.70000	0.56182
327.80000	0.55794
327.90000	0.55380
328.00000	0.54937
328.10000	0.54468
328.20000	0.53971
328.30000	0.53448
328.40000	0.52898
328.50000	0.52323
328.60000	0.51723
328.70000	0.51100
328.80000	0.50454
328.90000	0.49787
329.00000	0.49100
329.10000	0.48394
329.20000	0.47672
329.30000	0.46934
329.40000	0.46183
329.50000	0.45420
329.60000	0.44647
329.70000	0.43865
329.80000	0.43077
329.90000	0.42283
330.00000	0.41487
330.10000	0.40689
330.20000	0.39891
330.30000	0.39095
330.40000	0.38302
330.50000	0.37513
330.60000	0.36730
330.70000	0.35954
330.80000	0.35186
330.90000	0.34427
331.00000	0.33677
331.10000	0.32937
331.20000	0.32207
331.30000	0.31489
331.40000	0.30781
331.50000	0.30084
331.60000	0.29398
331.70000	0.28722
331.80000	0.28057
331.90000	0.27400
332.00000	0.26753
332.10000	0.26113
332.20000	0.25480
332.30000	0.24853
332.40000	0.24230
332.50000	0.23611
332.60000	0.22994
332.70000	0.22377
332.80000	0.21760
332.90000	0.21141
333.00000	0.20518
333.10000	0.19890
333.20000	0.19255
333.30000	0.18612
333.40000	0.17961
333.50000	0.17298
333.60000	0.16624
333.70000	0.15937
333.80000	0.15236
333.90000	0.14520
334.00000	0.13788
334.10000	0.13040
334.20000	0.12274
334.30000	0.11491
334.40000	0.10690
334.50000	0.09872
334.60000	0.09035
334.70000	0.08180
334.80000	0.07307
334.90000	0.06418
335.00000	0.05512
335.10000	0.04590
335.20000	0.03653
335.30000	0.02701
335.40000	0.01737
335.50000	0.00762
335.60000	-0.00225
335.70000	-0.01220
335.80000	-0.02222
335.90000	-0.03231
336.00000	-0.04244
336.10000	-0.05259
336.20000	-0.06275
336.30000	-0.07291
336.40000	-0.08304
336.50000	-0.09313
336.60000	-0.10317
336.70000	-0.11313
336.80000	-0.12300
336.90000	-0.13276
337.00000	-0.14241
337.10000	-0.15192
337.20000	-0.16129
337.30000	-0.17050
337.40000	-0.17955
337.50000	-0.18842
337.60000	-0.19711
337.70000	-0.20561
337.80000	-0.21392
337.90000	-0.22203
338.00000	-0.22995
338.10000	-0.23767
338.20000	-0.24519
338.30000	-0.25251
338.40000	-0.25965
338.50000	-0.26660
338.60000	-0.27337
338.70000	-0.27997
338.80000	-0.28641
338.90000	-0.29269
339.00000	-0.29884
339.10000	-0.30485
339.20000	-0.31075
339.30000	-0.31654
339.40000	-0.32223
339.50000	-0.32785
339.60000	-0.33340
339.70000	-0.33891
339.80000	-0.34437
339.90000	-0.34981
340.00000	-0.35523
340.10000	-0.36066
340.20000	-0.36610
340.30000	-0.37156
340.40000	-0.37706
340.50000	-0.38260
340.60000	-0.38819
340.70000	-0.39384
340.80000	-0.39955
340.90000	-0.40533
341.00000	-0.41119
341.10000	-0.41712
341.20000	-0.42312
341.30000	-0.42920
341.40000	-0.43535
341.50000	-0.44156
341.60000	-0.44785
341.70000	-0.45419
341.80000	-0.46057
341.90000	-0.46701
342.00000	-0.47347
342.10000	-0.47995
342.20000	-0.48644
342.30000	-0.49293
342.40000	-0.49941
342.50000	-0.50585
342.60000	-0.51225
342.70000	-0.51859
342.80000	-0.52485
342.90000	-0.53102
343.00000	-0.53708
343.10000	-0.54303
343.20000	-0.54884
343.30000	-0.55450
343.40000	-0.55999
343.50000	-0.56531
343.60000	-0.57043
343.70000	-0.57535
343.80000	-0.58006
343.90000	-0.58454
344.00000	-0.58880
344.10000	-0.59281
344.20000	-0.59657
344.30000	-0.60009
344.40000	-0.60335
344.50000	-0.60635
344.60000	-0.60909
344.70000	-0.61157
344.80000	-0.61380
344.90000	-0.61577
345.00000	-0.61750
345.10000	-0.61898
345.20000	-0.62022
345.30000	-0.62124
345.40000	-0.62203
345.50000	-0.62262
345.60000	-0.62300
345.70000	-0.62320
345.80000	-0.62323
345.90000	-0.62309
346.00000	-0.62280
346.10000	-0.62238
346.20000	-0.62183
346.30000	-0.62118
346.40000	-0.62043
346.50000	-0.61961
346.60000	-0.61871
346.70000	-0.61776
346.80000	-0.61677
346.90000	-0.61575
347.00000	-0.61471
347.10000	-0.61366
347.20000	-0.61261
347.30000	-0.61157
347.40000	-0.61054
347.50000	-0.60953
347.60000	-0.60855
347.70000	-0.60759
347.80000	-0.60666
347.90000	-0.60577
348.00000	-0.60490
348.10000	-0.60407
348.20000	-0.60326
348.30000	-0.60247
348.40000	-0.60169
348.50000	-0.60092
348.60000	-0.60016
348.70000	-0.59939
348.80000	-0.59860
348.90000	-0.59778
349.00000	-0.59692
349.10000	-0.59601
349.20000	-0.59504
349.30000	-0.59400
349.40000	-0.59286
349.50000	-0.59163
349.60000	-0.59028
349.70000	-0.58880
349.80000	-0.58719
349.90000	-0.58542
350.00000	-0.58348
350.10000	-0.58137
350.20000	-0.57907
350.30000	-0.57658
350.40000	-0.57388
350.50000	-0.57097
350.60000	-0.56783
350.70000	-0.56447
350.80000	-0.56088
350.90000	-0.55705
351.00000	-0.55298
351.10000	-0.54867
351.20000	-0.54413
351.30000	-0.53934
351.40000	-0.53432
351.50000	-0.52908
351.60000	-0.52360
351.70000	-0.51791
351.80000	-0.51200
351.90000	-0.50589
352.00000	-0.49959
352.10000	-0.49310
352.20000	-0.48645
352.30000	-0.47963
352.40000	-0.47267
352.50000	-0.46557
352.60000	-0.45835
352.70000	-0.45103
352.80000	-0.44362
352.90000	-0.43613
353.00000	-0.42857
353.10000	-0.42097
353.20000	-0.41333
353.30000	-0.40566
353.40000	-0.39799
353.50000	-0.39032
353.60000	-0.38267
353.70000	-0.37504
353.80000	-0.36744
353.90000	-0.35989
354.00000	-0.35239
354.10000	-0.34495
354.20000	-0.33758
354.30000	-0.33027
354.40000	-0.32303
354.50000	-0.31587
354.60000	-0.30878
354.70000	-0.30177
354.80000	-0.29482
354.90000	-0.28795
355.00000	-0.28115
355.10000	-0.27440
355.20000	-0.26771
355.30000	-0.26107
355.40000	-0.25447
355.50000	-0.24791
355.60000	-0.24136
355.70000	-0.23483
355.80000	-0.22830
355.90000	-0.22176
356.00000	-0.21520
356.10000	-0.20862
356.20000	-0.20199
356.30000	-0.19530
356.40000	-0.18856
356.50000	-0.18174
356.60000	-0.17483
356.70000	-0.16783
356.80000	-0.16073
356.90000	-0.15351
357.00000	-0.14617
357.10000	-0.13871
357.20000	-0.13111
357.30000	-0.12338
357.40000	-0.11550
357.50000	-0.10748
357.60000	-0.09931
357.70000	-0.09100
357.80000	-0.08254
357.90000	-0.07393
358.00000	-0.06519
358.10000	-0.05630
358.20000	-0.04729
358.30000	-0.03815
358.40000	-0.02890
358.50000	-0.01953
358.60000	-0.01007
358.70000	-0.00052
358.80000	0.00911
358.90000	0.01881
359.00000	0.02855
359.10000	0.03834
359.20000	0.04816
359.30000	0.05799
359.40000	0.06781
359.50000	0.07763
359.60000	0.08741
359.70000	0.09716
359.80000	0.10685
359.90000	0.11647
360.00000	0.12601
360.10000	0.13545
360.20000	0.14479
360.30000	0.15402
360.40000	0.16313
360.50000	0.17209
360.60000	0.18092
360.70000	0.18960
360.80000	0.19813
360.90000	0.20650
361.00000	0.21470
361.10000	0.22275
361.20000	0.23062
361.30000	0.23833
361.40000	0.24588
361.50000	0.25326
361.60000	0.26049
361.70000	0.26756
361.80000	0.27448
361.90000	0.28125
362.00000	0.28790
362.10000	0.29441
362.20000	0.30080
362.30000	0.30708
362.40000	0.31326
362.50000	0.31935
362.60000	0.32536
362.70000	0.33130
362.80000	0.33717
362.90000	0.34300
363.00000	0.34879
363.10000	0.35455
363.20000	0.36030
363.30000	0.36603
363.40000	0.37176
363.50000	0.37750
363.60000	0.38326
363.70000	0.38903
363.80000	0.39484
363.90000	0.40068
364.00000	0.40655
364.10000	0.41247
364.20000	0.41843
364.30000	0.42443
364.40000	0.43047
364.50000	0.43656
364.60000	0.44268
364.70000	0.44885
364.80000	0.45504
364.90000	0.46125
365.00000	0.46749
365.10000	0.47374
365.20000	0.47999
365.30000	0.48624
365.40000	0.49247
365.50000	0.49867
365.60000	0.50484
365.70000	0.51096
365.80000	0.51702
365.90000	0.52300
366.00000	0.52890
366.10000	0.53470
366.20000	0.54040
366.30000	0.54597
366.40000	0.55140
366.50000	0.55670
366.60000	0.56183
366.70000	0.56680
366.80000	0.57159
366.90000	0.57619
367.00000	0.58060
367.10000	0.58481
367.20000	0.58880
367.30000	0.59258
367.40000	0.59615
367.50000	0.59948
367.60000	0.60259
367.70000	0.60548
367.80000	0.60813
367.90000	0.61056
368.00000	0.61276
368.10000	0.61474
368.20000	0.61650
368.30000	0.61804
368.40000	0.61938
368.50000	0.62051
368.60000	0.62145
368.70000	0.62220
368.80000	0.62277
368.90000	0.62318
369.00000	0.62342
369.10000	0.62352
369.20000	0.62348
369.30000	0.62332
369.40000	0.62304
369.50000	0.62265
369.60000	0.62218
369.70000	0.62161
369.80000	0.62098
369.90000	0.62028
370.00000	0.61953
370.10000	0.61874
370.20000	0.61791
370.30000	0.61705
370.40000	0.61617
370.50000	0.61527
370.60000	0.61437
370.70000	0.61346
370.80000	0.61254
370.90000	0.61163
371.00000	0.61071
371.10000	0.60980
371.20000	0.60889
371.30000	0.60797
371.40000	0.60705
371.50000	0.60612
371.60000	0.60518
371.70000	0.60422
371.80000	0.60323
371.90000	0.60221
372.00000	0.60115
372.10000	0.60004
372.20000	0.59888
372.30000	0.59764
372.40000	0.59633
372.50000	0.59493
372.60000	0.59344
372.70000	0.59184
372.80000	0.59012
372.90000	0.58827
373.00000	0.58628
373.10000	0.58415
373.20000	0.58186
373.30000	0.57940
373.40000	0.57677
373.50000	0.57396
373.60000	0.57096
373.70000	0.56776
373.80000	0.56437
373.90000	0.56077
374.00000	0.55697
374.10000	0.55296
374.20000	0.54873
374.30000	0.54430
374.40000	0.53966
374.50000	0.53481
374.60000	0.52975
374.70000	0.52449
374.80000	0.51903
374.90000	0.51339
375.00000	0.50756
375.10000	0.50155
375.20000	0.49537
375.30000	0.48903
375.40000	0.48254
375.50000	0.47591
375.60000	0.46915
375.70000	0.46227
375.80000	0.45529
375.90000	0.44820
376.00000	0.44103
376.10000	0.43379
376.20000	0.42649
376.30000	0.41913
376.40000	0.41174
376.50000	0.40431
376.60000	0.39687
376.70000	0.38942
376.80000	0.38197
376.90000	0.37452
377.00000	0.36710
377.10000	0.35970
377.20000	0.35232
377.30000	0.34498
377.40000	0.33768
377.50000	0.33043
377.60000	0.32322
377.70000	0.31605
377.80000	0.30893
377.90000	0.30186
378.00000	0.29484
378.10000	0.28785
378.20000	0.28091
378.30000	0.27400
378.40000	0.26712
378.50000	0.26027
378.60000	0.25344
378.70000	0.24662
378.80000	0.23981
378.90000	0.23299
379.00000	0.22616
379.10000	0.21931
379.20000	0.21244
379.30000	0.20553
379.40000	0.19858
379.50000	0.19157
379.60000	0.18450
379.70000	0.17736
379.80000	0.17014
379.90000	0.16284
380.00000	0.15545
380.10000	0.14795
380.20000	0.14036
380.30000	0.13266
380.40000	0.12484
380.50000	0.11691
380.60000	0.10886
380.70000	0.10069
380.80000	0.09241
380.90000	0.08400
381.00000	0.07547
381.10000	0.06683
381.20000	0.05807
381.30000	0.04921
381.40000	0.04024
381.50000	0.03118
381.60000	0.02202
381.70000	0.01278
381.80000	0.00346
381.90000	-0.00592
382.00000	-0.01536
382.10000	-0.02484
382.20000	-0.03437
382.30000	-0.04392
382.40000	-0.05348
382.50000	-0.06305
382.60000	-0.07261
382.70000	-0.08215
382.80000	-0.09166
382.90000	-0.10113
383.00000	-0.11055
383.10000	-0.11990
383.20000	-0.12918
383.30000	-0.13838
383.40000	-0.14749
383.50000	-0.15650
383.60000	-0.16540
383.70000	-0.17418
383.80000	-0.18285
383.90000	-0.19138
384.00000	-0.19979
384.10000	-0.20806
384.20000	-0.21619
384.30000	-0.22419
384.40000	-0.23205
384.50000	-0.23976
384.60000	-0.24734
384.70000	-0.25478
384.80000	-0.26208
384.90000	-0.26925
385.00000	-0.27630
385.10000	-0.28323
385.20000	-0.29004
385.30000	-0.29673
385.40000	-0.30333
385.50000	-0.30983
385.60000	-0.31624
385.70000	-0.32257
385.80000	-0.32882
385.90000	-0.33501
386.00000	-0.34115
386.10000	-0.34723
386.20000	-0.35328
386.30000	-0.35929
386.40000	-0.36528
386.50000	-0.37124
386.60000	-0.37720
386.70000	-0.38315
386.80000	-0.38910
386.90000	-0.39506
387.00000	-0.40102
387.10000	-0.40700
387.20000	-0.41299
387.30000	-0.41899
387.40000	-0.42502
387.50000	-0.43106
387.60000	-0.43712
387.70000	-0.44320
387.80000	-0.44928
387.90000	-0.45538
388.00000	-0.46148
388.10000	-0.46759
388.20000	-0.47369
388.30000	-0.47977
388.40000	-0.48584
388.50000	-0.49188
388.60000	-0.49788
388.70000	-0.50385
388.80000	-0.50976
388.90000	-0.51560
389.00000	-0.52138
389.10000	-0.52707
389.20000	-0.53267
389.30000	-0.53817
389.40000	-0.54356
389.50000	-0.54882
389.60000	-0.55396
389.70000	-0.55895
389.80000	-0.56380
389.90000	-0.56848
390.00000	-0.57300
390.10000	-0.57735
390.20000	-0.58152
390.30000	-0.58550
390.40000	-0.58929
390.50000	-0.59289
390.60000	-0.59629
390.70000	-0.59949
390.80000	-0.60248
390.90000	-0.60527
391.00000	-0.60786
391.10000	-0.61024
391.20000	-0.61242
391.30000	-0.61440
391.40000	-0.61619
391.50000	-0.61778
391.60000	-0.61919
391.70000	-0.62041
391.80000	-0.62146
391.90000	-0.62234
392.00000	-0.62306
392.10000	-0.62363
392.20000	-0.62405
392.30000	-0.62433
392.40000	-0.62448
392.50000	-0.62451
392.60000	-0.62443
392.70000	-0.62425
392.80000	-0.62397
392.90000	-0.62361
393.00000	-0.62317
393.10000	-0.62266
393.20000	-0.62208
393.30000	-0.62145
393.40000	-0.62077
393.50000	-0.62004
393.60000	-0.61928
393.70000	-0.61848
393.80000	-0.61766
393.90000	-0.61680
394.00000	-0.61592
394.10000	-0.61502
394.20000	-0.61409
394.30000	-0.61314
394.40000	-0.61216
394.50000	-0.61116
394.60000	-0.61013
394.70000	-0.60907
394.80000	-0.60797
394.90000	-0.60684
395.00000	-0.60565
395.10000	-0.60442
395.20000	-0.60312
395.30000	-0.60177
395.40000	-0.60033
395.50000	-0.59882
395.60000	-0.59723
395.70000	-0.59553
395.80000	-0.59373
395.90000	-0.59183
396.00000	-0.58980
396.10000	-0.58764
396.20000	-0.58535
396.30000	-0.58291
396.40000	-0.58033
396.50000	-0.57759
396.60000	-0.57468
396.70000	-0.57161
396.80000	-0.56837
396.90000	-0.56495
397.00000	-0.56134
397.10000	-0.55756
397.20000	-0.55358
397.30000	-0.54942
397.40000	-0.54507
397.50000	-0.54054
397.60000	-0.53581
397.70000	-0.53091
397.80000	-0.52582
397.90000	-0.52055
398.00000	-0.51511
398.10000	-0.50949
398.20000	-0.50372
398.30000	-0.49779
398.40000	-0.49170
