WSM
F3OF
DT2
PITCH
t(s)	PITCH(deg)
398.70000	-0.00909
398.80000	-0.02153
398.90000	-0.03419
399.00000	-0.04694
399.10000	-0.05967
399.20000	-0.07226
399.30000	-0.08459
399.40000	-0.09653
399.50000	-0.10798
399.60000	-0.11884
399.70000	-0.12899
399.80000	-0.13834
399.90000	-0.14680
400.00000	-0.15430
400.10000	-0.16076
400.20000	-0.16611
400.30000	-0.17031
400.40000	-0.17331
400.50000	-0.17509
400.60000	-0.17561
400.70000	-0.17488
400.80000	-0.17289
400.90000	-0.16966
401.00000	-0.16522
401.10000	-0.15959
401.20000	-0.15283
401.30000	-0.14499
401.40000	-0.13613
401.50000	-0.12634
401.60000	-0.11569
401.70000	-0.10427
401.80000	-0.09218
401.90000	-0.07953
402.00000	-0.06642
402.10000	-0.05296
402.20000	-0.03927
402.30000	-0.02547
402.40000	-0.01166
402.50000	0.00203
402.60000	0.01548
402.70000	0.02859
402.80000	0.04125
402.90000	0.05334
403.00000	0.06478
403.10000	0.07546
403.20000	0.08530
403.30000	0.09421
403.40000	0.10214
403.50000	0.10901
403.60000	0.11478
403.70000	0.11940
403.80000	0.12285
403.90000	0.12510
404.00000	0.12614
404.10000	0.12597
404.20000	0.12460
404.30000	0.12206
404.40000	0.11839
404.50000	0.11362
404.60000	0.10780
404.70000	0.10100
404.80000	0.09330
404.90000	0.08476
405.00000	0.07548
405.10000	0.06555
405.20000	0.05507
405.30000	0.04414
405.40000	0.03287
405.50000	0.02137
405.60000	0.00975
405.70000	-0.00188
405.80000	-0.01340
405.90000	-0.02470
406.00000	-0.03567
406.10000	-0.04621
406.20000	-0.05622
406.30000	-0.06559
406.40000	-0.07424
406.50000	-0.08208
406.60000	-0.08903
406.70000	-0.09503
406.80000	-0.10002
406.90000	-0.10394
407.00000	-0.10676
407.10000	-0.10844
407.20000	-0.10896
407.30000	-0.10832
407.40000	-0.10651
407.50000	-0.10354
407.60000	-0.09944
407.70000	-0.09424
407.80000	-0.08798
407.90000	-0.08070
408.00000	-0.07248
408.10000	-0.06338
408.20000	-0.05347
408.30000	-0.04284
408.40000	-0.03157
408.50000	-0.01978
408.60000	-0.00754
408.70000	0.00502
408.80000	0.01782
408.90000	0.03072
409.00000	0.04364
409.10000	0.05645
409.20000	0.06905
409.30000	0.08133
409.40000	0.09319
409.50000	0.10454
409.60000	0.11527
409.70000	0.12529
409.80000	0.13453
409.90000	0.14291
410.00000	0.15036
410.10000	0.15682
410.20000	0.16224
410.30000	0.16659
410.40000	0.16982
410.50000	0.17193
410.60000	0.17289
410.70000	0.17271
410.80000	0.17140
410.90000	0.16898
411.00000	0.16547
411.10000	0.16092
411.20000	0.15538
411.30000	0.14890
411.40000	0.14154
411.50000	0.13338
411.60000	0.12451
411.70000	0.11500
411.80000	0.10495
411.90000	0.09446
412.00000	0.08362
412.10000	0.07253
412.20000	0.06131
412.30000	0.05006
412.40000	0.03889
412.50000	0.02789
412.60000	0.01717
412.70000	0.00684
412.80000	-0.00302
412.90000	-0.01231
413.00000	-0.02094
413.10000	-0.02883
413.20000	-0.03592
413.30000	-0.04213
413.40000	-0.04741
413.50000	-0.05170
413.60000	-0.05498
413.70000	-0.05720
413.80000	-0.05835
413.90000	-0.05842
414.00000	-0.05740
414.10000	-0.05531
414.20000	-0.05215
414.30000	-0.04797
414.40000	-0.04279
414.50000	-0.03667
414.60000	-0.02965
414.70000	-0.02181
414.80000	-0.01320
414.90000	-0.00392
415.00000	0.00596
415.10000	0.01635
415.20000	0.02716
415.30000	0.03829
415.40000	0.04964
415.50000	0.06111
415.60000	0.07259
415.70000	0.08399
415.80000	0.09520
415.90000	0.10612
416.00000	0.11666
416.10000	0.12673
416.20000	0.13622
416.30000	0.14506
416.40000	0.15317
416.50000	0.16049
416.60000	0.16693
416.70000	0.17246
416.80000	0.17701
416.90000	0.18056
417.00000	0.18307
417.10000	0.18451
417.20000	0.18489
417.30000	0.18418
417.40000	0.18242
417.50000	0.17960
417.60000	0.17576
417.70000	0.17093
417.80000	0.16515
417.90000	0.15849
418.00000	0.15099
418.10000	0.14273
418.20000	0.13378
418.30000	0.12422
418.40000	0.11414
418.50000	0.10362
418.60000	0.09276
418.70000	0.08166
418.80000	0.07041
418.90000	0.05911
419.00000	0.04786
419.10000	0.03677
419.20000	0.02592
419.30000	0.01541
419.40000	0.00533
419.50000	-0.00423
419.60000	-0.01319
419.70000	-0.02147
419.80000	-0.02900
419.90000	-0.03572
420.00000	-0.04158
420.10000	-0.04653
420.20000	-0.05052
420.30000	-0.05353
420.40000	-0.05555
420.50000	-0.05654
420.60000	-0.05652
420.70000	-0.05548
420.80000	-0.05346
420.90000	-0.05046
421.00000	-0.04652
421.10000	-0.04169
421.20000	-0.03601
421.30000	-0.02954
421.40000	-0.02235
421.50000	-0.01451
421.60000	-0.00609
421.70000	0.00282
421.80000	0.01213
421.90000	0.02177
422.00000	0.03162
422.10000	0.04161
422.20000	0.05163
422.30000	0.06159
422.40000	0.07139
422.50000	0.08093
422.60000	0.09014
422.70000	0.09891
422.80000	0.10717
422.90000	0.11484
423.00000	0.12183
423.10000	0.12809
423.20000	0.13355
423.30000	0.13816
423.40000	0.14188
423.50000	0.14465
423.60000	0.14646
423.70000	0.14729
423.80000	0.14711
423.90000	0.14594
424.00000	0.14376
424.10000	0.14061
424.20000	0.13649
424.30000	0.13145
424.40000	0.12553
424.50000	0.11876
424.60000	0.11122
424.70000	0.10295
424.80000	0.09403
424.90000	0.08453
425.00000	0.07454
425.10000	0.06413
425.20000	0.05339
425.30000	0.04242
425.40000	0.03129
425.50000	0.02012
425.60000	0.00899
425.70000	-0.00201
425.80000	-0.01279
425.90000	-0.02326
426.00000	-0.03332
426.10000	-0.04291
426.20000	-0.05193
426.30000	-0.06033
426.40000	-0.06803
426.50000	-0.07497
426.60000	-0.08110
426.70000	-0.08638
426.80000	-0.09076
426.90000	-0.09422
427.00000	-0.09673
427.10000	-0.09829
427.20000	-0.09888
427.30000	-0.09852
427.40000	-0.09721
427.50000	-0.09498
427.60000	-0.09186
427.70000	-0.08788
427.80000	-0.08310
427.90000	-0.07756
428.00000	-0.07132
428.10000	-0.06445
428.20000	-0.05702
428.30000	-0.04910
428.40000	-0.04078
428.50000	-0.03214
428.60000	-0.02327
428.70000	-0.01426
428.80000	-0.00519
428.90000	0.00385
429.00000	0.01277
429.10000	0.02147
429.20000	0.02987
429.30000	0.03790
429.40000	0.04546
429.50000	0.05249
429.60000	0.05892
429.70000	0.06467
429.80000	0.06970
429.90000	0.07394
430.00000	0.07736
430.10000	0.07992
430.20000	0.08159
430.30000	0.08235
430.40000	0.08219
430.50000	0.08109
430.60000	0.07907
430.70000	0.07614
430.80000	0.07232
430.90000	0.06763
431.00000	0.06212
431.10000	0.05583
431.20000	0.04880
431.30000	0.04110
431.40000	0.03279
431.50000	0.02393
431.60000	0.01461
431.70000	0.00489
431.80000	-0.00513
431.90000	-0.01538
432.00000	-0.02577
432.10000	-0.03622
432.20000	-0.04663
432.30000	-0.05692
432.40000	-0.06700
432.50000	-0.07680
432.60000	-0.08622
432.70000	-0.09519
432.80000	-0.10365
432.90000	-0.11151
433.00000	-0.11872
433.10000	-0.12522
433.20000	-0.13096
433.30000	-0.13589
433.40000	-0.13998
433.50000	-0.14320
433.60000	-0.14552
433.70000	-0.14694
433.80000	-0.14745
433.90000	-0.14705
434.00000	-0.14575
434.10000	-0.14358
434.20000	-0.14055
434.30000	-0.13671
434.40000	-0.13209
434.50000	-0.12674
434.60000	-0.12073
434.70000	-0.11410
434.80000	-0.10692
434.90000	-0.09927
435.00000	-0.09122
435.10000	-0.08285
435.20000	-0.07424
435.30000	-0.06547
435.40000	-0.05662
435.50000	-0.04778
435.60000	-0.03904
435.70000	-0.03047
435.80000	-0.02216
435.90000	-0.01418
436.00000	-0.00661
436.10000	0.00048
436.20000	0.00701
436.30000	0.01294
436.40000	0.01821
436.50000	0.02275
436.60000	0.02655
436.70000	0.02954
436.80000	0.03172
436.90000	0.03305
437.00000	0.03353
437.10000	0.03314
437.20000	0.03190
437.30000	0.02981
437.40000	0.02688
437.50000	0.02315
437.60000	0.01865
437.70000	0.01342
437.80000	0.00749
437.90000	0.00094
438.00000	-0.00619
438.10000	-0.01383
438.20000	-0.02192
438.30000	-0.03037
438.40000	-0.03913
438.50000	-0.04810
438.60000	-0.05720
438.70000	-0.06637
438.80000	-0.07551
438.90000	-0.08454
439.00000	-0.09339
439.10000	-0.10198
439.20000	-0.11022
439.30000	-0.11804
439.40000	-0.12539
439.50000	-0.13218
439.60000	-0.13837
439.70000	-0.14390
439.80000	-0.14871
439.90000	-0.15277
440.00000	-0.15604
440.10000	-0.15850
440.20000	-0.16011
440.30000	-0.16088
440.40000	-0.16078
440.50000	-0.15984
440.60000	-0.15804
440.70000	-0.15542
440.80000	-0.15199
440.90000	-0.14778
441.00000	-0.14284
441.10000	-0.13721
441.20000	-0.13094
441.30000	-0.12408
441.40000	-0.11670
441.50000	-0.10886
441.60000	-0.10063
441.70000	-0.09208
441.80000	-0.08329
441.90000	-0.07434
442.00000	-0.06531
442.10000	-0.05626
442.20000	-0.04729
442.30000	-0.03847
442.40000	-0.02988
442.50000	-0.02159
442.60000	-0.01367
442.70000	-0.00619
442.80000	0.00079
442.90000	0.00721
443.00000	0.01301
443.10000	0.01815
443.20000	0.02259
443.30000	0.02629
443.40000	0.02923
443.50000	0.03137
443.60000	0.03272
443.70000	0.03326
443.80000	0.03300
443.90000	0.03193
444.00000	0.03009
444.10000	0.02748
444.20000	0.02415
444.30000	0.02012
444.40000	0.01544
444.50000	0.01015
444.60000	0.00432
444.70000	-0.00200
444.80000	-0.00876
444.90000	-0.01587
445.00000	-0.02327
445.10000	-0.03090
445.20000	-0.03866
445.30000	-0.04649
445.40000	-0.05432
445.50000	-0.06206
445.60000	-0.06964
445.70000	-0.07699
445.80000	-0.08403
445.90000	-0.09070
446.00000	-0.09693
446.10000	-0.10266
446.20000	-0.10783
446.30000	-0.11240
446.40000	-0.11630
446.50000	-0.11951
446.60000	-0.12200
446.70000	-0.12372
446.80000	-0.12467
446.90000	-0.12482
447.00000	-0.12418
447.10000	-0.12274
447.20000	-0.12050
447.30000	-0.11750
447.40000	-0.11374
447.50000	-0.10925
447.60000	-0.10408
447.70000	-0.09825
447.80000	-0.09183
447.90000	-0.08485
448.00000	-0.07737
448.10000	-0.06946
448.20000	-0.06119
448.30000	-0.05261
448.40000	-0.04380
448.50000	-0.03484
448.60000	-0.02578
448.70000	-0.01672
448.80000	-0.00772
448.90000	0.00114
449.00000	0.00980
449.10000	0.01817
449.20000	0.02620
449.30000	0.03383
449.40000	0.04098
449.50000	0.04761
449.60000	0.05366
449.70000	0.05910
449.80000	0.06387
449.90000	0.06795
450.00000	0.07130
450.10000	0.07391
450.20000	0.07577
450.30000	0.07686
450.40000	0.07719
450.50000	0.07676
450.60000	0.07559
450.70000	0.07369
450.80000	0.07109
450.90000	0.06783
451.00000	0.06395
451.10000	0.05948
451.20000	0.05448
451.30000	0.04900
451.40000	0.04310
451.50000	0.03684
451.60000	0.03030
451.70000	0.02352
451.80000	0.01659
451.90000	0.00958
452.00000	0.00255
452.10000	-0.00442
452.20000	-0.01126
452.30000	-0.01790
452.40000	-0.02428
452.50000	-0.03033
452.60000	-0.03598
452.70000	-0.04118
452.80000	-0.04589
452.90000	-0.05003
453.00000	-0.05358
453.10000	-0.05650
453.20000	-0.05874
453.30000	-0.06029
453.40000	-0.06113
453.50000	-0.06123
453.60000	-0.06060
453.70000	-0.05923
453.80000	-0.05712
453.90000	-0.05430
454.00000	-0.05079
454.10000	-0.04659
454.20000	-0.04176
454.30000	-0.03632
454.40000	-0.03031
454.50000	-0.02380
454.60000	-0.01682
454.70000	-0.00944
454.80000	-0.00171
454.90000	0.00630
455.00000	0.01453
455.10000	0.02291
455.20000	0.03136
455.30000	0.03983
455.40000	0.04824
455.50000	0.05652
455.60000	0.06461
455.70000	0.07244
455.80000	0.07994
455.90000	0.08706
456.00000	0.09374
456.10000	0.09993
456.20000	0.10557
456.30000	0.11063
456.40000	0.11506
456.50000	0.11884
456.60000	0.12193
456.70000	0.12433
456.80000	0.12600
456.90000	0.12695
457.00000	0.12718
457.10000	0.12668
457.20000	0.12547
457.30000	0.12357
457.40000	0.12100
457.50000	0.11780
457.60000	0.11399
457.70000	0.10962
457.80000	0.10473
457.90000	0.09938
458.00000	0.09361
458.10000	0.08749
458.20000	0.08108
458.30000	0.07444
458.40000	0.06763
458.50000	0.06072
458.60000	0.05377
458.70000	0.04687
458.80000	0.04006
458.90000	0.03342
459.00000	0.02700
459.10000	0.02088
459.20000	0.01511
459.30000	0.00974
459.40000	0.00482
459.50000	0.00041
459.60000	-0.00346
459.70000	-0.00674
459.80000	-0.00941
459.90000	-0.01145
460.00000	-0.01282
460.10000	-0.01352
460.20000	-0.01354
460.30000	-0.01287
460.40000	-0.01153
460.50000	-0.00951
460.60000	-0.00685
460.70000	-0.00356
460.80000	0.00033
460.90000	0.00478
461.00000	0.00976
461.10000	0.01522
461.20000	0.02112
461.30000	0.02740
461.40000	0.03400
461.50000	0.04087
461.60000	0.04795
461.70000	0.05517
461.80000	0.06247
461.90000	0.06979
462.00000	0.07705
462.10000	0.08420
462.20000	0.09117
462.30000	0.09791
462.40000	0.10434
462.50000	0.11041
462.60000	0.11608
462.70000	0.12129
462.80000	0.12599
462.90000	0.13014
463.00000	0.13371
463.10000	0.13666
463.20000	0.13898
463.30000	0.14063
463.40000	0.14161
463.50000	0.14190
463.60000	0.14152
463.70000	0.14044
463.80000	0.13870
463.90000	0.13631
464.00000	0.13328
464.10000	0.12964
464.20000	0.12543
464.30000	0.12069
464.40000	0.11545
464.50000	0.10976
464.60000	0.10368
464.70000	0.09725
464.80000	0.09054
464.90000	0.08359
465.00000	0.07648
465.10000	0.06927
465.20000	0.06201
465.30000	0.05477
465.40000	0.04761
465.50000	0.04060
465.60000	0.03379
465.70000	0.02724
465.80000	0.02101
465.90000	0.01515
466.00000	0.00970
466.10000	0.00472
466.20000	0.00025
466.30000	-0.00369
466.40000	-0.00706
466.50000	-0.00983
466.60000	-0.01199
466.70000	-0.01352
466.80000	-0.01441
466.90000	-0.01467
467.00000	-0.01428
467.10000	-0.01327
467.20000	-0.01164
467.30000	-0.00942
467.40000	-0.00664
467.50000	-0.00332
467.60000	0.00051
467.70000	0.00479
467.80000	0.00948
467.90000	0.01455
468.00000	0.01993
468.10000	0.02557
468.20000	0.03141
468.30000	0.03740
468.40000	0.04348
468.50000	0.04959
468.60000	0.05565
468.70000	0.06163
468.80000	0.06745
468.90000	0.07306
469.00000	0.07839
469.10000	0.08341
469.20000	0.08806
469.30000	0.09228
469.40000	0.09604
469.50000	0.09930
469.60000	0.10202
469.70000	0.10417
469.80000	0.10573
469.90000	0.10668
470.00000	0.10701
470.10000	0.10670
470.20000	0.10575
470.30000	0.10417
470.40000	0.10196
470.50000	0.09914
470.60000	0.09574
470.70000	0.09176
470.80000	0.08725
470.90000	0.08223
471.00000	0.07675
471.10000	0.07086
471.20000	0.06458
471.30000	0.05799
471.40000	0.05112
471.50000	0.04403
471.60000	0.03679
471.70000	0.02944
471.80000	0.02206
471.90000	0.01468
472.00000	0.00738
472.10000	0.00022
472.20000	-0.00676
472.30000	-0.01349
472.40000	-0.01993
472.50000	-0.02602
472.60000	-0.03171
472.70000	-0.03698
472.80000	-0.04177
472.90000	-0.04605
473.00000	-0.04979
473.10000	-0.05298
473.20000	-0.05558
473.30000	-0.05758
473.40000	-0.05898
473.50000	-0.05977
473.60000	-0.05996
473.70000	-0.05955
473.80000	-0.05855
473.90000	-0.05698
474.00000	-0.05488
474.10000	-0.05225
474.20000	-0.04914
474.30000	-0.04559
474.40000	-0.04163
474.50000	-0.03731
474.60000	-0.03268
474.70000	-0.02778
474.80000	-0.02268
474.90000	-0.01742
475.00000	-0.01206
475.10000	-0.00665
475.20000	-0.00126
475.30000	0.00405
475.40000	0.00925
475.50000	0.01426
475.60000	0.01903
475.70000	0.02353
475.80000	0.02769
475.90000	0.03148
476.00000	0.03484
476.10000	0.03776
476.20000	0.04018
476.30000	0.04208
476.40000	0.04345
476.50000	0.04425
476.60000	0.04448
476.70000	0.04413
476.80000	0.04319
476.90000	0.04167
477.00000	0.03957
477.10000	0.03690
477.20000	0.03369
477.30000	0.02996
477.40000	0.02572
477.50000	0.02102
477.60000	0.01589
477.70000	0.01037
477.80000	0.00450
477.90000	-0.00166
478.00000	-0.00808
478.10000	-0.01470
478.20000	-0.02147
478.30000	-0.02833
478.40000	-0.03523
478.50000	-0.04212
478.60000	-0.04893
478.70000	-0.05561
478.80000	-0.06212
478.90000	-0.06840
479.00000	-0.07439
479.10000	-0.08006
479.20000	-0.08536
479.30000	-0.09024
479.40000	-0.09468
479.50000	-0.09863
479.60000	-0.10208
479.70000	-0.10499
479.80000	-0.10735
479.90000	-0.10915
480.00000	-0.11036
480.10000	-0.11100
480.20000	-0.11106
480.30000	-0.11055
480.40000	-0.10947
480.50000	-0.10785
480.60000	-0.10571
480.70000	-0.10307
480.80000	-0.09996
480.90000	-0.09642
481.00000	-0.09248
481.10000	-0.08819
481.20000	-0.08359
481.30000	-0.07872
481.40000	-0.07364
481.50000	-0.06840
481.60000	-0.06305
481.70000	-0.05763
481.80000	-0.05222
481.90000	-0.04685
482.00000	-0.04158
482.10000	-0.03646
482.20000	-0.03155
482.30000	-0.02688
482.40000	-0.02251
482.50000	-0.01848
482.60000	-0.01482
482.70000	-0.01158
482.80000	-0.00878
482.90000	-0.00645
483.00000	-0.00462
483.10000	-0.00330
483.20000	-0.00251
483.30000	-0.00226
483.40000	-0.00255
483.50000	-0.00337
483.60000	-0.00474
483.70000	-0.00662
483.80000	-0.00902
483.90000	-0.01190
484.00000	-0.01524
484.10000	-0.01902
484.20000	-0.02320
484.30000	-0.02774
484.40000	-0.03261
484.50000	-0.03776
484.60000	-0.04315
484.70000	-0.04873
484.80000	-0.05445
484.90000	-0.06025
485.00000	-0.06610
485.10000	-0.07193
485.20000	-0.07770
485.30000	-0.08335
485.40000	-0.08883
485.50000	-0.09410
485.60000	-0.09911
485.70000	-0.10382
485.80000	-0.10818
485.90000	-0.11215
486.00000	-0.11570
486.10000	-0.11880
486.20000	-0.12143
486.30000	-0.12355
486.40000	-0.12515
486.50000	-0.12622
486.60000	-0.12675
486.70000	-0.12673
486.80000	-0.12616
486.90000	-0.12505
487.00000	-0.12341
487.10000	-0.12125
487.20000	-0.11859
487.30000	-0.11546
487.40000	-0.11189
487.50000	-0.10790
487.60000	-0.10353
487.70000	-0.09881
487.80000	-0.09380
487.90000	-0.08853
488.00000	-0.08305
488.10000	-0.07740
488.20000	-0.07165
488.30000	-0.06582
488.40000	-0.05998
488.50000	-0.05418
488.60000	-0.04846
488.70000	-0.04287
488.80000	-0.03747
488.90000	-0.03229
489.00000	-0.02738
489.10000	-0.02277
489.20000	-0.01852
489.30000	-0.01464
489.40000	-0.01117
489.50000	-0.00815
489.60000	-0.00558
489.70000	-0.00349
489.80000	-0.00189
489.90000	-0.00080
490.00000	-0.00021
490.10000	-0.00013
490.20000	-0.00055
490.30000	-0.00147
490.40000	-0.00286
490.50000	-0.00472
490.60000	-0.00701
490.70000	-0.00972
490.80000	-0.01280
490.90000	-0.01624
491.00000	-0.01999
491.10000	-0.02401
491.20000	-0.02827
491.30000	-0.03271
491.40000	-0.03729
491.50000	-0.04196
491.60000	-0.04668
491.70000	-0.05140
491.80000	-0.05607
491.90000	-0.06064
492.00000	-0.06506
492.10000	-0.06930
492.20000	-0.07330
492.30000	-0.07702
492.40000	-0.08043
492.50000	-0.08349
492.60000	-0.08617
492.70000	-0.08843
492.80000	-0.09025
492.90000	-0.09160
493.00000	-0.09248
493.10000	-0.09287
493.20000	-0.09275
493.30000	-0.09212
493.40000	-0.09099
493.50000	-0.08935
493.60000	-0.08722
493.70000	-0.08461
493.80000	-0.08153
493.90000	-0.07801
494.00000	-0.07408
494.10000	-0.06976
494.20000	-0.06508
494.30000	-0.06008
494.40000	-0.05480
494.50000	-0.04928
494.60000	-0.04356
494.70000	-0.03768
494.80000	-0.03170
494.90000	-0.02566
495.00000	-0.01960
495.10000	-0.01357
495.20000	-0.00763
495.30000	-0.00181
495.40000	0.00385
495.50000	0.00929
495.60000	0.01448
495.70000	0.01938
495.80000	0.02395
495.90000	0.02816
496.00000	0.03199
496.10000	0.03540
496.20000	0.03837
496.30000	0.04089
496.40000	0.04295
496.50000	0.04452
496.60000	0.04561
496.70000	0.04622
496.80000	0.04635
496.90000	0.04601
497.00000	0.04521
497.10000	0.04396
497.20000	0.04229
497.30000	0.04022
497.40000	0.03778
497.50000	0.03500
497.60000	0.03191
497.70000	0.02855
497.80000	0.02496
497.90000	0.02117
498.00000	0.01724
498.10000	0.01321
498.20000	0.00911
498.30000	0.00500
498.40000	0.00092
498.50000	-0.00308
498.60000	-0.00697
498.70000	-0.01069
498.80000	-0.01422
498.90000	-0.01750
499.00000	-0.02049
499.10000	-0.02318
499.20000	-0.02552
499.30000	-0.02749
499.40000	-0.02906
499.50000	-0.03020
499.60000	-0.03092
499.70000	-0.03118
499.80000	-0.03098
499.90000	-0.03032
500.00000	-0.02919
