WSM
F3OF
DT1
SURGE
t(s)	SURGE(m)
265.20000	-0.57094
265.30000	-0.50202
265.40000	-0.43302
265.50000	-0.36397
265.60000	-0.29486
265.70000	-0.22572
265.80000	-0.15655
265.90000	-0.08736
266.00000	-0.01817
266.10000	0.05101
266.20000	0.12018
266.30000	0.18932
266.40000	0.25842
266.50000	0.32747
266.60000	0.39647
266.70000	0.46539
266.80000	0.53424
266.90000	0.60299
267.00000	0.67165
267.10000	0.74019
267.20000	0.80861
267.30000	0.87690
267.40000	0.94504
267.50000	1.01303
267.60000	1.08085
267.70000	1.14850
267.80000	1.21596
267.90000	1.28321
268.00000	1.35026
268.10000	1.41707
268.20000	1.48366
268.30000	1.54999
268.40000	1.61606
268.50000	1.68186
268.60000	1.74737
268.70000	1.81259
268.80000	1.87749
268.90000	1.94206
269.00000	2.00629
269.10000	2.07018
269.20000	2.13369
269.30000	2.19683
269.40000	2.25957
269.50000	2.32191
269.60000	2.38382
269.70000	2.44531
269.80000	2.50634
269.90000	2.56692
270.00000	2.62702
270.10000	2.68663
270.20000	2.74574
270.30000	2.80434
270.40000	2.86242
270.50000	2.91995
270.60000	2.97694
270.70000	3.03336
270.80000	3.08920
270.90000	3.14446
271.00000	3.19912
271.10000	3.25318
271.20000	3.30661
271.30000	3.35941
271.40000	3.41157
271.50000	3.46309
271.60000	3.51394
271.70000	3.56412
271.80000	3.61363
271.90000	3.66245
272.00000	3.71058
272.10000	3.75800
272.20000	3.80472
272.30000	3.85072
272.40000	3.89599
272.50000	3.94053
272.60000	3.98434
272.70000	4.02740
272.80000	4.06972
272.90000	4.11128
273.00000	4.15208
273.10000	4.19211
273.20000	4.23137
273.30000	4.26985
273.40000	4.30756
273.50000	4.34447
273.60000	4.38060
273.70000	4.41593
273.80000	4.45046
273.90000	4.48418
274.00000	4.51709
274.10000	4.54919
274.20000	4.58047
274.30000	4.61093
274.40000	4.64055
274.50000	4.66935
274.60000	4.69730
274.70000	4.72441
274.80000	4.75068
274.90000	4.77609
275.00000	4.80065
275.10000	4.82434
275.20000	4.84716
275.30000	4.86912
275.40000	4.89019
275.50000	4.91039
275.60000	4.92969
275.70000	4.94810
275.80000	4.96562
275.90000	4.98223
276.00000	4.99794
276.10000	5.01273
276.20000	5.02661
276.30000	5.03957
276.40000	5.05160
276.50000	5.06270
276.60000	5.07287
276.70000	5.08210
276.80000	5.09039
276.90000	5.09773
277.00000	5.10412
277.10000	5.10957
277.20000	5.11406
277.30000	5.11759
277.40000	5.12016
277.50000	5.12178
277.60000	5.12243
277.70000	5.12212
277.80000	5.12085
277.90000	5.11861
278.00000	5.11541
278.10000	5.11125
278.20000	5.10613
278.30000	5.10004
278.40000	5.09299
278.50000	5.08499
278.60000	5.07603
278.70000	5.06611
278.80000	5.05525
278.90000	5.04344
279.00000	5.03068
279.10000	5.01699
279.20000	5.00235
279.30000	4.98679
279.40000	4.97030
279.50000	4.95289
279.60000	4.93456
279.70000	4.91532
279.80000	4.89518
279.90000	4.87414
280.00000	4.85220
280.10000	4.82937
280.20000	4.80566
280.30000	4.78107
280.40000	4.75562
280.50000	4.72930
280.60000	4.70212
280.70000	4.67409
280.80000	4.64522
280.90000	4.61551
281.00000	4.58496
281.10000	4.55360
281.20000	4.52141
281.30000	4.48841
281.40000	4.45460
281.50000	4.41999
281.60000	4.38459
281.70000	4.34840
281.80000	4.31143
281.90000	4.27368
282.00000	4.23517
282.10000	4.19588
282.20000	4.15585
282.30000	4.11506
282.40000	4.07352
282.50000	4.03125
282.60000	3.98824
282.70000	3.94450
282.80000	3.90005
282.90000	3.85488
283.00000	3.80900
283.10000	3.76242
283.20000	3.71514
283.30000	3.66718
283.40000	3.61853
283.50000	3.56921
283.60000	3.51922
283.70000	3.46858
283.80000	3.41728
283.90000	3.36534
284.00000	3.31277
284.10000	3.25956
284.20000	3.20574
284.30000	3.15131
284.40000	3.09628
284.50000	3.04066
284.60000	2.98446
284.70000	2.92769
284.80000	2.87036
284.90000	2.81248
285.00000	2.75406
285.10000	2.69512
285.20000	2.63566
285.30000	2.57569
285.40000	2.51524
285.50000	2.45430
285.60000	2.39290
285.70000	2.33104
285.80000	2.26874
285.90000	2.20601
286.00000	2.14287
286.10000	2.07933
286.20000	2.01540
286.30000	1.95109
286.40000	1.88642
286.50000	1.82141
286.60000	1.75606
286.70000	1.69039
286.80000	1.62441
286.90000	1.55815
287.00000	1.49160
287.10000	1.42480
287.20000	1.35774
287.30000	1.29044
287.40000	1.22292
287.50000	1.15519
287.60000	1.08727
287.70000	1.01916
287.80000	0.95088
287.90000	0.88244
288.00000	0.81386
288.10000	0.74515
288.20000	0.67632
288.30000	0.60738
288.40000	0.53834
288.50000	0.46923
288.60000	0.40004
288.70000	0.33080
288.80000	0.26150
288.90000	0.19217
289.00000	0.12282
289.10000	0.05346
289.20000	-0.01591
289.30000	-0.08527
289.40000	-0.15460
289.50000	-0.22391
289.60000	-0.29317
289.70000	-0.36238
289.80000	-0.43152
289.90000	-0.50059
290.00000	-0.56957
290.10000	-0.63846
290.20000	-0.70723
290.30000	-0.77589
290.40000	-0.84442
290.50000	-0.91280
290.60000	-0.98103
290.70000	-1.04910
290.80000	-1.11698
290.90000	-1.18469
291.00000	-1.25219
291.10000	-1.31948
291.20000	-1.38654
291.30000	-1.45337
291.40000	-1.51996
291.50000	-1.58628
291.60000	-1.65233
291.70000	-1.71809
291.80000	-1.78356
291.90000	-1.84872
292.00000	-1.91355
292.10000	-1.97804
292.20000	-2.04219
292.30000	-2.10597
292.40000	-2.16937
292.50000	-2.23239
292.60000	-2.29500
292.70000	-2.35720
292.80000	-2.41897
292.90000	-2.48030
293.00000	-2.54117
293.10000	-2.60158
293.20000	-2.66150
293.30000	-2.72094
293.40000	-2.77986
293.50000	-2.83827
293.60000	-2.89614
293.70000	-2.95348
293.80000	-3.01025
293.90000	-3.06647
294.00000	-3.12210
294.10000	-3.17714
294.20000	-3.23159
294.30000	-3.28542
294.40000	-3.33863
294.50000	-3.39121
294.60000	-3.44315
294.70000	-3.49444
294.80000	-3.54507
294.90000	-3.59502
295.00000	-3.64430
295.10000	-3.69290
295.20000	-3.74079
295.30000	-3.78799
295.40000	-3.83447
295.50000	-3.88023
295.60000	-3.92527
295.70000	-3.96958
295.80000	-4.01314
295.90000	-4.05596
296.00000	-4.09803
296.10000	-4.13934
296.20000	-4.17989
296.30000	-4.21966
296.40000	-4.25866
296.50000	-4.29688
296.60000	-4.33432
296.70000	-4.37096
296.80000	-4.40680
296.90000	-4.44184
297.00000	-4.47607
297.10000	-4.50949
297.20000	-4.54210
297.30000	-4.57388
297.40000	-4.60483
297.50000	-4.63496
297.60000	-4.66424
297.70000	-4.69269
297.80000	-4.72028
297.90000	-4.74703
298.00000	-4.77292
298.10000	-4.79795
298.20000	-4.82211
298.30000	-4.84540
298.40000	-4.86782
298.50000	-4.88935
298.60000	-4.91000
298.70000	-4.92976
298.80000	-4.94863
298.90000	-4.96659
299.00000	-4.98365
299.10000	-4.99981
299.20000	-5.01505
299.30000	-5.02937
299.40000	-5.04277
299.50000	-5.05525
299.60000	-5.06679
299.70000	-5.07740
299.80000	-5.08708
299.90000	-5.09581
300.00000	-5.10361
300.10000	-5.11045
300.20000	-5.11635
300.30000	-5.12129
300.40000	-5.12528
300.50000	-5.12832
300.60000	-5.13039
300.70000	-5.13151
300.80000	-5.13167
300.90000	-5.13087
301.00000	-5.12910
301.10000	-5.12638
301.20000	-5.12269
301.30000	-5.11805
301.40000	-5.11244
301.50000	-5.10588
301.60000	-5.09836
301.70000	-5.08988
301.80000	-5.08046
301.90000	-5.07008
302.00000	-5.05875
302.10000	-5.04649
302.20000	-5.03328
302.30000	-5.01913
302.40000	-5.00405
302.50000	-4.98804
302.60000	-4.97111
302.70000	-4.95325
302.80000	-4.93449
302.90000	-4.91481
303.00000	-4.89422
303.10000	-4.87274
303.20000	-4.85036
303.30000	-4.82710
303.40000	-4.80295
303.50000	-4.77792
303.60000	-4.75202
303.70000	-4.72526
303.80000	-4.69764
303.90000	-4.66916
304.00000	-4.63984
304.10000	-4.60968
304.20000	-4.57869
304.30000	-4.54686
304.40000	-4.51422
304.50000	-4.48076
304.60000	-4.44648
304.70000	-4.41141
304.80000	-4.37554
304.90000	-4.33888
305.00000	-4.30143
305.10000	-4.26321
305.20000	-4.22421
305.30000	-4.18445
305.40000	-4.14393
305.50000	-4.10266
305.60000	-4.06064
305.70000	-4.01788
305.80000	-3.97439
305.90000	-3.93017
306.00000	-3.88523
306.10000	-3.83958
306.20000	-3.79322
306.30000	-3.74616
306.40000	-3.69841
306.50000	-3.64997
306.60000	-3.60086
306.70000	-3.55107
306.80000	-3.50063
306.90000	-3.44952
307.00000	-3.39778
307.10000	-3.34539
307.20000	-3.29238
307.30000	-3.23875
307.40000	-3.18450
307.50000	-3.12965
307.60000	-3.07422
307.70000	-3.01819
307.80000	-2.96160
307.90000	-2.90444
308.00000	-2.84674
308.10000	-2.78849
308.20000	-2.72971
308.30000	-2.67041
308.40000	-2.61061
308.50000	-2.55031
308.60000	-2.48953
308.70000	-2.42827
308.80000	-2.36656
308.90000	-2.30440
309.00000	-2.24181
309.10000	-2.17880
309.20000	-2.11538
309.30000	-2.05156
309.40000	-1.98736
309.50000	-1.92280
309.60000	-1.85787
309.70000	-1.79261
309.80000	-1.72702
309.90000	-1.66111
310.00000	-1.59491
310.10000	-1.52841
310.20000	-1.46164
310.30000	-1.39461
310.40000	-1.32734
310.50000	-1.25983
310.60000	-1.19210
310.70000	-1.12416
310.80000	-1.05602
310.90000	-0.98771
311.00000	-0.91923
311.10000	-0.85059
311.20000	-0.78181
311.30000	-0.71290
311.40000	-0.64388
311.50000	-0.57475
311.60000	-0.50552
311.70000	-0.43622
311.80000	-0.36684
311.90000	-0.29741
312.00000	-0.22794
312.10000	-0.15844
312.20000	-0.08891
312.30000	-0.01937
312.40000	0.05016
312.50000	0.11968
312.60000	0.18918
312.70000	0.25864
312.80000	0.32805
312.90000	0.39740
313.00000	0.46668
313.10000	0.53588
313.20000	0.60498
313.30000	0.67398
313.40000	0.74287
313.50000	0.81163
313.60000	0.88024
313.70000	0.94871
313.80000	1.01702
313.90000	1.08515
314.00000	1.15309
314.10000	1.22084
314.20000	1.28838
314.30000	1.35569
314.40000	1.42277
314.50000	1.48961
314.60000	1.55619
314.70000	1.62249
314.80000	1.68852
314.90000	1.75424
315.00000	1.81966
315.10000	1.88476
315.20000	1.94952
315.30000	2.01394
315.40000	2.07800
315.50000	2.14168
315.60000	2.20498
315.70000	2.26788
315.80000	2.33037
315.90000	2.39244
316.00000	2.45407
316.10000	2.51525
316.20000	2.57597
316.30000	2.63621
316.40000	2.69597
316.50000	2.75523
316.60000	2.81397
316.70000	2.87219
316.80000	2.92988
316.90000	2.98702
317.00000	3.04360
317.10000	3.09961
317.20000	3.15504
317.30000	3.20987
317.40000	3.26410
317.50000	3.31772
317.60000	3.37072
317.70000	3.42308
317.80000	3.47480
317.90000	3.52586
318.00000	3.57626
318.10000	3.62599
318.20000	3.67504
318.30000	3.72340
318.40000	3.77106
318.50000	3.81802
318.60000	3.86426
318.70000	3.90978
318.80000	3.95458
318.90000	3.99864
319.00000	4.04195
319.10000	4.08452
319.20000	4.12633
319.30000	4.16738
319.40000	4.20766
319.50000	4.24717
319.60000	4.28590
319.70000	4.32384
319.80000	4.36099
319.90000	4.39734
320.00000	4.43289
320.10000	4.46763
320.20000	4.50155
320.30000	4.53466
320.40000	4.56694
320.50000	4.59840
320.60000	4.62902
320.70000	4.65880
320.80000	4.68773
320.90000	4.71582
321.00000	4.74305
321.10000	4.76943
321.20000	4.79494
321.30000	4.81958
321.40000	4.84334
321.50000	4.86623
321.60000	4.88824
321.70000	4.90936
321.80000	4.92958
321.90000	4.94891
322.00000	4.96734
322.10000	4.98486
322.20000	5.00147
322.30000	5.01717
322.40000	5.03195
322.50000	5.04580
322.60000	5.05873
322.70000	5.07074
322.80000	5.08180
322.90000	5.09193
323.00000	5.10113
323.10000	5.10938
323.20000	5.11668
323.30000	5.12303
323.40000	5.12844
323.50000	5.13289
323.60000	5.13639
323.70000	5.13893
323.80000	5.14052
323.90000	5.14115
324.00000	5.14082
324.10000	5.13952
324.20000	5.13727
324.30000	5.13407
324.40000	5.12990
324.50000	5.12477
324.60000	5.11869
324.70000	5.11165
324.80000	5.10365
324.90000	5.09471
325.00000	5.08481
325.10000	5.07397
325.20000	5.06218
325.30000	5.04945
325.40000	5.03578
325.50000	5.02118
325.60000	5.00564
325.70000	4.98918
325.80000	4.97179
325.90000	4.95349
326.00000	4.93427
326.10000	4.91414
326.20000	4.89311
326.30000	4.87118
326.40000	4.84835
326.50000	4.82464
326.60000	4.80004
326.70000	4.77456
326.80000	4.74821
326.90000	4.72100
327.00000	4.69292
327.10000	4.66400
327.20000	4.63422
327.30000	4.60360
327.40000	4.57215
327.50000	4.53986
327.60000	4.50675
327.70000	4.47282
327.80000	4.43809
327.90000	4.40254
328.00000	4.36620
328.10000	4.32907
328.20000	4.29115
328.30000	4.25245
328.40000	4.21298
328.50000	4.17274
328.60000	4.13175
328.70000	4.08999
328.80000	4.04750
328.90000	4.00426
329.00000	3.96029
329.10000	3.91560
329.20000	3.87018
329.30000	3.82405
329.40000	3.77722
329.50000	3.72970
329.60000	3.68148
329.70000	3.63258
329.80000	3.58301
329.90000	3.53277
330.00000	3.48187
330.10000	3.43032
330.20000	3.37814
330.30000	3.32532
330.40000	3.27188
330.50000	3.21782
330.60000	3.16316
330.70000	3.10790
330.80000	3.05206
330.90000	2.99564
331.00000	2.93866
331.10000	2.88112
331.20000	2.82304
331.30000	2.76443
331.40000	2.70529
331.50000	2.64565
331.60000	2.58550
331.70000	2.52487
331.80000	2.46376
331.90000	2.40218
332.00000	2.34016
332.10000	2.27769
332.20000	2.21480
332.30000	2.15150
332.40000	2.08779
332.50000	2.02370
332.60000	1.95923
332.70000	1.89439
332.80000	1.82921
332.90000	1.76369
333.00000	1.69785
333.10000	1.63170
333.20000	1.56525
333.30000	1.49852
333.40000	1.43152
333.50000	1.36427
333.60000	1.29676
333.70000	1.22903
333.80000	1.16109
333.90000	1.09293
334.00000	1.02459
334.10000	0.95607
334.20000	0.88738
334.30000	0.81854
334.40000	0.74956
334.50000	0.68046
334.60000	0.61124
334.70000	0.54191
334.80000	0.47250
334.90000	0.40301
335.00000	0.33346
335.10000	0.26385
335.20000	0.19420
335.30000	0.12452
335.40000	0.05483
335.50000	-0.01487
335.60000	-0.08456
335.70000	-0.15424
335.80000	-0.22388
335.90000	-0.29349
336.00000	-0.36304
336.10000	-0.43252
336.20000	-0.50193
336.30000	-0.57124
336.40000	-0.64046
336.50000	-0.70957
336.60000	-0.77855
336.70000	-0.84740
336.80000	-0.91610
336.90000	-0.98464
337.00000	-1.05301
337.10000	-1.12119
337.20000	-1.18918
337.30000	-1.25697
337.40000	-1.32454
337.50000	-1.39187
337.60000	-1.45896
337.70000	-1.52580
337.80000	-1.59236
337.90000	-1.65865
338.00000	-1.72464
338.10000	-1.79033
338.20000	-1.85570
338.30000	-1.92074
338.40000	-1.98544
338.50000	-2.04978
338.60000	-2.11375
338.70000	-2.17734
338.80000	-2.24053
338.90000	-2.30332
339.00000	-2.36569
339.10000	-2.42763
339.20000	-2.48913
339.30000	-2.55017
339.40000	-2.61074
339.50000	-2.67082
339.60000	-2.73042
339.70000	-2.78951
339.80000	-2.84808
339.90000	-2.90612
340.00000	-2.96362
340.10000	-3.02057
340.20000	-3.07696
340.30000	-3.13277
340.40000	-3.18800
340.50000	-3.24263
340.60000	-3.29665
340.70000	-3.35006
340.80000	-3.40284
340.90000	-3.45498
341.00000	-3.50648
341.10000	-3.55732
341.20000	-3.60749
341.30000	-3.65699
341.40000	-3.70580
341.50000	-3.75393
341.60000	-3.80135
341.70000	-3.84807
341.80000	-3.89407
341.90000	-3.93934
342.00000	-3.98389
342.10000	-4.02769
342.20000	-4.07075
342.30000	-4.11306
342.40000	-4.15461
342.50000	-4.19539
342.60000	-4.23539
342.70000	-4.27462
342.80000	-4.31307
342.90000	-4.35072
343.00000	-4.38757
343.10000	-4.42363
343.20000	-4.45887
343.30000	-4.49330
343.40000	-4.52691
343.50000	-4.55969
343.60000	-4.59165
343.70000	-4.62276
343.80000	-4.65304
343.90000	-4.68247
344.00000	-4.71105
344.10000	-4.73877
344.20000	-4.76563
344.30000	-4.79163
344.40000	-4.81675
344.50000	-4.84100
344.60000	-4.86437
344.70000	-4.88686
344.80000	-4.90845
344.90000	-4.92915
345.00000	-4.94895
345.10000	-4.96785
345.20000	-4.98584
345.30000	-5.00292
345.40000	-5.01909
345.50000	-5.03433
345.60000	-5.04865
345.70000	-5.06205
345.80000	-5.07452
345.90000	-5.08605
346.00000	-5.09665
346.10000	-5.10630
346.20000	-5.11502
346.30000	-5.12279
346.40000	-5.12961
346.50000	-5.13548
346.60000	-5.14040
346.70000	-5.14437
346.80000	-5.14738
346.90000	-5.14944
347.00000	-5.15054
347.10000	-5.15068
347.20000	-5.14986
347.30000	-5.14809
347.40000	-5.14536
347.50000	-5.14166
347.60000	-5.13701
347.70000	-5.13141
347.80000	-5.12485
347.90000	-5.11733
348.00000	-5.10886
348.10000	-5.09945
348.20000	-5.08908
348.30000	-5.07777
348.40000	-5.06551
348.50000	-5.05231
348.60000	-5.03818
348.70000	-5.02311
348.80000	-5.00712
348.90000	-4.99019
349.00000	-4.97235
349.10000	-4.95358
349.20000	-4.93391
349.30000	-4.91332
349.40000	-4.89183
349.50000	-4.86944
349.60000	-4.84616
349.70000	-4.82199
349.80000	-4.79693
349.90000	-4.77100
350.00000	-4.74419
350.10000	-4.71652
350.20000	-4.68799
350.30000	-4.65860
350.40000	-4.62836
350.50000	-4.59728
350.60000	-4.56536
350.70000	-4.53261
350.80000	-4.49903
350.90000	-4.46464
351.00000	-4.42943
351.10000	-4.39342
351.20000	-4.35661
351.30000	-4.31900
351.40000	-4.28061
351.50000	-4.24144
351.60000	-4.20149
351.70000	-4.16078
351.80000	-4.11931
351.90000	-4.07708
352.00000	-4.03411
352.10000	-3.99040
352.20000	-3.94596
352.30000	-3.90080
352.40000	-3.85491
352.50000	-3.80832
352.60000	-3.76103
352.70000	-3.71304
352.80000	-3.66436
352.90000	-3.61501
353.00000	-3.56499
353.10000	-3.51430
353.20000	-3.46296
353.30000	-3.41098
353.40000	-3.35836
353.50000	-3.30511
353.60000	-3.25125
353.70000	-3.19677
353.80000	-3.14170
353.90000	-3.08604
354.00000	-3.02980
354.10000	-2.97299
354.20000	-2.91563
354.30000	-2.85771
354.40000	-2.79926
354.50000	-2.74028
354.60000	-2.68079
354.70000	-2.62079
354.80000	-2.56030
354.90000	-2.49933
355.00000	-2.43790
355.10000	-2.37600
355.20000	-2.31366
355.30000	-2.25089
355.40000	-2.18770
355.50000	-2.12410
355.60000	-2.06010
355.70000	-1.99572
355.80000	-1.93098
355.90000	-1.86587
356.00000	-1.80042
356.10000	-1.73464
356.20000	-1.66855
356.30000	-1.60215
356.40000	-1.53545
356.50000	-1.46848
356.60000	-1.40124
356.70000	-1.33375
356.80000	-1.26602
356.90000	-1.19807
357.00000	-1.12990
357.10000	-1.06153
357.20000	-0.99297
357.30000	-0.92424
357.40000	-0.85535
357.50000	-0.78630
357.60000	-0.71713
357.70000	-0.64782
357.80000	-0.57841
357.90000	-0.50890
358.00000	-0.43930
358.10000	-0.36963
358.20000	-0.29990
358.30000	-0.23011
358.40000	-0.16030
358.50000	-0.09045
358.60000	-0.02060
358.70000	0.04926
358.80000	0.11910
358.90000	0.18893
359.00000	0.25871
359.10000	0.32845
359.20000	0.39813
359.30000	0.46773
359.40000	0.53726
359.50000	0.60669
359.60000	0.67601
359.70000	0.74521
359.80000	0.81428
359.90000	0.88321
360.00000	0.95198
360.10000	1.02059
360.20000	1.08901
360.30000	1.15725
360.40000	1.22528
360.50000	1.29309
360.60000	1.36068
360.70000	1.42803
360.80000	1.49512
360.90000	1.56195
361.00000	1.62851
361.10000	1.69477
361.20000	1.76073
361.30000	1.82638
361.40000	1.89170
361.50000	1.95668
361.60000	2.02131
361.70000	2.08557
361.80000	2.14946
361.90000	2.21295
362.00000	2.27605
362.10000	2.33873
362.20000	2.40098
362.30000	2.46280
362.40000	2.52416
362.50000	2.58506
362.60000	2.64548
362.70000	2.70542
362.80000	2.76486
362.90000	2.82378
363.00000	2.88219
363.10000	2.94005
363.20000	2.99738
363.30000	3.05414
363.40000	3.11034
363.50000	3.16595
363.60000	3.22098
363.70000	3.27541
363.80000	3.32923
363.90000	3.38242
364.00000	3.43499
364.10000	3.48691
364.20000	3.53818
364.30000	3.58880
364.40000	3.63874
364.50000	3.68801
364.60000	3.73659
364.70000	3.78448
364.80000	3.83166
364.90000	3.87813
365.00000	3.92388
365.10000	3.96890
365.20000	4.01319
365.30000	4.05673
365.40000	4.09953
365.50000	4.14156
365.60000	4.18284
365.70000	4.22334
365.80000	4.26307
365.90000	4.30201
366.00000	4.34016
366.10000	4.37751
366.20000	4.41407
366.30000	4.44981
366.40000	4.48474
366.50000	4.51885
366.60000	4.55214
366.70000	4.58459
366.80000	4.61621
366.90000	4.64698
367.00000	4.67691
367.10000	4.70598
367.20000	4.73420
367.30000	4.76155
367.40000	4.78804
367.50000	4.81365
367.60000	4.83839
367.70000	4.86224
367.80000	4.88521
367.90000	4.90729
368.00000	4.92847
368.10000	4.94875
368.20000	4.96813
368.30000	4.98660
368.40000	5.00415
368.50000	5.02080
368.60000	5.03652
368.70000	5.05131
368.80000	5.06518
368.90000	5.07812
369.00000	5.09013
369.10000	5.10120
369.20000	5.11132
369.30000	5.12051
369.40000	5.12875
369.50000	5.13605
369.60000	5.14239
369.70000	5.14779
369.80000	5.15223
369.90000	5.15572
370.00000	5.15825
370.10000	5.15982
370.20000	5.16044
370.30000	5.16010
370.40000	5.15880
370.50000	5.15654
370.60000	5.15333
370.70000	5.14916
370.80000	5.14403
370.90000	5.13794
371.00000	5.13090
371.10000	5.12291
371.20000	5.11397
371.30000	5.10407
371.40000	5.09323
371.50000	5.08145
371.60000	5.06872
371.70000	5.05505
371.80000	5.04045
371.90000	5.02492
372.00000	5.00845
372.10000	4.99106
372.20000	4.97275
372.30000	4.95353
372.40000	4.93338
372.50000	4.91234
372.60000	4.89038
372.70000	4.86753
372.80000	4.84378
372.90000	4.81915
373.00000	4.79363
373.10000	4.76723
373.20000	4.73996
373.30000	4.71183
373.40000	4.68283
373.50000	4.65297
373.60000	4.62227
373.70000	4.59072
373.80000	4.55833
373.90000	4.52511
374.00000	4.49107
374.10000	4.45620
374.20000	4.42053
374.30000	4.38404
374.40000	4.34676
374.50000	4.30868
374.60000	4.26982
374.70000	4.23018
374.80000	4.18976
374.90000	4.14858
375.00000	4.10663
375.10000	4.06394
375.20000	4.02050
375.30000	3.97632
375.40000	3.93141
375.50000	3.88578
375.60000	3.83944
375.70000	3.79239
375.80000	3.74463
375.90000	3.69619
376.00000	3.64706
376.10000	3.59726
376.20000	3.54679
376.30000	3.49567
376.40000	3.44389
376.50000	3.39148
376.60000	3.33843
376.70000	3.28476
376.80000	3.23048
376.90000	3.17560
377.00000	3.12012
377.10000	3.06406
377.20000	3.00743
377.30000	2.95023
377.40000	2.89248
377.50000	2.83419
377.60000	2.77537
377.70000	2.71603
377.80000	2.65619
377.90000	2.59584
378.00000	2.53501
378.10000	2.47370
378.20000	2.41194
378.30000	2.34972
378.40000	2.28706
378.50000	2.22398
378.60000	2.16048
378.70000	2.09658
378.80000	2.03229
378.90000	1.96763
379.00000	1.90260
379.10000	1.83722
379.20000	1.77150
379.30000	1.70546
379.40000	1.63911
379.50000	1.57245
379.60000	1.50551
379.70000	1.43829
379.80000	1.37081
379.90000	1.30308
380.00000	1.23512
380.10000	1.16694
380.20000	1.09855
380.30000	1.02996
380.40000	0.96119
380.50000	0.89224
380.60000	0.82314
380.70000	0.75390
380.80000	0.68452
380.90000	0.61502
381.00000	0.54542
381.10000	0.47572
381.20000	0.40594
381.30000	0.33609
381.40000	0.26618
381.50000	0.19623
381.60000	0.12624
381.70000	0.05624
381.80000	-0.01377
381.90000	-0.08378
382.00000	-0.15377
382.10000	-0.22373
382.20000	-0.29365
382.30000	-0.36351
382.40000	-0.43331
382.50000	-0.50304
382.60000	-0.57267
382.70000	-0.64220
382.80000	-0.71162
382.90000	-0.78091
383.00000	-0.85006
383.10000	-0.91906
383.20000	-0.98790
383.30000	-1.05656
383.40000	-1.12504
383.50000	-1.19331
383.60000	-1.26138
383.70000	-1.32922
383.80000	-1.39682
383.90000	-1.46418
384.00000	-1.53127
384.10000	-1.59810
384.20000	-1.66463
384.30000	-1.73087
384.40000	-1.79680
384.50000	-1.86240
384.60000	-1.92767
384.70000	-1.99259
384.80000	-2.05715
384.90000	-2.12133
385.00000	-2.18514
385.10000	-2.24854
385.20000	-2.31154
385.30000	-2.37411
385.40000	-2.43625
385.50000	-2.49794
385.60000	-2.55917
385.70000	-2.61994
385.80000	-2.68022
385.90000	-2.74001
386.00000	-2.79929
386.10000	-2.85805
386.20000	-2.91629
386.30000	-2.97398
386.40000	-3.03113
386.50000	-3.08771
386.60000	-3.14372
386.70000	-3.19914
386.80000	-3.25397
386.90000	-3.30820
387.00000	-3.36181
387.10000	-3.41480
387.20000	-3.46715
387.30000	-3.51885
387.40000	-3.56990
387.50000	-3.62029
387.60000	-3.67000
387.70000	-3.71904
387.80000	-3.76738
387.90000	-3.81502
388.00000	-3.86196
388.10000	-3.90818
388.20000	-3.95367
388.30000	-3.99844
388.40000	-4.04246
388.50000	-4.08574
388.60000	-4.12826
388.70000	-4.17003
388.80000	-4.21102
388.90000	-4.25124
389.00000	-4.29067
389.10000	-4.32932
389.20000	-4.36717
389.30000	-4.40423
389.40000	-4.44047
389.50000	-4.47590
389.60000	-4.51051
389.70000	-4.54429
389.80000	-4.57724
389.90000	-4.60936
390.00000	-4.64063
390.10000	-4.67106
390.20000	-4.70063
390.30000	-4.72934
390.40000	-4.75719
390.50000	-4.78417
390.60000	-4.81028
390.70000	-4.83551
390.80000	-4.85985
390.90000	-4.88331
391.00000	-4.90588
391.10000	-4.92755
391.20000	-4.94831
391.30000	-4.96818
391.40000	-4.98713
391.50000	-5.00517
391.60000	-5.02229
391.70000	-5.03850
391.80000	-5.05377
391.90000	-5.06812
392.00000	-5.08154
392.10000	-5.09403
392.20000	-5.10558
392.30000	-5.11618
392.40000	-5.12585
392.50000	-5.13457
392.60000	-5.14234
392.70000	-5.14917
392.80000	-5.15504
392.90000	-5.15996
393.00000	-5.16392
393.10000	-5.16693
393.20000	-5.16898
393.30000	-5.17008
393.40000	-5.17022
393.50000	-5.16940
393.60000	-5.16762
393.70000	-5.16488
393.80000	-5.16119
393.90000	-5.15653
394.00000	-5.15093
394.10000	-5.14436
394.20000	-5.13684
394.30000	-5.12837
394.40000	-5.11895
394.50000	-5.10858
394.60000	-5.09727
394.70000	-5.08501
394.80000	-5.07181
394.90000	-5.05767
395.00000	-5.04259
395.10000	-5.02658
395.20000	-5.00965
395.30000	-4.99179
395.40000	-4.97301
395.50000	-4.95331
395.60000	-4.93270
395.70000	-4.91118
395.80000	-4.88876
395.90000	-4.86544
396.00000	-4.84123
396.10000	-4.81612
396.20000	-4.79014
396.30000	-4.76327
396.40000	-4.73553
396.50000	-4.70692
396.60000	-4.67746
396.70000	-4.64713
396.80000	-4.61596
396.90000	-4.58394
397.00000	-4.55108
397.10000	-4.51739
397.20000	-4.48287
397.30000	-4.44754
397.40000	-4.41139
397.50000	-4.37444
397.60000	-4.33668
397.70000	-4.29813
397.80000	-4.25880
397.90000	-4.21868
398.00000	-4.17780
398.10000	-4.13614
398.20000	-4.09373
398.30000	-4.05057
