WSM
F3OF
DT1
PITCH
t(s)	PITCH(deg)
398.30000	-0.43711
398.40000	-0.43146
398.50000	-0.42570
398.60000	-0.41984
398.70000	-0.41389
398.80000	-0.40786
398.90000	-0.40177
399.00000	-0.39561
399.10000	-0.38941
399.20000	-0.38317
399.30000	-0.37690
399.40000	-0.37060
399.50000	-0.36429
399.60000	-0.35798
399.70000	-0.35167
399.80000	-0.34537
399.90000	-0.33908
400.00000	-0.33282
400.10000	-0.32658
400.20000	-0.32036
400.30000	-0.31418
400.40000	-0.30803
400.50000	-0.30192
400.60000	-0.29585
400.70000	-0.28980
400.80000	-0.28380
400.90000	-0.27782
401.00000	-0.27187
401.10000	-0.26595
401.20000	-0.26005
401.30000	-0.25417
401.40000	-0.24830
401.50000	-0.24244
401.60000	-0.23657
401.70000	-0.23070
401.80000	-0.22481
401.90000	-0.21890
402.00000	-0.21297
402.10000	-0.20699
402.20000	-0.20098
402.30000	-0.19491
402.40000	-0.18878
402.50000	-0.18259
402.60000	-0.17632
402.70000	-0.16998
402.80000	-0.16355
402.90000	-0.15703
403.00000	-0.15042
403.10000	-0.14371
403.20000	-0.13690
403.30000	-0.12998
403.40000	-0.12295
403.50000	-0.11582
403.60000	-0.10858
403.70000	-0.10122
403.80000	-0.09376
403.90000	-0.08620
404.00000	-0.07853
404.10000	-0.07076
404.20000	-0.06290
404.30000	-0.05494
404.40000	-0.04691
404.50000	-0.03879
404.60000	-0.03061
404.70000	-0.02236
404.80000	-0.01405
404.90000	-0.00570
405.00000	0.00268
405.10000	0.01110
405.20000	0.01953
405.30000	0.02797
405.40000	0.03641
405.50000	0.04484
405.60000	0.05324
405.70000	0.06162
405.80000	0.06995
405.90000	0.07824
406.00000	0.08647
406.10000	0.09463
406.20000	0.10272
406.30000	0.11072
406.40000	0.11864
406.50000	0.12646
406.60000	0.13418
406.70000	0.14180
406.80000	0.14931
406.90000	0.15670
407.00000	0.16398
407.10000	0.17115
407.20000	0.17820
407.30000	0.18513
407.40000	0.19194
407.50000	0.19864
407.60000	0.20523
407.70000	0.21171
407.80000	0.21808
407.90000	0.22435
408.00000	0.23053
408.10000	0.23661
408.20000	0.24260
408.30000	0.24852
408.40000	0.25436
408.50000	0.26014
408.60000	0.26585
408.70000	0.27152
408.80000	0.27713
408.90000	0.28271
409.00000	0.28826
409.10000	0.29378
409.20000	0.29928
409.30000	0.30477
409.40000	0.31025
409.50000	0.31573
409.60000	0.32121
409.70000	0.32670
409.80000	0.33219
409.90000	0.33770
410.00000	0.34323
410.10000	0.34877
410.20000	0.35434
410.30000	0.35992
410.40000	0.36551
410.50000	0.37112
410.60000	0.37675
410.70000	0.38238
410.80000	0.38803
410.90000	0.39367
411.00000	0.39931
411.10000	0.40495
411.20000	0.41057
411.30000	0.41617
411.40000	0.42174
411.50000	0.42728
411.60000	0.43277
411.70000	0.43821
411.80000	0.44358
411.90000	0.44889
412.00000	0.45413
412.10000	0.45927
412.20000	0.46432
412.30000	0.46927
412.40000	0.47410
412.50000	0.47881
412.60000	0.48340
412.70000	0.48785
412.80000	0.49215
412.90000	0.49631
413.00000	0.50031
413.10000	0.50416
413.20000	0.50784
413.30000	0.51135
413.40000	0.51469
413.50000	0.51785
413.60000	0.52084
413.70000	0.52366
413.80000	0.52630
413.90000	0.52876
414.00000	0.53104
414.10000	0.53316
414.20000	0.53510
414.30000	0.53688
414.40000	0.53849
414.50000	0.53995
414.60000	0.54126
414.70000	0.54241
414.80000	0.54343
414.90000	0.54431
415.00000	0.54507
415.10000	0.54570
415.20000	0.54623
415.30000	0.54664
415.40000	0.54696
415.50000	0.54719
415.60000	0.54733
415.70000	0.54740
415.80000	0.54739
415.90000	0.54733
416.00000	0.54721
416.10000	0.54704
416.20000	0.54682
416.30000	0.54657
416.40000	0.54627
416.50000	0.54595
416.60000	0.54560
416.70000	0.54522
416.80000	0.54482
416.90000	0.54440
417.00000	0.54395
417.10000	0.54348
417.20000	0.54299
417.30000	0.54247
417.40000	0.54193
417.50000	0.54135
417.60000	0.54074
417.70000	0.54010
417.80000	0.53941
417.90000	0.53867
418.00000	0.53789
418.10000	0.53704
418.20000	0.53613
418.30000	0.53514
418.40000	0.53408
418.50000	0.53293
418.60000	0.53169
418.70000	0.53035
418.80000	0.52890
418.90000	0.52734
419.00000	0.52566
419.10000	0.52385
419.20000	0.52191
419.30000	0.51983
419.40000	0.51760
419.50000	0.51523
419.60000	0.51270
419.70000	0.51002
419.80000	0.50718
419.90000	0.50417
420.00000	0.50100
420.10000	0.49766
420.20000	0.49416
420.30000	0.49048
420.40000	0.48665
420.50000	0.48265
420.60000	0.47849
420.70000	0.47416
420.80000	0.46969
420.90000	0.46506
421.00000	0.46029
421.10000	0.45537
421.20000	0.45033
421.30000	0.44515
421.40000	0.43985
421.50000	0.43444
421.60000	0.42892
421.70000	0.42330
421.80000	0.41759
421.90000	0.41180
422.00000	0.40593
422.10000	0.40000
422.20000	0.39401
422.30000	0.38797
422.40000	0.38188
422.50000	0.37576
422.60000	0.36961
422.70000	0.36343
422.80000	0.35725
422.90000	0.35105
423.00000	0.34485
423.10000	0.33864
423.20000	0.33245
423.30000	0.32626
423.40000	0.32008
423.50000	0.31392
423.60000	0.30777
423.70000	0.30163
423.80000	0.29552
423.90000	0.28942
424.00000	0.28333
424.10000	0.27726
424.20000	0.27120
424.30000	0.26515
424.40000	0.25910
424.50000	0.25306
424.60000	0.24701
424.70000	0.24095
424.80000	0.23489
424.90000	0.22880
425.00000	0.22270
425.10000	0.21657
425.20000	0.21040
425.30000	0.20419
425.40000	0.19794
425.50000	0.19164
425.60000	0.18528
425.70000	0.17886
425.80000	0.17238
425.90000	0.16582
426.00000	0.15919
426.10000	0.15248
426.20000	0.14569
426.30000	0.13881
426.40000	0.13185
426.50000	0.12479
426.60000	0.11765
426.70000	0.11041
426.80000	0.10309
426.90000	0.09567
427.00000	0.08817
427.10000	0.08058
427.20000	0.07291
427.30000	0.06516
427.40000	0.05733
427.50000	0.04943
427.60000	0.04146
427.70000	0.03343
427.80000	0.02535
427.90000	0.01722
428.00000	0.00905
428.10000	0.00084
428.20000	-0.00739
428.30000	-0.01564
428.40000	-0.02390
428.50000	-0.03216
428.60000	-0.04042
428.70000	-0.04866
428.80000	-0.05688
428.90000	-0.06507
429.00000	-0.07323
429.10000	-0.08134
429.20000	-0.08939
429.30000	-0.09739
429.40000	-0.10532
429.50000	-0.11319
429.60000	-0.12097
429.70000	-0.12867
429.80000	-0.13629
429.90000	-0.14382
430.00000	-0.15125
430.10000	-0.15859
430.20000	-0.16584
430.30000	-0.17298
430.40000	-0.18002
430.50000	-0.18697
430.60000	-0.19381
430.70000	-0.20056
430.80000	-0.20721
430.90000	-0.21377
431.00000	-0.22024
431.10000	-0.22662
431.20000	-0.23291
431.30000	-0.23913
431.40000	-0.24527
431.50000	-0.25134
431.60000	-0.25734
431.70000	-0.26329
431.80000	-0.26918
431.90000	-0.27501
432.00000	-0.28081
432.10000	-0.28656
432.20000	-0.29228
432.30000	-0.29797
432.40000	-0.30364
432.50000	-0.30928
432.60000	-0.31491
432.70000	-0.32053
432.80000	-0.32614
432.90000	-0.33174
433.00000	-0.33734
433.10000	-0.34293
433.20000	-0.34853
433.30000	-0.35413
433.40000	-0.35972
433.50000	-0.36532
433.60000	-0.37091
433.70000	-0.37651
433.80000	-0.38209
433.90000	-0.38767
434.00000	-0.39324
434.10000	-0.39880
434.20000	-0.40433
434.30000	-0.40984
434.40000	-0.41533
434.50000	-0.42077
434.60000	-0.42618
434.70000	-0.43154
434.80000	-0.43684
434.90000	-0.44208
435.00000	-0.44726
435.10000	-0.45236
435.20000	-0.45737
435.30000	-0.46230
435.40000	-0.46714
435.50000	-0.47186
435.60000	-0.47648
435.70000	-0.48099
435.80000	-0.48537
435.90000	-0.48962
436.00000	-0.49374
436.10000	-0.49772
436.20000	-0.50155
436.30000	-0.50524
436.40000	-0.50878
436.50000	-0.51216
436.60000	-0.51539
436.70000	-0.51846
436.80000	-0.52137
436.90000	-0.52412
437.00000	-0.52671
437.10000	-0.52914
437.20000	-0.53141
437.30000	-0.53353
437.40000	-0.53549
437.50000	-0.53730
437.60000	-0.53896
437.70000	-0.54048
437.80000	-0.54186
437.90000	-0.54310
438.00000	-0.54421
438.10000	-0.54520
438.20000	-0.54607
438.30000	-0.54682
438.40000	-0.54747
438.50000	-0.54801
438.60000	-0.54846
438.70000	-0.54882
438.80000	-0.54909
438.90000	-0.54928
439.00000	-0.54940
439.10000	-0.54945
439.20000	-0.54943
439.30000	-0.54936
439.40000	-0.54923
439.50000	-0.54905
439.60000	-0.54883
439.70000	-0.54855
439.80000	-0.54824
439.90000	-0.54788
440.00000	-0.54749
440.10000	-0.54705
440.20000	-0.54658
440.30000	-0.54606
440.40000	-0.54551
440.50000	-0.54492
440.60000	-0.54428
440.70000	-0.54359
440.80000	-0.54286
440.90000	-0.54208
441.00000	-0.54124
441.10000	-0.54033
441.20000	-0.53937
441.30000	-0.53833
441.40000	-0.53722
441.50000	-0.53603
441.60000	-0.53476
441.70000	-0.53339
441.80000	-0.53193
441.90000	-0.53037
442.00000	-0.52869
442.10000	-0.52691
442.20000	-0.52501
442.30000	-0.52298
442.40000	-0.52083
442.50000	-0.51855
442.60000	-0.51613
442.70000	-0.51357
442.80000	-0.51087
442.90000	-0.50802
443.00000	-0.50503
443.10000	-0.50189
443.20000	-0.49859
443.30000	-0.49515
443.40000	-0.49155
443.50000	-0.48781
443.60000	-0.48391
443.70000	-0.47987
443.80000	-0.47568
443.90000	-0.47135
444.00000	-0.46687
444.10000	-0.46227
444.20000	-0.45753
444.30000	-0.45266
444.40000	-0.44767
444.50000	-0.44257
444.60000	-0.43735
444.70000	-0.43203
444.80000	-0.42661
444.90000	-0.42110
445.00000	-0.41550
445.10000	-0.40982
445.20000	-0.40408
445.30000	-0.39826
445.40000	-0.39239
445.50000	-0.38646
445.60000	-0.38049
445.70000	-0.37448
445.80000	-0.36843
445.90000	-0.36235
446.00000	-0.35625
446.10000	-0.35013
446.20000	-0.34399
446.30000	-0.33784
446.40000	-0.33169
446.50000	-0.32553
446.60000	-0.31936
446.70000	-0.31320
446.80000	-0.30703
446.90000	-0.30087
447.00000	-0.29471
447.10000	-0.28854
447.20000	-0.28238
447.30000	-0.27622
447.40000	-0.27006
447.50000	-0.26389
447.60000	-0.25771
447.70000	-0.25153
447.80000	-0.24533
447.90000	-0.23911
448.00000	-0.23288
448.10000	-0.22662
448.20000	-0.22033
448.30000	-0.21401
448.40000	-0.20765
448.50000	-0.20126
448.60000	-0.19481
448.70000	-0.18832
448.80000	-0.18177
448.90000	-0.17517
449.00000	-0.16851
449.10000	-0.16178
449.20000	-0.15498
449.30000	-0.14812
449.40000	-0.14118
449.50000	-0.13417
449.60000	-0.12709
449.70000	-0.11993
449.80000	-0.11269
449.90000	-0.10538
450.00000	-0.09799
450.10000	-0.09053
450.20000	-0.08299
450.30000	-0.07539
450.40000	-0.06771
450.50000	-0.05997
450.60000	-0.05217
450.70000	-0.04432
450.80000	-0.03641
450.90000	-0.02845
451.00000	-0.02045
451.10000	-0.01242
451.20000	-0.00435
451.30000	0.00374
451.40000	0.01185
451.50000	0.01997
451.60000	0.02809
451.70000	0.03621
451.80000	0.04433
451.90000	0.05242
452.00000	0.06050
452.10000	0.06855
452.20000	0.07656
452.30000	0.08453
452.40000	0.09246
452.50000	0.10033
452.60000	0.10815
452.70000	0.11590
452.80000	0.12359
452.90000	0.13120
453.00000	0.13874
453.10000	0.14620
453.20000	0.15359
453.30000	0.16089
453.40000	0.16810
453.50000	0.17523
453.60000	0.18228
453.70000	0.18924
453.80000	0.19611
453.90000	0.20290
454.00000	0.20961
454.10000	0.21624
454.20000	0.22278
454.30000	0.22925
454.40000	0.23565
454.50000	0.24197
454.60000	0.24823
454.70000	0.25442
454.80000	0.26055
454.90000	0.26663
455.00000	0.27266
455.10000	0.27863
455.20000	0.28456
455.30000	0.29045
455.40000	0.29631
455.50000	0.30213
455.60000	0.30792
455.70000	0.31368
455.80000	0.31942
455.90000	0.32514
456.00000	0.33084
456.10000	0.33653
456.20000	0.34220
456.30000	0.34785
456.40000	0.35349
456.50000	0.35912
456.60000	0.36474
456.70000	0.37034
456.80000	0.37592
456.90000	0.38149
457.00000	0.38703
457.10000	0.39256
457.20000	0.39806
457.30000	0.40353
457.40000	0.40897
457.50000	0.41437
457.60000	0.41974
457.70000	0.42505
457.80000	0.43032
457.90000	0.43552
458.00000	0.44067
458.10000	0.44575
458.20000	0.45075
458.30000	0.45568
458.40000	0.46052
458.50000	0.46527
458.60000	0.46992
458.70000	0.47447
458.80000	0.47892
458.90000	0.48325
459.00000	0.48746
459.10000	0.49155
459.20000	0.49552
459.30000	0.49935
459.40000	0.50305
459.50000	0.50661
459.60000	0.51003
459.70000	0.51331
459.80000	0.51645
459.90000	0.51944
460.00000	0.52228
460.10000	0.52497
460.20000	0.52752
460.30000	0.52992
460.40000	0.53218
460.50000	0.53430
460.60000	0.53627
460.70000	0.53810
460.80000	0.53979
460.90000	0.54136
461.00000	0.54279
461.10000	0.54409
461.20000	0.54528
461.30000	0.54634
461.40000	0.54729
461.50000	0.54813
461.60000	0.54887
461.70000	0.54950
461.80000	0.55004
461.90000	0.55049
462.00000	0.55086
462.10000	0.55114
462.20000	0.55134
462.30000	0.55147
462.40000	0.55152
462.50000	0.55152
462.60000	0.55144
462.70000	0.55131
462.80000	0.55112
462.90000	0.55087
463.00000	0.55057
463.10000	0.55021
463.20000	0.54980
463.30000	0.54935
463.40000	0.54883
463.50000	0.54827
463.60000	0.54765
463.70000	0.54698
463.80000	0.54625
463.90000	0.54546
464.00000	0.54462
464.10000	0.54371
464.20000	0.54273
464.30000	0.54168
464.40000	0.54056
464.50000	0.53936
464.60000	0.53808
464.70000	0.53671
464.80000	0.53526
464.90000	0.53370
465.00000	0.53205
465.10000	0.53030
465.20000	0.52844
465.30000	0.52647
465.40000	0.52439
465.50000	0.52218
465.60000	0.51985
465.70000	0.51740
465.80000	0.51482
465.90000	0.51210
466.00000	0.50926
466.10000	0.50627
466.20000	0.50315
466.30000	0.49990
466.40000	0.49650
466.50000	0.49296
466.60000	0.48929
466.70000	0.48548
466.80000	0.48153
466.90000	0.47745
467.00000	0.47323
467.10000	0.46889
467.20000	0.46441
467.30000	0.45981
467.40000	0.45510
467.50000	0.45026
467.60000	0.44531
467.70000	0.44026
467.80000	0.43510
467.90000	0.42985
468.00000	0.42450
468.10000	0.41906
468.20000	0.41355
468.30000	0.40795
468.40000	0.40229
468.50000	0.39656
468.60000	0.39077
468.70000	0.38493
468.80000	0.37903
468.90000	0.37309
469.00000	0.36711
469.10000	0.36110
469.20000	0.35505
469.30000	0.34898
469.40000	0.34288
469.50000	0.33676
469.60000	0.33063
469.70000	0.32447
469.80000	0.31831
469.90000	0.31213
470.00000	0.30593
470.10000	0.29973
470.20000	0.29352
470.30000	0.28730
470.40000	0.28106
470.50000	0.27482
470.60000	0.26856
470.70000	0.26228
470.80000	0.25599
470.90000	0.24968
471.00000	0.24335
471.10000	0.23700
471.20000	0.23062
471.30000	0.22421
471.40000	0.21777
471.50000	0.21129
471.60000	0.20478
471.70000	0.19822
471.80000	0.19161
471.90000	0.18496
472.00000	0.17826
472.10000	0.17151
472.20000	0.16470
472.30000	0.15783
472.40000	0.15090
472.50000	0.14392
472.60000	0.13686
472.70000	0.12975
472.80000	0.12257
472.90000	0.11532
473.00000	0.10801
473.10000	0.10063
473.20000	0.09320
473.30000	0.08570
473.40000	0.07814
473.50000	0.07052
473.60000	0.06284
473.70000	0.05512
473.80000	0.04734
473.90000	0.03952
474.00000	0.03166
474.10000	0.02376
474.20000	0.01583
474.30000	0.00787
474.40000	-0.00011
474.50000	-0.00811
474.60000	-0.01612
474.70000	-0.02414
474.80000	-0.03215
474.90000	-0.04017
475.00000	-0.04817
475.10000	-0.05615
475.20000	-0.06412
475.30000	-0.07205
475.40000	-0.07996
475.50000	-0.08782
475.60000	-0.09565
475.70000	-0.10342
475.80000	-0.11115
475.90000	-0.11882
476.00000	-0.12643
476.10000	-0.13398
476.20000	-0.14146
476.30000	-0.14888
476.40000	-0.15622
476.50000	-0.16350
476.60000	-0.17070
476.70000	-0.17782
476.80000	-0.18487
476.90000	-0.19185
477.00000	-0.19875
477.10000	-0.20558
477.20000	-0.21233
477.30000	-0.21902
477.40000	-0.22563
477.50000	-0.23217
477.60000	-0.23865
477.70000	-0.24506
477.80000	-0.25141
477.90000	-0.25770
478.00000	-0.26393
478.10000	-0.27011
478.20000	-0.27624
478.30000	-0.28233
478.40000	-0.28836
478.50000	-0.29436
478.60000	-0.30031
478.70000	-0.30623
478.80000	-0.31212
478.90000	-0.31797
479.00000	-0.32379
479.10000	-0.32959
479.20000	-0.33536
479.30000	-0.34110
479.40000	-0.34681
479.50000	-0.35251
479.60000	-0.35817
479.70000	-0.36382
479.80000	-0.36944
479.90000	-0.37503
480.00000	-0.38059
480.10000	-0.38613
480.20000	-0.39163
480.30000	-0.39710
480.40000	-0.40254
480.50000	-0.40793
480.60000	-0.41329
480.70000	-0.41859
480.80000	-0.42385
480.90000	-0.42905
481.00000	-0.43419
481.10000	-0.43927
481.20000	-0.44428
481.30000	-0.44922
481.40000	-0.45408
481.50000	-0.45886
481.60000	-0.46355
481.70000	-0.46815
481.80000	-0.47266
481.90000	-0.47706
482.00000	-0.48136
482.10000	-0.48554
482.20000	-0.48962
482.30000	-0.49358
482.40000	-0.49741
482.50000	-0.50112
482.60000	-0.50471
482.70000	-0.50817
482.80000	-0.51149
482.90000	-0.51468
483.00000	-0.51774
483.10000	-0.52066
483.20000	-0.52345
483.30000	-0.52609
483.40000	-0.52861
483.50000	-0.53098
483.60000	-0.53322
483.70000	-0.53533
483.80000	-0.53731
483.90000	-0.53915
484.00000	-0.54087
484.10000	-0.54246
484.20000	-0.54393
484.30000	-0.54527
484.40000	-0.54650
484.50000	-0.54762
484.60000	-0.54863
484.70000	-0.54953
484.80000	-0.55033
484.90000	-0.55103
485.00000	-0.55164
485.10000	-0.55215
485.20000	-0.55257
485.30000	-0.55291
485.40000	-0.55317
485.50000	-0.55335
485.60000	-0.55345
485.70000	-0.55348
485.80000	-0.55344
485.90000	-0.55333
486.00000	-0.55315
486.10000	-0.55291
486.20000	-0.55260
486.30000	-0.55223
486.40000	-0.55180
486.50000	-0.55130
486.60000	-0.55075
486.70000	-0.55013
486.80000	-0.54944
486.90000	-0.54869
487.00000	-0.54788
487.10000	-0.54700
487.20000	-0.54604
487.30000	-0.54502
487.40000	-0.54391
487.50000	-0.54274
487.60000	-0.54148
487.70000	-0.54013
487.80000	-0.53870
487.90000	-0.53718
488.00000	-0.53557
488.10000	-0.53386
488.20000	-0.53205
488.30000	-0.53014
488.40000	-0.52812
488.50000	-0.52599
488.60000	-0.52374
488.70000	-0.52139
488.80000	-0.51891
488.90000	-0.51631
489.00000	-0.51359
489.10000	-0.51075
489.20000	-0.50778
489.30000	-0.50468
489.40000	-0.50145
489.50000	-0.49810
489.60000	-0.49461
489.70000	-0.49100
489.80000	-0.48726
489.90000	-0.48339
490.00000	-0.47939
490.10000	-0.47527
490.20000	-0.47103
490.30000	-0.46667
490.40000	-0.46219
490.50000	-0.45759
490.60000	-0.45288
490.70000	-0.44806
490.80000	-0.44314
490.90000	-0.43812
491.00000	-0.43300
491.10000	-0.42779
491.20000	-0.42249
491.30000	-0.41711
491.40000	-0.41165
491.50000	-0.40611
491.60000	-0.40051
491.70000	-0.39484
491.80000	-0.38911
491.90000	-0.38332
492.00000	-0.37748
492.10000	-0.37159
492.20000	-0.36565
492.30000	-0.35968
492.40000	-0.35367
492.50000	-0.34762
492.60000	-0.34154
492.70000	-0.33543
492.80000	-0.32930
492.90000	-0.32314
493.00000	-0.31696
493.10000	-0.31075
493.20000	-0.30453
493.30000	-0.29829
493.40000	-0.29202
493.50000	-0.28574
493.60000	-0.27944
493.70000	-0.27311
493.80000	-0.26677
493.90000	-0.26040
494.00000	-0.25401
494.10000	-0.24759
494.20000	-0.24114
494.30000	-0.23467
494.40000	-0.22817
494.50000	-0.22163
494.60000	-0.21506
494.70000	-0.20845
494.80000	-0.20180
494.90000	-0.19511
495.00000	-0.18837
495.10000	-0.18159
495.20000	-0.17476
495.30000	-0.16788
495.40000	-0.16095
495.50000	-0.15397
495.60000	-0.14693
495.70000	-0.13984
495.80000	-0.13270
495.90000	-0.12549
496.00000	-0.11823
496.10000	-0.11092
496.20000	-0.10355
496.30000	-0.09612
496.40000	-0.08864
496.50000	-0.08111
496.60000	-0.07353
496.70000	-0.06591
496.80000	-0.05823
496.90000	-0.05052
497.00000	-0.04276
497.10000	-0.03497
497.20000	-0.02714
497.30000	-0.01929
497.40000	-0.01141
497.50000	-0.00351
497.60000	0.00440
497.70000	0.01233
497.80000	0.02026
497.90000	0.02820
498.00000	0.03613
498.10000	0.04406
498.20000	0.05197
498.30000	0.05987
498.40000	0.06774
498.50000	0.07559
498.60000	0.08341
498.70000	0.09120
498.80000	0.09894
498.90000	0.10665
499.00000	0.11430
499.10000	0.12191
499.20000	0.12947
499.30000	0.13697
499.40000	0.14441
499.50000	0.15179
499.60000	0.15911
499.70000	0.16637
499.80000	0.17356
499.90000	0.18068
500.00000	0.18774
