INW	
111.9223845	-2.504819202
112.0224045	-2.334221422
112.1224245	-2.144054433
112.2224445	-1.935996106
112.3224645	-1.711890479
112.4224845	-1.473723001
112.5225045	-1.223601135
112.6225245	-0.963711296
112.7225445	-0.696332421
112.8225645	-0.423796317
112.9225845	-0.148474428
113.0226045	0.127242931
113.1226245	0.400962378
113.2226445	0.670323372
113.3226645	0.93298949
113.4226845	1.186707445
113.5227045	1.429300709
113.6227245	1.658688018
113.7227445	1.872899687
113.8227646	2.070112944
113.9227846	2.248649388
114.0228046	2.40699799
114.1228246	2.543828476
114.2228446	2.657967723
114.3228646	2.748487855
114.4228846	2.814646231
114.5229046	2.855904195
114.6229246	2.871973035
114.7229446	2.862772116
114.8229646	2.828400808
114.9229846	2.769225411
115.0230046	2.68583347
115.1230246	2.57898083
115.2230446	2.449652423
115.3230646	2.299027179
115.4230846	2.128454014
115.5231046	1.939447184
115.6231246	1.733697903
115.7231446	1.513014889
115.8231646	1.279336587
115.9231846	1.034714465
116.0232046	0.781279835
116.1232246	0.521244629
116.2232446	0.256862676
116.3232647	-0.009581054
116.4232847	-0.2757863
116.5233047	-0.53946483
116.6233247	-0.798355197
116.7233447	-1.050240407
116.8233647	-1.292972552
116.9233847	-1.524484159
117.0234047	-1.742809075
117.1234247	-1.946097824
117.2234447	-2.132632362
117.3234647	-2.300841262
117.4234847	-2.449312227
117.5235047	-2.576809999
117.6235247	-2.682284995
117.7235447	-2.764852022
117.8235647	-2.823842015
117.9235847	-2.858820776
118.0236047	-2.869484312
118.1236247	-2.855801813
118.2236447	-2.817934057
118.3236647	-2.756246603
118.4236847	-2.671328952
118.5237047	-2.563958174
118.6237247	-2.435108939
118.7237447	-2.285944906
118.8237648	-2.117823933
118.9237848	-1.932205585
119.0238048	-1.730728028
119.1238248	-1.51519742
119.2238448	-1.287492853
119.3238648	-1.049622398
119.4238848	-0.803673183
119.5239048	-0.55179556
119.6239248	-0.296187599
119.7239448	-0.039074796
119.8239648	0.217310825
119.9239848	0.470740805
120.0240048	0.719027147
120.1240248	0.960024678
120.2240448	1.191668705
120.3240648	1.411969779
120.4240848	1.619049164
120.5241048	1.811147083
120.6241248	1.986635867
120.7241448	2.144039462
120.8241648	2.282057012
120.9241848	2.399557337
121.0242048	2.495525295
121.1242248	2.569219884
121.2242448	2.620048465
121.3242649	2.647618194
121.4242849	2.651769505
121.5243049	2.632530132
121.6243249	2.590085992
121.7243449	2.524874181
121.8243649	2.437527765
121.9243849	2.328829012
122.0244049	2.199778276
122.1244249	2.051535188
122.2244449	1.885403152
122.3244649	1.702869712
122.4244849	1.505542587
122.5245049	1.295149658
122.6245249	1.073545253
122.7245449	0.84266648
122.8245649	0.604537521
122.9245849	0.36123709
123.0246049	0.114884507
123.1246249	-0.132374121
123.2246449	-0.37839029
123.3246649	-0.6210296
123.4246849	-0.858191572
123.5247049	-1.087826889
123.6247249	-1.307956987
123.7247449	-1.516690528
123.824765	-1.712239382
123.924785	-1.89293537
124.024805	-2.057243432
124.124825	-2.203774777
124.224845	-2.331299358
124.324865	-2.438754806
124.424885	-2.525260391
124.524905	-2.590120467
124.624925	-2.632815625
124.724945	-2.653037965
124.824965	-2.650657325
124.924985	-2.62572539
125.025005	-2.578530148
125.125025	-2.509512632
125.225045	-2.41930253
125.325065	-2.308738539
125.425085	-2.178801377
125.525105	-2.03063332
125.625125	-1.865571839
125.725145	-1.685055307
125.825165	-1.490674367
125.925185	-1.284133131
126.025205	-1.067230515
126.125225	-0.841860697
126.225245	-0.609980959
126.3252651	-0.373609195
126.4252851	-0.134792205
126.5253051	0.10440749
126.6253251	0.341925344
126.7253451	0.575719516
126.8253651	0.803784511
126.9253851	1.024168891
127.0254051	1.23499399
127.1254251	1.434467566
127.2254451	1.620899799
127.3254651	1.792717894
127.4254851	1.94847765
127.5255051	2.086876754
127.6255251	2.206764747
127.7255451	2.307161476
127.8255651	2.387249879
127.9255851	2.446368598
128.0256051	2.48408692
128.1256251	2.500095725
128.2256451	2.494326981
128.3256651	2.466870375
128.4256851	2.418010768
128.5257051	2.348219384
128.6257251	2.258152288
128.7257451	2.148634977
128.8257652	2.020651597
128.9257852	1.875358317
129.0258052	1.714035327
129.1258252	1.538139985
129.2258452	1.349218728
129.3258652	1.148946311
129.4258852	0.939091323
129.5259052	0.721499712
129.6259252	0.498083563
129.7259452	0.270799361
129.8259652	0.04163549
129.9259852	-0.187409154
130.0260052	-0.414335111
130.1260252	-0.637171336
130.2260452	-0.853977407
130.3260652	-1.06288412
130.4260852	-1.262092105
130.5261052	-1.449888408
130.6261252	-1.624658218
130.7261452	-1.78491519
130.8261652	-1.92929828
130.9261852	-2.056580948
131.0262052	-2.165696353
131.1262252	-2.25574357
131.2262452	-2.325983573
131.3262653	-2.375829631
131.4262853	-2.404934224
131.5263053	-2.413064579
131.6263253	-2.400198991
131.7263453	-2.366495763
131.8263653	-2.312284655
131.9263853	-2.238077528
132.0264053	-2.14456009
132.1264253	-2.032573341
132.2264453	-1.903109221
132.3264653	-1.757335028
132.4264853	-1.596526292
132.5265053	-1.422094168
132.6265253	-1.235570088
132.7265453	-1.038576991
132.8265653	-0.832832964
132.9265853	-0.620120814
133.0266053	-0.402279291
133.1266253	-0.181190348
133.2266453	0.041241835
133.3266653	0.263103749
133.4266853	0.482490416
133.5267053	0.697521325
133.6267253	0.906356311
133.7267453	1.107211413
133.8267654	1.298374095
133.9267854	1.478217612
134.0268054	1.645215741
134.1268254	1.797954757
134.2268454	1.935146949
134.3268654	2.055641381
134.4268854	2.158432855
134.5269054	2.242672449
134.6269254	2.307673298
134.7269454	2.352917094
134.8269654	2.378068833
134.9269854	2.382968965
135.0270054	2.367604335
135.1270254	2.332183864
135.2270454	2.277056289
135.3270654	2.202734814
135.4270854	2.109915642
135.5271054	1.999459426
135.6271254	1.872363963
135.7271454	1.729780113
135.8271654	1.572986827
135.9271854	1.403381729
136.0272054	1.22247013
136.1272254	1.031850146
136.2272454	0.833196059
136.3272655	0.628251133
136.4272855	0.418803828
136.5273055	0.206684145
136.6273255	-0.006266828
136.7273455	-0.218205097
136.8273655	-0.427298771
136.9273855	-0.631746527
137.0274055	-0.8297916
137.1274255	-1.019734606
137.2274455	-1.199951205
137.3274655	-1.368902732
137.4274855	-1.525150196
137.5275055	-1.667366711
137.6275255	-1.794347587
137.7275455	-1.905022071
137.8275655	-1.998461064
137.9275855	-2.073885772
138.0276055	-2.130674722
138.1276255	-2.168367802
138.2276455	-2.186683264
138.3276655	-2.185516646
138.4276855	-2.164883143
138.5277055	-2.125007778
138.6277255	-2.066262159
138.7277455	-1.989182473
138.8277656	-1.894467079
138.9277856	-1.782975211
139.0278056	-1.655695011
139.1278256	-1.513755394
139.2278456	-1.358416964
139.3278656	-1.191046467
139.4278856	-1.013118443
139.5279056	-0.826191266
139.6279256	-0.63189714
139.7279456	-0.431931342
139.8279656	-0.228032916
139.9279856	-0.021972556
140.0280056	0.184463017
140.1280256	0.389489696
140.2280456	0.591336816
140.3280656	0.788257907
140.4280856	0.978569841
140.5281056	1.160626864
140.6281256	1.332879145
140.7281456	1.493856059
140.8281656	1.642181746
140.9281856	1.776605679
141.0282056	1.895995105
141.1282256	1.999345496
141.2282456	2.085801063
141.3282657	2.154652232
141.4282857	2.20534631
141.5283057	2.237490433
141.6283257	2.250853193
141.7283457	2.245377352
141.8283657	2.221157061
141.9283857	2.178434905
142.0284057	2.117657896
142.1284257	2.039382179
142.2284457	1.944333404
142.3284657	1.833378757
142.4284857	1.707516036
142.5285057	1.567865831
142.6285257	1.41567154
142.7285457	1.252274597
142.8285657	1.079113707
142.9285857	0.897703363
143.0286057	0.709623328
143.1286257	0.516508402
143.2286457	0.320030638
143.3286657	0.12188786
143.4286857	-0.076212414
143.5287057	-0.272565786
143.6287257	-0.465486791
143.7287457	-0.653323044
143.8287658	-0.834467956
143.9287858	-1.007375984
144.0288058	-1.170574864
144.1288258	-1.322677545
144.2288458	-1.462395382
144.3288658	-1.588547393
144.4288858	-1.700071425
144.5289058	-1.796033003
144.6289258	-1.875633077
144.7289458	-1.938214429
144.8289658	-1.983268503
144.9289858	-2.01043842
145.0290058	-2.019522973
145.1290258	-2.010477764
145.2290458	-1.983415875
145.3290658	-1.938606673
145.4290858	-1.876473466
145.5291058	-1.79758928
145.6291258	-1.70267246
145.7291458	-1.592579413
145.8291658	-1.468297485
145.9291858	-1.330936167
146.0292058	-1.181716645
146.1292258	-1.021961824
146.2292458	-0.853083488
146.3292659	-0.67657074
146.4292859	-0.493976199
146.5293059	-0.306901579
146.6293259	-0.116985194
146.7293459	0.074113219
146.8293659	0.264729819
146.9293859	0.45321205
147.0294059	0.637917201
147.1294259	0.817261274
147.2294459	0.989691967
147.3294659	1.153731593
147.4294859	1.307979107
147.5295059	1.451117681
147.6295259	1.581935971
147.7295459	1.699328998
147.8295659	1.802312183
147.9295859	1.890028548
148.0296059	1.961754116
148.1296259	2.016905075
148.2296459	2.055041475
148.3296659	2.075870289
148.4296859	2.079248071
148.5297059	2.065180826
148.6297259	2.033824037
148.7297459	1.985481124
148.829766	1.920600091
148.929786	1.839769403
149.029806	1.743713535
149.129826	1.633285562
149.229846	1.509460266
149.329866	1.373326096
149.429886	1.226075036
149.529906	1.06899299
149.629926	0.903448815
149.729946	0.730882373
149.829966	0.552792083
149.929986	0.370722562
150.030006	0.18625081
150.130026	9.73E-04
150.230046	-0.18351083
150.330066	-0.365608289
150.430086	-0.543751496
150.530106	-0.716409452
150.630126	-0.882101399
150.730146	-1.039410756
150.830166	-1.18699584
150.930186	-1.323603414
151.030206	-1.4480778
151.130226	-1.559372177
151.230246	-1.656556738
151.3302661	-1.738826959
151.4302861	-1.805510077
151.5303061	-1.856071085
151.6303261	-1.890116221
151.7303461	-1.907396609
151.8303661	-1.907809685
151.9303861	-1.891399433
152.0304061	-1.85835569
152.1304261	-1.809011987
152.2304461	-1.743842014
152.3304661	-1.663455276
152.4304861	-1.568591275
152.5305061	-1.460112683
152.6305261	-1.338997514
152.7305461	-1.206330549
152.8305661	-1.063293048
152.9305861	-0.911153196
153.0306061	-0.751253647
153.1306261	-0.585000925
153.2306461	-0.413852605
153.3306661	-0.239304415
153.4306861	-0.062877869
153.5307061	0.113893224
153.6307261	0.289476342
153.7307461	0.462352503
153.8307662	0.631031075
153.9307862	0.794060873
154.0308062	0.950042622
154.1308262	1.097642359
154.2308462	1.235600266
154.3308662	1.362742679
154.4308862	1.477991302
154.5309062	1.58037176
154.6309262	1.669022302
154.7309462	1.743200158
154.8309662	1.80228782
154.9309862	1.845798426
155.0310062	1.873379019
155.1310262	1.884814025
155.2310462	1.880026791
155.3310662	1.859079618
155.4310862	1.822174039
155.5311062	1.769648318
155.6311262	1.701974715
155.7311462	1.619755904
155.8311662	1.523719
155.9311862	1.414710378
156.0312062	1.293687639
156.1312262	1.161711829
156.2312462	1.019937905
156.3312663	0.869605289
156.4312863	0.712026105
156.5313063	0.548574504
156.6313263	0.380674169
156.7313463	0.209785457
156.8313663	0.037394983
156.9313863	-0.135002204
157.0314063	-0.305921481
157.1314263	-0.473874277
157.2314463	-0.637417259
157.3314663	-0.795144929
157.4314863	-0.945707357
157.5315063	-1.087820109
157.6315263	-1.22027015
157.7315463	-1.341941265
157.8315663	-1.451811335
157.9315863	-1.548958534
158.0316063	-1.632581087
158.1316263	-1.701994764
158.2316463	-1.756642441
158.3316663	-1.796097124
158.4316863	-1.82006418
158.5317063	-1.828385898
158.6317263	-1.821039363
158.7317463	-1.798138095
158.8317664	-1.759929893
158.9317864	-1.706793388
159.0318064	-1.639234936
159.1318264	-1.557883154
159.2318464	-1.463483084
159.3318664	-1.356889063
159.4318864	-1.239056878
159.5319064	-1.111035598
159.6319264	-0.973957632
159.7319464	-0.829029598
159.8319664	-0.677521241
159.9319864	-0.520755196
160.0320064	-0.360094992
160.1320264	-0.19693469
160.2320464	-0.03268602
160.3320664	0.131232348
160.4320864	0.29340719
160.5321064	0.452443633
160.6321264	0.606973317
160.7321464	0.755670306
160.8321664	0.897258822
160.9321864	1.030524949
161.0322064	1.154327531
161.1322264	1.267607679
161.2322464	1.369397063
161.3322665	1.458827758
161.4322865	1.535139682
161.5323065	1.597686127
161.6323265	1.64594185
161.7323465	1.679506009
161.8323665	1.69810685
161.9323865	1.701604025
162.0324065	1.689989665
162.1324265	1.66338878
162.2324465	1.622057848
162.3324665	1.566382132
162.4324865	1.496872487
162.5325065	1.414159955
162.6325265	1.318990136
162.7325465	1.212215349
162.8325665	1.094787652
162.9325865	0.967748855
163.0326065	0.832221352
163.1326265	0.689398162
163.2326465	0.540531385
163.3326665	0.386922083
163.4326865	0.229907872
163.5327065	0.070851754
163.6327265	-0.088869765
163.7327465	-0.247878387
163.8327666	-0.404806355
163.9327866	-0.558307751
164.0328066	-0.707069773
164.1328266	-0.84982384
164.2328466	-0.985356323
164.3328666	-1.11251861
164.4328866	-1.230236047
164.5329066	-1.3375181
164.6329266	-1.433465433
164.7329466	-1.517278284
164.8329666	-1.58826271
164.9329866	-1.645836621
165.0330066	-1.689534608
165.1330266	-1.719011709
165.2330466	-1.734046188
165.3330666	-1.734541219
165.4330866	-1.720525534
165.5331066	-1.692152719
165.6331266	-1.649699729
165.7331466	-1.593564054
165.8331666	-1.52426
165.9331866	-1.442414495
166.0332066	-1.34876032
166.1332266	-1.244130658
166.2332466	-1.1294513
166.3332667	-1.005732162
166.4332867	-0.874058915
166.5333067	-0.735583672
166.6333267	-0.591514318
166.7333467	-0.443105046
166.8333667	-0.291645478
166.9333867	-0.138448981
167.0334067	0.015155697
167.1334267	0.16783823
167.2334467	0.318283905
167.3334667	0.465193758
167.4334867	0.60730097
167.5335067	0.743384789
167.6335267	0.872272741
167.7335467	0.992859591
167.8335667	1.104112889
167.9335867	1.205078842
168.0336067	1.294903058
168.1336267	1.372825378
168.2336467	1.438187678
168.3336667	1.490447444
168.4336867	1.529176242
168.5337067	1.554066721
168.6337267	1.564934337
168.7337467	1.561718045
168.8337668	1.544481485
168.9337868	1.513412255
169.0338068	1.468818578
169.1338268	1.411127148
169.2338468	1.340878482
169.3338668	1.25872076
169.4338868	1.165404433
169.5339068	1.06177423
169.6339268	0.948761252
169.7339468	0.827374317
169.8339668	0.69869057
169.9339868	0.563845549
170.0340068	0.424023273
170.1340268	0.280445365
170.2340468	0.134361103
170.3340668	-0.012963768
170.4340868	-0.160257785
170.5341068	-0.306253286
170.6341268	-0.449700045
170.7341468	-0.589370085
170.8341668	-0.724073831
170.9341868	-0.852665182
171.0342068	-0.97405283
171.1342268	-1.087208778
171.2342468	-1.19117645
171.3342669	-1.285079277
171.4342869	-1.368126735
171.5343069	-1.439621958
171.6343269	-1.498967067
171.7343469	-1.545668313
171.8343669	-1.579340105
171.9343869	-1.599708613
172.0344069	-1.606613991
172.1344269	-1.600012026
172.2344469	-1.579974286
172.3344669	-1.546688395
172.4344869	-1.50045577
172.5345069	-1.441689539
172.6345269	-1.370911306
172.7345469	-1.288746038
172.8345669	-1.195917765
172.9345869	-1.093242067
173.0346069	-0.981620579
173.1346269	-0.862031689
173.2346469	-0.735523086
173.3346669	-0.603202118
173.4346869	-0.466225812
173.5347069	-0.325791051
173.6347269	-0.183123147
173.7347469	-0.039465681
173.834767	0.103931679
173.934787	0.24582498
174.034807	0.384987172
174.134827	0.520211794
174.234847	0.650344569
174.334867	0.774262737
174.434887	0.890916951
174.534907	0.999319334
174.634927	1.098553377
174.734947	1.187795302
174.834967	1.266307433
174.934987	1.333444802
175.035007	1.388668516
175.135027	1.431541864
175.235047	1.461737922
175.335067	1.479039496
175.435087	1.483339832
175.535107	1.474644402
175.635127	1.453069117
175.735147	1.418839117
175.835167	1.37228715
175.935187	1.313849662
176.035207	1.244063681
176.135227	1.16356196
176.235247	1.073067699
176.3352671	0.973388169
176.4352871	0.865408229
176.5353071	0.750082663
176.6353271	0.628427702
176.7353471	0.501512833
176.8353671	0.370450887
176.9353871	0.236389002
177.0354071	0.100498243
177.1354271	-0.036035737
177.2354471	-0.172025987
177.3354671	-0.30629336
177.4354871	-0.437668593
177.5355071	-0.565024203
177.6355271	-0.687261263
177.7355471	-0.803328606
177.8355671	-0.912231627
177.9355871	-1.01303904
178.0356071	-1.104891389
178.1356271	-1.187004301
178.2356471	-1.258685776
178.3356671	-1.31933088
178.4356871	-1.368426918
178.5357071	-1.40556491
178.6357271	-1.430436766
178.7357471	-1.442840785
178.8357672	-1.442683171
178.9357872	-1.429976768
179.0358072	-1.404844122
179.1358272	-1.367514349
179.2358472	-1.318322263
179.3358672	-1.257706112
179.4358872	-1.186202982
179.5359072	-1.104445416
179.6359272	-1.013155146
179.7359472	-0.913136993
179.8359672	-0.805272153
179.9359872	-0.690509251
180.0360072	-0.569856487
180.1360272	-0.4443721
180.2360472	-0.315154062
180.3360672	-0.183330804
180.4360872	-0.050050209
180.5361072	0.083530703
180.6361272	0.216256429
180.7361472	0.346983593
180.8361672	0.474590767
180.9361872	0.597988859
181.0362072	0.716130377
181.1362272	0.828018026
181.2362472	0.932713824
181.3362673	1.029345142
181.4362873	1.117113774
181.5363073	1.195300092
181.6363273	1.263269501
181.7363473	1.320477049
181.8363673	1.366470614
181.9363873	1.400894842
182.0364073	1.423492602
182.1364273	1.434107321
182.2364473	1.432683231
182.3364673	1.419265805
182.4364873	1.39400092
182.5365073	1.35713354
182.6365273	1.309005832
182.7365473	1.250053841
182.8365673	1.180804904
182.9365873	1.101872747
183.0366073	1.013953068
183.1366273	0.917818096
183.2366473	0.814310412
183.3366673	0.704335986
183.4366873	0.588857234
183.5367073	0.468884408
183.6367273	0.345467625
183.7367473	0.219687093
183.8367674	0.092644909
183.9367874	-0.034545663
184.0368074	-0.160772901
184.1368274	-0.284933217
184.2368474	-0.405935915
184.3368674	-0.52272435
184.4368874	-0.634284794
184.5369074	-0.739636122
184.6369274	-0.837870059
184.7369474	-0.92813582
184.8369674	-1.009651224
184.9369874	-1.081721862
185.0370074	-1.143734047
185.1370274	-1.195161883
185.2370474	-1.235578331
185.3370674	-1.264652406
185.4370874	-1.282155159
185.5371074	-1.287960022
185.6371274	-1.282042859
185.7371474	-1.264483175
185.8371674	-1.235461667
185.9371874	-1.195258842
186.0372074	-1.144251843
186.1372274	-1.082910653
186.2372474	-1.011793299
186.3372675	-0.931540851
186.4372875	-0.842870742
186.5373075	-0.746570664
186.6373275	-0.64349105
186.7373475	-0.534537086
186.8373675	-0.420661454
186.9373875	-0.302855009
187.0374075	-0.182138615
187.1374275	-0.059554685
187.2374475	0.06384182
187.3374675	0.186993415
187.4374875	0.308849372
187.5375075	0.428366227
187.6375275	0.544531147
187.7375475	0.656361138
187.8375675	0.762909865
187.9375875	0.863277287
188.0376075	0.956617478
188.1376275	1.042142785
188.2376475	1.119138667
188.3376675	1.186961578
188.4376875	1.245043804
188.5377075	1.292905585
188.6377275	1.330153906
188.7377476	1.356488503
188.8377676	1.371703997
188.9377876	1.375691032
189.0378076	1.368438136
189.1378276	1.350031399
189.2378476	1.320653152
189.3378676	1.280580967
189.4378876	1.230184007
189.5379076	1.169920151
189.6379276	1.100331574
189.7379476	1.022039054
189.8379676	0.935737395
189.9379876	0.84218802
190.0380076	0.742213026
190.1380276	0.636687736
190.2380476	0.526533442
190.3380676	0.412709366
190.4380876	0.296205552
190.5381076	0.178033509
190.6381276	0.05921904
190.7381476	-0.059206997
190.8381676	-0.176217171
190.9381876	-0.290796665
191.0382076	-0.401951642
191.1382276	-0.508718462
191.2382477	-0.610172731
191.3382677	-0.705437002
191.4382877	-0.793689951
191.5383077	-0.874173488
191.6383277	-0.946200274
191.7383477	-1.009160007
191.8383677	-1.062525367
191.9383877	-1.10585736
192.0384077	-1.138807774
192.1384277	-1.161123901
192.2384477	-1.172648496
192.3384677	-1.173321567
192.4384877	-1.16317949
192.5385077	-1.142352959
192.6385277	-1.111065614
192.7385477	-1.069629791
192.8385677	-1.01844284
192.9385877	-0.957982912
193.0386077	-0.888803167
193.1386277	-0.811526944
193.2386477	-0.726841684
193.3386677	-0.635492948
193.4386877	-0.53827812
193.5387077	-0.436040072
193.6387277	-0.329660439
193.7387478	-0.22005306
193.8387678	-0.108157959
193.9387878	5.07E-03
194.0388078	0.118658811
194.1388278	0.231644041
194.2388478	0.343056023
194.3388678	0.451940188
194.4388878	0.557365603
194.5389078	0.658421752
194.6389278	0.754240542
194.7389478	0.843995459
194.8389678	0.926910029
194.9389878	1.002267981
195.0390078	1.069416675
195.1390278	1.127775227
195.2390478	1.176839553
195.3390678	1.216187369
195.4390878	1.245482181
195.5391078	1.264476579
195.6391278	1.273015099
195.7391478	1.271035162
195.8391678	1.258568185
195.9391878	1.235738873
196.0392078	1.202763898
196.1392278	1.159950017
196.2392479	1.107690175
196.3392679	1.046460106
196.4392879	0.976813469
196.5393079	0.89937594
196.6393279	0.814839812
196.7393479	0.723956795
196.8393679	0.627531155
196.9393879	0.526412488
197.0394079	0.421487321
197.1394279	0.313671818
197.2394479	0.203902731
197.3394679	0.093130353
197.4394879	-0.017691068
197.5395079	-0.127610698
197.6395279	-0.235689066
197.7395479	-0.341006922
197.8395679	-0.442671668
197.9395879	-0.539825429
198.0396079	-0.631651843
198.1396279	-0.717382566
198.2396479	-0.796303611
198.3396679	-0.867761437
198.4396879	-0.931167417
198.5397079	-0.986003793
198.6397279	-1.031826859
198.739748	-1.068270934
198.839768	-1.095051581
198.939788	-1.11196705
199.039808	-1.11890083
199.139828	-1.115821505
199.239848	-1.102783606
199.339868	-1.079926491
199.439888	-1.04747313
199.539908	-1.005728307
199.639928	-0.955075178
199.739948	-0.895972627
199.839968	-0.828950263
199.939988	-0.754605053
200.040008	-0.673594599
200.140028	-0.58663315
200.240048	-0.494490122
200.340068	-0.397989843
200.440088	-0.297993542
200.540108	-0.19540002
200.640128	-0.091133184
200.740148	0.013863791
200.840168	0.118640247
200.940188	0.222251631
201.040208	0.323760135
201.140228	0.422253869
201.2402481	0.516856935
201.3402681	0.606731371
201.4402881	0.691092844
201.5403081	0.769215791
201.6403281	0.840440096
201.7403481	0.904177578
201.8403681	0.959916655
201.9403881	1.007225241
202.0404081	1.045753488
202.1404281	1.075234956
202.2404481	1.095482943
202.3404681	1.106400082
202.4404881	1.1079656
202.5405081	1.100237405
202.6405281	1.083348611
202.7405481	1.057502231
202.8405681	1.022969901
202.9405881	0.980085395
203.0406081	0.929241319
203.1406281	0.870885406
203.2406481	0.805515226
203.3406681	0.733675677
203.4406881	0.655954397
203.5407081	0.572978557
203.6407281	0.48541175
203.7407482	0.393950045
203.8407682	0.299319727
203.9407882	0.202272736
204.0408082	0.103583769
204.1408282	4.05E-03
204.2408482	-0.095529609
204.3408682	-0.194332932
204.4408882	-0.291537002
204.5409082	-0.386325754
204.6409282	-0.477891839
204.7409482	-0.56543879
204.8409682	-0.648199372
204.9409882	-0.725436534
205.0410082	-0.796449314
205.1410282	-0.860589564
205.2410482	-0.917264019
205.3410682	-0.965944246
205.4410882	-1.006174405
205.5411082	-1.03757631
205.6411282	-1.059856572
205.7411482	-1.072810483
205.8411682	-1.076325624
205.9411882	-1.070383847
206.0412082	-1.055061993
206.1412282	-1.030531109
206.2412483	-0.99705417
206.3412683	-0.954983007
206.4412883	-0.904752889
206.5413083	-0.84687721
206.6413283	-0.781940351
206.7413483	-0.710590102
206.8413683	-0.633529348
206.9413883	-0.551507123
207.0414083	-0.46531024
207.1414283	-0.375753034
207.2414483	-0.283669358
207.3414683	-0.189903951
207.4414883	-0.095302383
207.5415083	-7.05E-04
207.6415283	0.093061537
207.7415483	0.185191709
207.8415683	0.274906157
207.9415883	0.361458923
208.0416083	0.444140742
208.1416283	0.522285197
208.2416483	0.59527122
208.3416683	0.662527192
208.4416883	0.723533521
208.5417083	0.777824894
208.6417283	0.824992521
208.7417484	0.864685825
208.8417684	0.89661345
208.9417884	0.920544921
209.0418084	0.936311116
209.1418284	0.943805308
209.2418484	0.942983678
209.3418684	0.93386533
209.4418884	0.916533114
209.5419084	0.891133112
209.6419284	0.857874344
209.7419484	0.817028868
209.8419684	0.768929769
209.9419884	0.713970782
210.0420084	0.652604016
210.1420284	0.585337505
210.2420484	0.512732855
210.3420684	0.43540086
210.4420884	0.353998152
210.5421084	0.269221645
210.6421284	0.181803563
210.7421484	0.092505528
210.8421684	2.11E-03
210.9421884	-0.088586402
211.0422084	-0.178778735
211.1422284	-0.267665592
211.2422485	-0.354455348
211.3422685	-0.438371886
211.4422885	-0.518670734
211.5423085	-0.594636801
211.6423285	-0.665600809
211.7423485	-0.73094314
211.8423685	-0.790097754
211.9423885	-0.842566841
212.0424085	-0.887916939
212.1424285	-0.925783302
212.2424485	-0.955878169
212.3424685	-0.97798848
212.4424885	-0.99197843
212.5425085	-0.997788344
212.6425285	-0.995433537
212.7425485	-0.985002567
212.8425685	-0.966653805
212.9425885	-0.940612529
213.0426085	-0.907166268
213.1426285	-0.866660518
213.2426485	-0.819494282
213.3426685	-0.766114416
213.4426885	-0.707011639
213.5427085	-0.642714671
213.6427285	-0.573786081
213.7427486	-0.500817366
213.8427686	-0.4244246
213.9427886	-0.345244059
214.0428086	-0.263928562
214.1428286	-0.181142871
214.2428486	-0.097560839
214.3428686	-0.0138608
214.4428886	0.069277581
214.5429086	0.151180021
214.6429286	0.23117565
214.7429486	0.308605243
214.8429686	0.382828499
214.9429886	0.453223742
215.0430086	0.51919482
215.1430286	0.580175665
215.2430486	0.635636152
215.3430686	0.685087497
215.4430886	0.728087288
215.5431086	0.764244842
215.6431286	0.79322643
215.7431486	0.814759586
215.8431686	0.828637559
215.9431886	0.834722799
216.0432086	0.832949693
216.1432286	0.82332364
216.2432487	0.805931552
216.3432687	0.780932246
216.4432887	0.748558427
216.5433087	0.709116788
216.6433287	0.66298224
216.7433487	0.610596265
216.8433687	0.552460813
216.9433887	0.489132136
217.0434087	0.421215643
217.1434287	0.349357308
217.2434487	0.274236776
217.3434687	0.196559438
217.4434887	0.117047683
217.5435087	0.036433496
217.6435287	-0.044550182
217.7435487	-0.125176719
217.8435687	-0.204733286
217.9435887	-0.2825266
218.0436087	-0.357894691
218.1436287	-0.430204504
218.2436487	-0.498859717
218.3436687	-0.5633056
218.4436887	-0.623029629
218.5437087	-0.677570259
218.6437287	-0.726513026
218.7437488	-0.769492191
218.8437688	-0.806195823
218.9437888	-0.83636278
219.0438088	-0.859784823
219.1438288	-0.876306802
219.2438488	-0.885825445
219.3438688	-0.888290602
219.4438888	-0.883704547
219.5439088	-0.872121477
219.6439288	-0.853647808
219.7439488	-0.828441466
219.8439688	-0.796711374
219.9439888	-0.758716693
220.0440088	-0.71476607
220.1440288	-0.665216272
220.2440488	-0.610470349
220.3440688	-0.55097591
220.4440888	-0.487222502
220.5441088	-0.419738552
220.6441288	-0.349087978
220.7441488	-0.275866024
220.8441688	-0.200694637
220.9441888	-0.124219758
221.0442088	-0.047101986
221.1442288	0.029992414
221.2442489	0.106384776
221.3442689	0.18140847
221.4442889	0.254402252
221.5443089	0.324717676
221.6443289	0.391731
221.7443489	0.4548517
221.8443689	0.513520087
221.9443889	0.567222033
222.0444089	0.615490279
222.1444289	0.657910361
222.2444489	0.694125086
222.3444689	0.723835442
222.4444889	0.746811651
222.5445089	0.762886917
222.6445289	0.771959893
222.7445489	0.773998738
222.8445689	0.76903684
222.9445889	0.757173796
223.0446089	0.738571931
223.1446289	0.713453719
223.2446489	0.682098311
223.3446689	0.644837421
223.4446889	0.602050421
223.5447089	0.554160179
223.6447289	0.501626898
223.744749	0.444943809
223.844769	0.384633769
223.944789	0.321237787
224.044809	0.255313846
224.144829	0.187433896
224.244849	0.118177822
224.344869	0.048128564
224.444889	-0.022131314
224.544909	-0.092024639
224.644929	-0.160981218
224.744949	-0.228439394
