Time (s)	Body 1 Heave (m)	Body 2 Heave (m)
87.27	-0.719963563	-21.29297239
87.28	-0.719963224	-21.29297155
87.29	-0.719962886	-21.29297071
87.3	-0.719962548	-21.29296986
87.31	-0.71996221	-21.29296901
87.32	-0.719961873	-21.29296815
87.33	-0.719961537	-21.29296727
87.34	-0.719961202	-21.2929664
87.35	-0.719960866	-21.29296551
87.36	-0.719960532	-21.29296462
87.37	-0.719960198	-21.29296371
87.38	-0.719959864	-21.29296281
87.39	-0.719959531	-21.29296189
87.4	-0.719959199	-21.29296096
87.41	-0.719958867	-21.29296003
87.42	-0.719958535	-21.29295909
87.43	-0.719958205	-21.29295815
87.44	-0.719957874	-21.29295719
87.45	-0.719957545	-21.29295623
87.46	-0.719957216	-21.29295526
87.47	-0.719956887	-21.29295428
87.48	-0.719956559	-21.2929533
87.49	-0.719956231	-21.29295231
87.5	-0.719955904	-21.29295131
87.51	-0.719955578	-21.2929503
87.52	-0.719955252	-21.29294929
87.53	-0.719954927	-21.29294827
87.54	-0.719954602	-21.29294724
87.55	-0.719954278	-21.2929462
87.56	-0.719953954	-21.29294516
87.57	-0.719953631	-21.29294411
87.58	-0.719953308	-21.29294305
87.59	-0.719952986	-21.29294198
87.6	-0.719952665	-21.29294091
87.61	-0.719952344	-21.29293983
87.62	-0.719952024	-21.29293874
87.63	-0.719951704	-21.29293765
87.64	-0.719951385	-21.29293655
87.65	-0.719951066	-21.29293544
87.66	-0.719950748	-21.29293432
87.67	-0.71995043	-21.2929332
87.68	-0.719950113	-21.29293207
87.69	-0.719949797	-21.29293093
87.7	-0.719949481	-21.29292978
87.71	-0.719949165	-21.29292863
87.72	-0.719948851	-21.29292747
87.73	-0.719948536	-21.2929263
87.74	-0.719948223	-21.29292513
87.75	-0.719947909	-21.29292395
87.76	-0.719947597	-21.29292276
87.77	-0.719947285	-21.29292157
87.78	-0.719946973	-21.29292036
87.79	-0.719946662	-21.29291915
87.8	-0.719946352	-21.29291794
87.81	-0.719946042	-21.29291671
87.82	-0.719945733	-21.29291548
87.83	-0.719945424	-21.29291425
87.84	-0.719945116	-21.292913
87.85	-0.719944808	-21.29291175
87.86	-0.719944501	-21.29291049
87.87	-0.719944195	-21.29290923
87.88	-0.719943889	-21.29290795
87.89	-0.719943584	-21.29290667
87.9	-0.719943279	-21.29290539
87.91	-0.719942974	-21.29290409
87.92	-0.719942671	-21.29290279
87.93	-0.719942368	-21.29290149
87.94	-0.719942065	-21.29290017
87.95	-0.719941763	-21.29289885
87.96	-0.719941462	-21.29289752
87.97	-0.719941161	-21.29289619
87.98	-0.71994086	-21.29289485
87.99	-0.719940561	-21.2928935
88	-0.719940261	-21.29289214
88.01	-0.719939963	-21.29289078
88.02	-0.719939665	-21.29288941
88.03	-0.719939367	-21.29288804
88.04	-0.71993907	-21.29288666
88.05	-0.719938774	-21.29288527
88.06	-0.719938478	-21.29288387
88.07	-0.719938182	-21.29288247
88.08	-0.719937888	-21.29288106
88.09	-0.719937594	-21.29287964
88.1	-0.7199373	-21.29287822
88.11	-0.719937007	-21.29287679
88.12	-0.719936714	-21.29287536
88.13	-0.719936422	-21.29287391
88.14	-0.719936131	-21.29287247
88.15	-0.71993584	-21.29287101
88.16	-0.71993555	-21.29286955
88.17	-0.71993526	-21.29286808
88.18	-0.719934971	-21.2928666
88.19	-0.719934683	-21.29286512
88.2	-0.719934395	-21.29286363
88.21	-0.719934107	-21.29286214
88.22	-0.71993382	-21.29286064
88.23	-0.719933534	-21.29285913
88.24	-0.719933248	-21.29285761
88.25	-0.719932963	-21.29285609
88.26	-0.719932678	-21.29285456
88.27	-0.719932394	-21.29285303
88.28	-0.719932111	-21.29285149
88.29	-0.719931828	-21.29284994
88.3	-0.719931546	-21.29284839
88.31	-0.719931264	-21.29284683
88.32	-0.719930983	-21.29284526
88.33	-0.719930702	-21.29284369
88.34	-0.719930422	-21.29284211
88.35	-0.719930142	-21.29284053
88.36	-0.719929863	-21.29283893
88.37	-0.719929585	-21.29283734
88.38	-0.719929307	-21.29283573
88.39	-0.71992903	-21.29283412
88.4	-0.719928753	-21.2928325
88.41	-0.719928477	-21.29283088
88.42	-0.719928201	-21.29282925
88.43	-0.719927926	-21.29282762
88.44	-0.719927652	-21.29282597
88.45	-0.719927378	-21.29282433
88.46	-0.719927105	-21.29282267
88.47	-0.719926832	-21.29282101
88.48	-0.71992656	-21.29281934
88.49	-0.719926288	-21.29281767
88.5	-0.719926017	-21.29281599
88.51	-0.719925746	-21.29281431
88.52	-0.719925477	-21.29281261
88.53	-0.719925207	-21.29281092
88.54	-0.719924938	-21.29280921
88.55	-0.71992467	-21.2928075
88.56	-0.719924402	-21.29280579
88.57	-0.719924135	-21.29280406
88.58	-0.719923869	-21.29280234
88.59	-0.719923603	-21.2928006
88.6	-0.719923337	-21.29279886
88.61	-0.719923073	-21.29279712
88.62	-0.719922808	-21.29279536
88.63	-0.719922545	-21.29279361
88.64	-0.719922281	-21.29279184
88.65	-0.719922019	-21.29279007
88.66	-0.719921757	-21.29278829
88.67	-0.719921495	-21.29278651
88.68	-0.719921235	-21.29278472
88.69	-0.719920974	-21.29278293
88.7	-0.719920715	-21.29278113
88.71	-0.719920455	-21.29277932
88.72	-0.719920197	-21.29277751
88.73	-0.719919939	-21.2927757
88.74	-0.719919681	-21.29277387
88.75	-0.719919424	-21.29277204
88.76	-0.719919168	-21.29277021
88.77	-0.719918912	-21.29276837
88.78	-0.719918657	-21.29276652
88.79	-0.719918402	-21.29276467
88.8	-0.719918148	-21.29276281
88.81	-0.719917895	-21.29276095
88.82	-0.719917642	-21.29275908
88.83	-0.71991739	-21.2927572
88.84	-0.719917138	-21.29275532
88.85	-0.719916886	-21.29275343
88.86	-0.719916636	-21.29275154
88.87	-0.719916386	-21.29274964
88.88	-0.719916136	-21.29274774
88.89	-0.719915887	-21.29274583
88.9	-0.719915639	-21.29274391
88.91	-0.719915391	-21.29274199
88.92	-0.719915144	-21.29274006
88.93	-0.719914897	-21.29273813
88.94	-0.719914651	-21.29273619
88.95	-0.719914405	-21.29273425
88.96	-0.71991416	-21.2927323
88.97	-0.719913916	-21.29273035
88.98	-0.719913672	-21.29272839
88.99	-0.719913429	-21.29272642
89	-0.719913186	-21.29272445
89.01	-0.719912944	-21.29272247
89.02	-0.719912702	-21.29272049
89.03	-0.719912461	-21.2927185
89.04	-0.719912221	-21.29271651
89.05	-0.719911981	-21.29271451
89.06	-0.719911742	-21.29271251
89.07	-0.719911503	-21.2927105
89.08	-0.719911265	-21.29270848
89.09	-0.719911027	-21.29270646
89.1	-0.71991079	-21.29270443
89.11	-0.719910554	-21.2927024
89.12	-0.719910318	-21.29270037
89.13	-0.719910082	-21.29269833
89.14	-0.719909848	-21.29269628
89.15	-0.719909613	-21.29269423
89.16	-0.71990938	-21.29269217
89.17	-0.719909147	-21.2926901
89.18	-0.719908914	-21.29268804
89.19	-0.719908682	-21.29268596
89.2	-0.719908451	-21.29268388
89.21	-0.71990822	-21.2926818
89.22	-0.71990799	-21.29267971
89.23	-0.71990776	-21.29267761
89.24	-0.719907531	-21.29267551
89.25	-0.719907302	-21.29267341
89.26	-0.719907074	-21.2926713
89.27	-0.719906847	-21.29266918
89.28	-0.71990662	-21.29266706
89.29	-0.719906394	-21.29266494
89.3	-0.719906168	-21.29266281
89.31	-0.719905943	-21.29266067
89.32	-0.719905718	-21.29265853
89.33	-0.719905494	-21.29265638
89.34	-0.719905271	-21.29265423
89.35	-0.719905048	-21.29265207
89.36	-0.719904826	-21.29264991
89.37	-0.719904604	-21.29264775
89.38	-0.719904383	-21.29264557
89.39	-0.719904162	-21.2926434
89.4	-0.719903942	-21.29264122
89.41	-0.719903723	-21.29263903
89.42	-0.719903504	-21.29263684
89.43	-0.719903285	-21.29263464
89.44	-0.719903067	-21.29263244
89.45	-0.71990285	-21.29263023
89.46	-0.719902634	-21.29262802
89.47	-0.719902417	-21.29262581
89.48	-0.719902202	-21.29262358
89.49	-0.719901987	-21.29262136
89.5	-0.719901773	-21.29261913
89.51	-0.719901559	-21.29261689
89.52	-0.719901345	-21.29261465
89.53	-0.719901133	-21.2926124
89.54	-0.719900921	-21.29261015
89.55	-0.719900709	-21.2926079
89.56	-0.719900498	-21.29260564
89.57	-0.719900288	-21.29260337
89.58	-0.719900078	-21.2926011
89.59	-0.719899868	-21.29259883
89.6	-0.71989966	-21.29259655
89.61	-0.719899451	-21.29259427
89.62	-0.719899244	-21.29259198
89.63	-0.719899037	-21.29258969
89.64	-0.71989883	-21.29258739
89.65	-0.719898624	-21.29258508
89.66	-0.719898419	-21.29258278
89.67	-0.719898214	-21.29258046
89.68	-0.71989801	-21.29257815
89.69	-0.719897806	-21.29257583
89.7	-0.719897603	-21.2925735
89.71	-0.7198974	-21.29257117
89.72	-0.719897198	-21.29256884
89.73	-0.719896997	-21.2925665
89.74	-0.719896796	-21.29256415
89.75	-0.719896596	-21.2925618
89.76	-0.719896396	-21.29255945
89.77	-0.719896197	-21.29255709
89.78	-0.719895998	-21.29255473
89.79	-0.7198958	-21.29255236
89.8	-0.719895603	-21.29254999
89.81	-0.719895406	-21.29254761
89.82	-0.719895209	-21.29254523
89.83	-0.719895013	-21.29254285
89.84	-0.719894818	-21.29254046
89.85	-0.719894623	-21.29253807
89.86	-0.719894429	-21.29253567
89.87	-0.719894236	-21.29253326
89.88	-0.719894043	-21.29253086
89.89	-0.71989385	-21.29252845
89.9	-0.719893658	-21.29252603
89.91	-0.719893467	-21.29252361
89.92	-0.719893276	-21.29252119
89.93	-0.719893086	-21.29251876
89.94	-0.719892896	-21.29251632
89.95	-0.719892707	-21.29251389
89.96	-0.719892519	-21.29251144
89.97	-0.719892331	-21.292509
89.98	-0.719892143	-21.29250655
89.99	-0.719891956	-21.29250409
90	-0.71989177	-21.29250163
90.01	-0.719891584	-21.29249917
90.02	-0.719891399	-21.2924967
90.03	-0.719891214	-21.29249423
90.04	-0.71989103	-21.29249176
90.05	-0.719890847	-21.29248928
90.06	-0.719890664	-21.29248679
90.07	-0.719890481	-21.29248431
90.08	-0.7198903	-21.29248181
90.09	-0.719890118	-21.29247932
90.1	-0.719889937	-21.29247682
90.11	-0.719889757	-21.29247431
90.12	-0.719889578	-21.2924718
90.13	-0.719889399	-21.29246929
90.14	-0.71988922	-21.29246677
90.15	-0.719889042	-21.29246425
90.16	-0.719888865	-21.29246173
90.17	-0.719888688	-21.2924592
90.18	-0.719888512	-21.29245667
90.19	-0.719888336	-21.29245413
90.2	-0.719888161	-21.29245159
90.21	-0.719887986	-21.29244904
90.22	-0.719887812	-21.29244649
90.23	-0.719887638	-21.29244394
90.24	-0.719887465	-21.29244139
90.25	-0.719887293	-21.29243882
90.26	-0.719887121	-21.29243626
90.27	-0.71988695	-21.29243369
90.28	-0.719886779	-21.29243112
90.29	-0.719886609	-21.29242854
90.3	-0.719886439	-21.29242596
90.31	-0.71988627	-21.29242338
90.32	-0.719886102	-21.29242079
90.33	-0.719885934	-21.2924182
90.34	-0.719885766	-21.2924156
90.35	-0.719885599	-21.292413
90.36	-0.719885433	-21.2924104
90.37	-0.719885267	-21.29240779
90.38	-0.719885102	-21.29240518
90.39	-0.719884937	-21.29240257
90.4	-0.719884773	-21.29239995
90.41	-0.71988461	-21.29239733
90.42	-0.719884447	-21.2923947
90.43	-0.719884284	-21.29239208
90.44	-0.719884122	-21.29238944
90.45	-0.719883961	-21.29238681
90.46	-0.7198838	-21.29238417
90.47	-0.71988364	-21.29238152
90.48	-0.71988348	-21.29237887
90.49	-0.719883321	-21.29237622
90.5	-0.719883162	-21.29237357
90.51	-0.719883004	-21.29237091
90.52	-0.719882846	-21.29236825
90.53	-0.719882689	-21.29236558
90.54	-0.719882533	-21.29236291
90.55	-0.719882377	-21.29236024
90.56	-0.719882222	-21.29235756
90.57	-0.719882067	-21.29235488
90.58	-0.719881913	-21.2923522
90.59	-0.719881759	-21.29234951
90.6	-0.719881606	-21.29234682
90.61	-0.719881453	-21.29234413
90.62	-0.719881301	-21.29234143
90.63	-0.71988115	-21.29233873
90.64	-0.719880999	-21.29233603
90.65	-0.719880848	-21.29233332
90.66	-0.719880698	-21.29233061
90.67	-0.719880549	-21.2923279
90.68	-0.7198804	-21.29232518
90.69	-0.719880252	-21.29232246
90.7	-0.719880104	-21.29231973
90.71	-0.719879957	-21.29231701
90.72	-0.71987981	-21.29231427
90.73	-0.719879664	-21.29231154
90.74	-0.719879519	-21.2923088
90.75	-0.719879374	-21.29230606
90.76	-0.719879229	-21.29230332
90.77	-0.719879085	-21.29230057
90.78	-0.719878942	-21.29229782
90.79	-0.719878799	-21.29229506
90.8	-0.719878657	-21.29229231
90.81	-0.719878515	-21.29228955
90.82	-0.719878374	-21.29228678
90.83	-0.719878233	-21.29228402
90.84	-0.719878093	-21.29228125
90.85	-0.719877953	-21.29227847
90.86	-0.719877814	-21.2922757
90.87	-0.719877676	-21.29227292
90.88	-0.719877538	-21.29227013
90.89	-0.7198774	-21.29226735
90.9	-0.719877263	-21.29226456
90.91	-0.719877127	-21.29226177
90.92	-0.719876991	-21.29225897
90.93	-0.719876856	-21.29225617
90.94	-0.719876721	-21.29225337
90.95	-0.719876587	-21.29225057
90.96	-0.719876453	-21.29224776
90.97	-0.71987632	-21.29224495
90.98	-0.719876187	-21.29224213
90.99	-0.719876055	-21.29223932
91	-0.719875924	-21.2922365
91.01	-0.719875793	-21.29223368
91.02	-0.719875662	-21.29223085
91.03	-0.719875532	-21.29222802
91.04	-0.719875403	-21.29222519
91.05	-0.719875274	-21.29222236
91.06	-0.719875146	-21.29221952
91.07	-0.719875018	-21.29221668
91.08	-0.719874891	-21.29221384
91.09	-0.719874764	-21.29221099
91.1	-0.719874638	-21.29220814
91.11	-0.719874512	-21.29220529
91.12	-0.719874387	-21.29220243
91.13	-0.719874262	-21.29219958
91.14	-0.719874138	-21.29219672
91.15	-0.719874014	-21.29219385
91.16	-0.719873891	-21.29219099
91.17	-0.719873769	-21.29218812
91.18	-0.719873647	-21.29218525
91.19	-0.719873526	-21.29218237
91.2	-0.719873405	-21.2921795
91.21	-0.719873284	-21.29217662
91.22	-0.719873164	-21.29217373
91.23	-0.719873045	-21.29217085
91.24	-0.719872926	-21.29216796
91.25	-0.719872808	-21.29216507
91.26	-0.71987269	-21.29216218
91.27	-0.719872573	-21.29215928
91.28	-0.719872456	-21.29215638
91.29	-0.71987234	-21.29215348
91.3	-0.719872224	-21.29215058
91.31	-0.719872109	-21.29214767
91.32	-0.719871995	-21.29214476
91.33	-0.719871881	-21.29214185
91.34	-0.719871767	-21.29213894
91.35	-0.719871654	-21.29213602
91.36	-0.719871542	-21.2921331
91.37	-0.71987143	-21.29213018
91.38	-0.719871318	-21.29212725
91.39	-0.719871207	-21.29212433
91.4	-0.719871097	-21.2921214
91.41	-0.719870987	-21.29211846
91.42	-0.719870878	-21.29211553
91.43	-0.719870769	-21.29211259
91.44	-0.71987066	-21.29210965
91.45	-0.719870553	-21.29210671
91.46	-0.719870445	-21.29210377
91.47	-0.719870339	-21.29210082
91.48	-0.719870232	-21.29209787
91.49	-0.719870127	-21.29209492
91.5	-0.719870021	-21.29209196
91.51	-0.719869917	-21.29208901
91.52	-0.719869813	-21.29208605
91.53	-0.719869709	-21.29208309
91.54	-0.719869606	-21.29208012
91.55	-0.719869503	-21.29207716
91.56	-0.719869401	-21.29207419
91.57	-0.7198693	-21.29207122
91.58	-0.719869199	-21.29206825
91.59	-0.719869098	-21.29206527
91.6	-0.719868998	-21.29206229
91.61	-0.719868898	-21.29205931
91.62	-0.719868799	-21.29205633
91.63	-0.719868701	-21.29205335
91.64	-0.719868603	-21.29205036
91.65	-0.719868505	-21.29204737
91.66	-0.719868409	-21.29204438
91.67	-0.719868312	-21.29204139
91.68	-0.719868216	-21.29203839
91.69	-0.719868121	-21.2920354
91.7	-0.719868026	-21.2920324
91.71	-0.719867931	-21.2920294
91.72	-0.719867838	-21.29202639
91.73	-0.719867744	-21.29202339
91.74	-0.719867651	-21.29202038
91.75	-0.719867559	-21.29201737
91.76	-0.719867467	-21.29201436
91.77	-0.719867376	-21.29201134
91.78	-0.719867285	-21.29200832
91.79	-0.719867195	-21.29200531
91.8	-0.719867105	-21.29200229
91.81	-0.719867016	-21.29199926
91.82	-0.719866927	-21.29199624
91.83	-0.719866838	-21.29199321
91.84	-0.719866751	-21.29199018
91.85	-0.719866663	-21.29198715
91.86	-0.719866577	-21.29198412
91.87	-0.71986649	-21.29198109
91.88	-0.719866405	-21.29197805
91.89	-0.719866319	-21.29197501
91.9	-0.719866235	-21.29197197
91.91	-0.71986615	-21.29196893
91.92	-0.719866067	-21.29196588
91.93	-0.719865983	-21.29196284
91.94	-0.719865901	-21.29195979
91.95	-0.719865818	-21.29195674
91.96	-0.719865737	-21.29195369
91.97	-0.719865655	-21.29195063
91.98	-0.719865575	-21.29194758
91.99	-0.719865494	-21.29194452
92	-0.719865415	-21.29194146
92.01	-0.719865335	-21.2919384
92.02	-0.719865257	-21.29193534
92.03	-0.719865178	-21.29193227
92.04	-0.719865101	-21.29192921
92.05	-0.719865023	-21.29192614
92.06	-0.719864947	-21.29192307
92.07	-0.71986487	-21.29192
92.08	-0.719864795	-21.29191693
92.09	-0.719864719	-21.29191385
92.1	-0.719864645	-21.29191077
92.11	-0.71986457	-21.2919077
92.12	-0.719864497	-21.29190462
92.13	-0.719864423	-21.29190153
92.14	-0.719864351	-21.29189845
92.15	-0.719864278	-21.29189537
92.16	-0.719864206	-21.29189228
92.17	-0.719864135	-21.29188919
92.18	-0.719864064	-21.2918861
92.19	-0.719863994	-21.29188301
92.2	-0.719863924	-21.29187992
92.21	-0.719863855	-21.29187682
92.22	-0.719863786	-21.29187373
92.23	-0.719863718	-21.29187063
92.24	-0.71986365	-21.29186753
92.25	-0.719863582	-21.29186443
92.26	-0.719863516	-21.29186133
92.27	-0.719863449	-21.29185822
92.28	-0.719863383	-21.29185512
92.29	-0.719863318	-21.29185201
92.3	-0.719863253	-21.2918489
92.31	-0.719863188	-21.29184579
92.32	-0.719863124	-21.29184268
92.33	-0.719863061	-21.29183957
92.34	-0.719862998	-21.29183645
92.35	-0.719862935	-21.29183334
92.36	-0.719862873	-21.29183022
92.37	-0.719862812	-21.2918271
92.38	-0.719862751	-21.29182398
92.39	-0.71986269	-21.29182086
92.4	-0.71986263	-21.29181774
92.41	-0.719862571	-21.29181461
92.42	-0.719862511	-21.29181149
92.43	-0.719862453	-21.29180836
92.44	-0.719862395	-21.29180523
92.45	-0.719862337	-21.2918021
92.46	-0.71986228	-21.29179897
92.47	-0.719862223	-21.29179584
92.48	-0.719862167	-21.29179271
92.49	-0.719862111	-21.29178957
92.5	-0.719862056	-21.29178644
92.51	-0.719862001	-21.2917833
92.52	-0.719861947	-21.29178016
92.53	-0.719861893	-21.29177702
92.54	-0.719861839	-21.29177388
92.55	-0.719861786	-21.29177074
92.56	-0.719861734	-21.2917676
92.57	-0.719861682	-21.29176445
92.58	-0.719861631	-21.29176131
92.59	-0.71986158	-21.29175816
92.6	-0.719861529	-21.29175501
92.61	-0.719861479	-21.29175187
92.62	-0.719861429	-21.29174872
92.63	-0.71986138	-21.29174556
92.64	-0.719861332	-21.29174241
92.65	-0.719861283	-21.29173926
92.66	-0.719861236	-21.2917361
92.67	-0.719861188	-21.29173295
92.68	-0.719861142	-21.29172979
92.69	-0.719861095	-21.29172664
92.7	-0.71986105	-21.29172348
92.71	-0.719861004	-21.29172032
92.72	-0.719860959	-21.29171716
92.73	-0.719860915	-21.29171399
92.74	-0.719860871	-21.29171083
92.75	-0.719860828	-21.29170767
92.76	-0.719860785	-21.2917045
92.77	-0.719860742	-21.29170134
92.78	-0.7198607	-21.29169817
92.79	-0.719860658	-21.291695
92.8	-0.719860617	-21.29169183
92.81	-0.719860576	-21.29168866
92.82	-0.719860536	-21.29168549
92.83	-0.719860496	-21.29168232
92.84	-0.719860457	-21.29167915
92.85	-0.719860418	-21.29167598
92.86	-0.71986038	-21.2916728
92.87	-0.719860342	-21.29166963
92.88	-0.719860305	-21.29166645
92.89	-0.719860268	-21.29166328
92.9	-0.719860231	-21.2916601
92.91	-0.719860195	-21.29165692
92.92	-0.719860159	-21.29165374
92.93	-0.719860124	-21.29165056
92.94	-0.71986009	-21.29164738
92.95	-0.719860055	-21.2916442
92.96	-0.719860021	-21.29164102
92.97	-0.719859988	-21.29163784
92.98	-0.719859955	-21.29163465
92.99	-0.719859923	-21.29163147
93	-0.719859891	-21.29162828
93.01	-0.719859859	-21.2916251
93.02	-0.719859828	-21.29162191
93.03	-0.719859798	-21.29161872
93.04	-0.719859768	-21.29161553
93.05	-0.719859738	-21.29161235
93.06	-0.719859709	-21.29160916
93.07	-0.71985968	-21.29160597
93.08	-0.719859652	-21.29160278
93.09	-0.719859624	-21.29159958
93.1	-0.719859596	-21.29159639
93.11	-0.719859569	-21.2915932
93.12	-0.719859543	-21.29159001
93.13	-0.719859517	-21.29158681
93.14	-0.719859491	-21.29158362
93.15	-0.719859466	-21.29158042
93.16	-0.719859441	-21.29157723
93.17	-0.719859417	-21.29157403
93.18	-0.719859393	-21.29157084
93.19	-0.719859369	-21.29156764
93.2	-0.719859346	-21.29156444
93.21	-0.719859324	-21.29156124
93.22	-0.719859302	-21.29155804
93.23	-0.71985928	-21.29155484
93.24	-0.719859259	-21.29155165
93.25	-0.719859238	-21.29154845
93.26	-0.719859218	-21.29154524
93.27	-0.719859198	-21.29154204
93.28	-0.719859179	-21.29153884
93.29	-0.71985916	-21.29153564
93.3	-0.719859141	-21.29153244
93.31	-0.719859123	-21.29152923
93.32	-0.719859105	-21.29152603
93.33	-0.719859088	-21.29152283
93.34	-0.719859071	-21.29151962
93.35	-0.719859055	-21.29151642
93.36	-0.719859039	-21.29151322
93.37	-0.719859024	-21.29151001
93.38	-0.719859008	-21.2915068
93.39	-0.719858994	-21.2915036
93.4	-0.71985898	-21.29150039
93.41	-0.719858966	-21.29149719
93.42	-0.719858953	-21.29149398
93.43	-0.71985894	-21.29149077
93.44	-0.719858927	-21.29148757
93.45	-0.719858915	-21.29148436
93.46	-0.719858904	-21.29148115
93.47	-0.719858893	-21.29147794
93.48	-0.719858882	-21.29147473
93.49	-0.719858872	-21.29147153
93.5	-0.719858862	-21.29146832
93.51	-0.719858852	-21.29146511
93.52	-0.719858843	-21.2914619
93.53	-0.719858835	-21.29145869
93.54	-0.719858827	-21.29145548
93.55	-0.719858819	-21.29145227
93.56	-0.719858812	-21.29144906
93.57	-0.719858805	-21.29144585
93.58	-0.719858798	-21.29144264
93.59	-0.719858792	-21.29143943
93.6	-0.719858787	-21.29143622
93.61	-0.719858781	-21.29143301
93.62	-0.719858777	-21.2914298
93.63	-0.719858772	-21.29142659
93.64	-0.719858769	-21.29142337
93.65	-0.719858765	-21.29142016
93.66	-0.719858762	-21.29141695
93.67	-0.719858759	-21.29141374
93.68	-0.719858757	-21.29141053
93.69	-0.719858755	-21.29140732
93.7	-0.719858754	-21.29140411
93.71	-0.719858753	-21.2914009
