Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
169.680          -0.038813       -2.223820
169.695          -0.037907       -2.171888
169.710          -0.036998       -2.119839
169.725          -0.036088       -2.067693
169.740          -0.035177       -2.015473
169.755          -0.034264       -1.963199
169.770          -0.033351       -1.910894
169.785          -0.032438       -1.858581
169.800          -0.031526       -1.806282
169.815          -0.030613       -1.754020
169.830          -0.029702       -1.701819
169.845          -0.028793       -1.649701
169.860          -0.027885       -1.597691
169.875          -0.026980       -1.545812
169.890          -0.026077       -1.494089
169.905          -0.025177       -1.442545
169.920          -0.024281       -1.391206
169.935          -0.023389       -1.340095
169.950          -0.022501       -1.289237
169.965          -0.021619       -1.238657
169.980          -0.020741       -1.188381
169.995          -0.019869       -1.138433
170.010          -0.019004       -1.088838
170.025          -0.018145       -1.039622
170.040          -0.017293       -0.990809
170.055          -0.016448       -0.942425
170.070          -0.015612       -0.894495
170.085          -0.014784       -0.847044
170.100          -0.013964       -0.800098
170.115          -0.013154       -0.753680
170.130          -0.012354       -0.707816
170.145          -0.011563       -0.662532
170.160          -0.010784       -0.617850
170.175          -0.010015       -0.573797
170.190          -0.009257       -0.530395
170.205          -0.008511       -0.487670
170.220          -0.007778       -0.445645
170.235          -0.007057       -0.404343
170.250          -0.006349       -0.363788
170.265          -0.005655       -0.324003
170.280          -0.004974       -0.285010
170.295          -0.004308       -0.246832
170.310          -0.003656       -0.209490
170.325          -0.003020       -0.173007
170.340          -0.002398       -0.137403
170.355          -0.001792       -0.102699
170.370          -0.001203       -0.068915
170.385          -0.000630       -0.036071
170.400          -0.000073       -0.004186
170.415           0.000466        0.026720
170.430           0.000988        0.056631
170.445           0.001493        0.085527
170.460           0.001979        0.113392
170.475           0.002447        0.140209
170.490           0.002897        0.165963
170.505           0.003327        0.190638
170.520           0.003739        0.214219
170.535           0.004131        0.236692
170.550           0.004504        0.258044
170.565           0.004857        0.278263
170.580           0.005189        0.297336
170.595           0.005502        0.315252
170.610           0.005794        0.332000
170.625           0.006066        0.347571
170.640           0.006317        0.361955
170.655           0.006548        0.375145
170.670           0.006757        0.387133
170.685           0.006945        0.397912
170.700           0.007112        0.407476
170.715           0.007257        0.415821
170.730           0.007382        0.422942
170.745           0.007485        0.428835
170.760           0.007566        0.433499
170.775           0.007626        0.436931
170.790           0.007664        0.439131
170.805           0.007681        0.440098
170.820           0.007677        0.439835
170.835           0.007651        0.438342
170.850           0.007603        0.435623
170.865           0.007534        0.431681
170.880           0.007444        0.426521
170.895           0.007333        0.420149
170.910           0.007201        0.412570
170.925           0.007048        0.403792
170.940           0.006874        0.393824
170.955           0.006679        0.382675
170.970           0.006464        0.370355
170.985           0.006229        0.356874
171.000           0.005973        0.342246
171.015           0.005698        0.326482
171.030           0.005404        0.309598
171.045           0.005089        0.291607
171.060           0.004756        0.272525
171.075           0.004405        0.252369
171.090           0.004034        0.231156
171.105           0.003646        0.208904
171.120           0.003240        0.185634
171.135           0.002816        0.161364
171.150           0.002376        0.136116
171.165           0.001918        0.109912
171.180           0.001445        0.082773
171.195           0.000955        0.054724
171.210           0.000450        0.025788
171.225          -0.000070       -0.004010
171.240          -0.000605       -0.034643
171.255          -0.001153       -0.066086
171.270          -0.001716       -0.098312
171.285          -0.002291       -0.131293
171.300          -0.002880       -0.165001
171.315          -0.003480       -0.199406
171.330          -0.004092       -0.234479
171.345          -0.004716       -0.270190
171.360          -0.005350       -0.306508
171.375          -0.005994       -0.343403
171.390          -0.006647       -0.380842
171.405          -0.007309       -0.418793
171.420          -0.007980       -0.457224
171.435          -0.008659       -0.496102
171.450          -0.009344       -0.535394
171.465          -0.010037       -0.575066
171.480          -0.010735       -0.615083
171.495          -0.011439       -0.655413
171.510          -0.012148       -0.696021
171.525          -0.012861       -0.736872
171.540          -0.013577       -0.777932
171.555          -0.014297       -0.819166
171.570          -0.015019       -0.860539
171.585          -0.015743       -0.902015
171.600          -0.016468       -0.943562
171.615          -0.017194       -0.985142
171.630          -0.017920       -1.026723
171.645          -0.018645       -1.068268
171.660          -0.019369       -1.109744
171.675          -0.020091       -1.151116
171.690          -0.020810       -1.192350
171.705          -0.021527       -1.233411
171.720          -0.022240       -1.274267
171.735          -0.022949       -1.314884
171.750          -0.023653       -1.355228
171.765          -0.024352       -1.395267
171.780          -0.025045       -1.434969
171.795          -0.025731       -1.474301
171.810          -0.026411       -1.513232
171.825          -0.027083       -1.551730
171.840          -0.027747       -1.589766
171.855          -0.028402       -1.627309
171.870          -0.029048       -1.664329
171.885          -0.029685       -1.700798
171.900          -0.030311       -1.736686
171.915          -0.030927       -1.771966
171.930          -0.031531       -1.806610
171.945          -0.032124       -1.840592
171.960          -0.032705       -1.873885
171.975          -0.033274       -1.906464
171.990          -0.033830       -1.938304
172.005          -0.034372       -1.969381
172.020          -0.034901       -1.999671
172.035          -0.035415       -2.029150
172.050          -0.035915       -2.057798
172.065          -0.036400       -2.085591
172.080          -0.036870       -2.112510
172.095          -0.037324       -2.138534
172.110          -0.037763       -2.163644
172.125          -0.038185       -2.187820
172.140          -0.038590       -2.211044
172.155          -0.038978       -2.233299
172.170          -0.039350       -2.254568
172.185          -0.039703       -2.274835
172.200          -0.040039       -2.294084
172.215          -0.040357       -2.312301
172.230          -0.040657       -2.329471
172.245          -0.040938       -2.345580
172.260          -0.041201       -2.360617
172.275          -0.041444       -2.374568
172.290          -0.041668       -2.387422
172.305          -0.041873       -2.399168
172.320          -0.042059       -2.409796
172.335          -0.042225       -2.419295
172.350          -0.042371       -2.427657
172.365          -0.042497       -2.434873
172.380          -0.042602       -2.440935
172.395          -0.042688       -2.445836
172.410          -0.042753       -2.449568
172.425          -0.042798       -2.452125
172.440          -0.042822       -2.453502
172.455          -0.042825       -2.453693
172.470          -0.042808       -2.452693
172.485          -0.042769       -2.450497
172.500          -0.042710       -2.447103
172.515          -0.042630       -2.442507
172.530          -0.042529       -2.436705
172.545          -0.042406       -2.429695
172.560          -0.042263       -2.421476
172.575          -0.042098       -2.412046
172.590          -0.041912       -2.401404
172.605          -0.041705       -2.389548
172.620          -0.041477       -2.376480
172.635          -0.041228       -2.362198
172.650          -0.040958       -2.346704
172.665          -0.040666       -2.329998
172.680          -0.040353       -2.312082
172.695          -0.040020       -2.292957
172.710          -0.039665       -2.272626
172.725          -0.039289       -2.251090
172.740          -0.038892       -2.228354
172.755          -0.038474       -2.204419
172.770          -0.038036       -2.179290
172.785          -0.037576       -2.152970
172.800          -0.037096       -2.125464
172.815          -0.036596       -2.096776
172.830          -0.036074       -2.066911
172.845          -0.035533       -2.035874
172.860          -0.034971       -2.003671
172.875          -0.034388       -1.970308
172.890          -0.033786       -1.935791
172.905          -0.033163       -1.900127
172.920          -0.032521       -1.863323
172.935          -0.031859       -1.825385
172.950          -0.031177       -1.786322
172.965          -0.030476       -1.746141
172.980          -0.029755       -1.704851
172.995          -0.029015       -1.662460
173.010          -0.028256       -1.618977
173.025          -0.027479       -1.574411
173.040          -0.026682       -1.528773
173.055          -0.025867       -1.482071
173.070          -0.025034       -1.434317
173.085          -0.024182       -1.385520
173.100          -0.023312       -1.335692
173.115          -0.022425       -1.284843
173.130          -0.021520       -1.232986
173.145          -0.020597       -1.180132
173.160          -0.019658       -1.126293
173.175          -0.018701       -1.071482
173.190          -0.017728       -1.015712
173.205          -0.016738       -0.958996
173.220          -0.015731       -0.901348
173.235          -0.014709       -0.842780
173.250          -0.013671       -0.783309
173.265          -0.012618       -0.722948
173.280          -0.011549       -0.661711
173.295          -0.010465       -0.599615
173.310          -0.009367       -0.536674
173.325          -0.008254       -0.472904
173.340          -0.007127       -0.408322
173.355          -0.005985       -0.342944
173.370          -0.004831       -0.276786
173.385          -0.003663       -0.209866
173.400          -0.002482       -0.142200
173.415          -0.001288       -0.073808
173.430          -0.000082       -0.004706
173.445           0.001136        0.065087
173.460           0.002366        0.135553
173.475           0.003607        0.206673
173.490           0.004859        0.278428
173.505           0.006123        0.350798
173.520           0.007396        0.423764
173.535           0.008680        0.497306
173.550           0.009973        0.571404
173.565           0.011275        0.646038
173.580           0.012587        0.721186
173.595           0.013907        0.796829
173.610           0.015236        0.872944
173.625           0.016572        0.949511
173.640           0.017916        1.026509
173.655           0.019267        1.103915
173.670           0.020625        1.181707
173.685           0.021989        1.259864
173.700           0.023359        1.338363
173.715           0.024735        1.417183
173.730           0.026115        1.496299
173.745           0.027501        1.575690
173.760           0.028891        1.655333
173.775           0.030285        1.735205
173.790           0.031683        1.815282
173.805           0.033083        1.895542
173.820           0.034487        1.975961
173.835           0.035893        2.056516
173.850           0.037301        2.137183
173.865           0.038710        2.217939
173.880           0.040121        2.298760
173.895           0.041532        2.379624
173.910           0.042944        2.460505
173.925           0.044355        2.541381
173.940           0.045767        2.622228
173.955           0.047177        2.703022
173.970           0.048585        2.783740
173.985           0.049992        2.864358
174.000           0.051397        2.944853
174.015           0.052800        3.025201
174.030           0.054199        3.105378
174.045           0.055595        3.185362
174.060           0.056987        3.265130
174.075           0.058375        3.344658
174.090           0.059759        3.423923
174.105           0.061137        3.502902
174.120           0.062510        3.581572
174.135           0.063878        3.659912
174.150           0.065239        3.737898
174.165           0.066593        3.815509
174.180           0.067941        3.892721
174.195           0.069281        3.969514
174.210           0.070614        4.045865
174.225           0.071938        4.121753
174.240           0.073254        4.197157
174.255           0.074561        4.272055
174.270           0.075859        4.346426
174.285           0.077148        4.420250
174.300           0.078426        4.493506
174.315           0.079695        4.566175
174.330           0.080952        4.638235
174.345           0.082199        4.709667
174.360           0.083435        4.780452
174.375           0.084658        4.850571
174.390           0.085870        4.920003
174.405           0.087070        4.988731
174.420           0.088257        5.056735
174.435           0.089431        5.123998
174.450           0.090591        5.190500
174.465           0.091738        5.256225
174.480           0.092872        5.321155
174.495           0.093991        5.385271
174.510           0.095095        5.448557
174.525           0.096185        5.510995
174.540           0.097260        5.572569
174.555           0.098319        5.633262
174.570           0.099363        5.693058
174.585           0.100390        5.751939
174.600           0.101402        5.809891
174.615           0.102397        5.866896
174.630           0.103375        5.922939
174.645           0.104336        5.978005
174.660           0.105280        6.032077
174.675           0.106206        6.085141
174.690           0.107114        6.137180
174.705           0.108004        6.188180
174.720           0.108876        6.238124
174.735           0.109729        6.286999
174.750           0.110563        6.334789
174.765           0.111378        6.381479
174.780           0.112173        6.427054
174.795           0.112949        6.471499
174.810           0.113705        6.514799
174.825           0.114440        6.556938
174.840           0.115155        6.597903
174.855           0.115849        6.637678
174.870           0.116523        6.676248
174.885           0.117174        6.713598
174.900           0.117805        6.749712
174.915           0.118413        6.784577
174.930           0.119000        6.818177
174.945           0.119564        6.850496
174.960           0.120105        6.881520
174.975           0.120624        6.911233
174.990           0.121119        6.939620
175.005           0.121591        6.966666
175.020           0.122040        6.992354
175.035           0.122464        7.016671
175.050           0.122864        7.039599
175.065           0.123240        7.061125
175.080           0.123591        7.081232
175.095           0.123917        7.099905
175.110           0.124217        7.117128
175.125           0.124492        7.132886
175.140           0.124742        7.147164
175.155           0.124965        7.159945
175.170           0.125161        7.171216
175.185           0.125331        7.180960
175.200           0.125475        7.189162
175.215           0.125591        7.195808
175.230           0.125679        7.200882
175.245           0.125740        7.204370
175.260           0.125773        7.206257
175.275           0.125778        7.206529
175.290           0.125754        7.205172
175.305           0.125702        7.202172
175.320           0.125620        7.197516
175.335           0.125510        7.191190
175.350           0.125370        7.183182
175.365           0.125201        7.173479
175.380           0.125002        7.162070
175.395           0.124773        7.148942
175.410           0.124513        7.134085
175.425           0.124224        7.117488
175.440           0.123903        7.099141
175.455           0.123552        7.079034
175.470           0.123171        7.057160
175.485           0.122758        7.033508
175.500           0.122314        7.008073
175.515           0.121839        6.980847
175.530           0.121332        6.951824
175.545           0.120794        6.920999
175.560           0.120225        6.888366
175.575           0.119624        6.853923
175.590           0.118991        6.817666
175.605           0.118326        6.779593
175.620           0.117630        6.739702
175.635           0.116902        6.697994
175.650           0.116142        6.654469
175.665           0.115351        6.609128
175.680           0.114528        6.561974
175.695           0.113673        6.513011
175.710           0.112787        6.462242
175.725           0.111870        6.409673
175.740           0.110921        6.355310
175.755           0.109941        6.299161
175.770           0.108930        6.241234
175.785           0.107888        6.181539
175.800           0.106816        6.120086
175.815           0.105713        6.056887
175.830           0.104579        5.991953
175.845           0.103416        5.925300
175.860           0.102223        5.856941
175.875           0.101000        5.786893
175.890           0.099749        5.715171
175.905           0.098468        5.641794
175.920           0.097159        5.566780
175.935           0.095821        5.490149
175.950           0.094456        5.411923
175.965           0.093063        5.332121
175.980           0.091643        5.250769
175.995           0.090197        5.167888
176.010           0.088724        5.083504
176.025           0.087225        4.997642
176.040           0.085701        4.910329
176.055           0.084153        4.821592
176.070           0.082580        4.731459
176.085           0.080983        4.639959
176.100           0.079362        4.547123
176.115           0.077719        4.452982
176.130           0.076054        4.357565
176.145           0.074367        4.260907
176.160           0.072659        4.163041
176.175           0.070930        4.063999
176.190           0.069182        3.963817
176.205           0.067414        3.862531
176.220           0.065627        3.760175
176.235           0.063823        3.656787
176.250           0.062001        3.552405
176.265           0.060163        3.447065
176.280           0.058308        3.340807
176.295           0.056438        3.233669
176.310           0.054554        3.125692
176.325           0.052655        3.016916
176.340           0.050743        2.907380
176.355           0.048819        2.797128
176.370           0.046883        2.686200
176.385           0.044936        2.574638
176.400           0.042978        2.462486
176.415           0.041011        2.349786
176.430           0.039036        2.236582
176.445           0.037052        2.122917
176.460           0.035061        2.008837
176.475           0.033063        1.894385
176.490           0.031060        1.779607
176.505           0.029052        1.664548
176.520           0.027040        1.549253
176.535           0.025024        1.433769
176.550           0.023006        1.318140
176.565           0.020986        1.202415
176.580           0.018965        1.086638
176.595           0.016945        0.970858
176.610           0.014925        0.855119
176.625           0.012906        0.739471
176.640           0.010890        0.623959
176.655           0.008877        0.508632
176.670           0.006868        0.393535
176.685           0.004865        0.278717
176.700           0.002866        0.164225
176.715           0.000875        0.050105
176.730          -0.001110       -0.063594
176.745          -0.003086       -0.176826
176.760          -0.005053       -0.289543
176.775          -0.007011       -0.401700
176.790          -0.008958       -0.513248
176.805          -0.010893       -0.624143
176.820          -0.012817       -0.734337
176.835          -0.014727       -0.843785
176.850          -0.016623       -0.952441
176.865          -0.018505       -1.060260
176.880          -0.020371       -1.167198
176.895          -0.022222       -1.273210
176.910          -0.024055       -1.378252
176.925          -0.025871       -1.482282
176.940          -0.027668       -1.585256
176.955          -0.029446       -1.687133
176.970          -0.031204       -1.787871
176.985          -0.032942       -1.887430
177.000          -0.034658       -1.985770
177.015          -0.036353       -2.082851
177.030          -0.038024       -2.178637
177.045          -0.039673       -2.273089
177.060          -0.041297       -2.366171
177.075          -0.042898       -2.457847
177.090          -0.044472       -2.548085
177.105          -0.046022       -2.636850
177.120          -0.047545       -2.724110
177.135          -0.049041       -2.809834
177.150          -0.050510       -2.893993
177.165          -0.051951       -2.976558
177.180          -0.053363       -3.057502
177.195          -0.054747       -3.136798
177.210          -0.056102       -3.214423
177.225          -0.057427       -3.290353
177.240          -0.058723       -3.364566
177.255          -0.059988       -3.437041
177.270          -0.061222       -3.507760
177.285          -0.062425       -3.576705
177.300          -0.063597       -3.643861
177.315          -0.064738       -3.709212
177.330          -0.065847       -3.772745
177.345          -0.066924       -3.834450
177.360          -0.067969       -3.894315
177.375          -0.068981       -3.952333
177.390          -0.069961       -4.008497
177.405          -0.070909       -4.062801
177.420          -0.071825       -4.115242
177.435          -0.072707       -4.165817
177.450          -0.073557       -4.214526
177.465          -0.074375       -4.261369
177.480          -0.075160       -4.306348
177.495          -0.075913       -4.349468
177.510          -0.076633       -4.390734
177.525          -0.077321       -4.430151
177.540          -0.077977       -4.467729
177.555          -0.078600       -4.503477
177.570          -0.079193       -4.537404
177.585          -0.079753       -4.569525
177.600          -0.080283       -4.599851
177.615          -0.080781       -4.628397
177.630          -0.081248       -4.655180
177.645          -0.081685       -4.680216
177.660          -0.082092       -4.703523
177.675          -0.082469       -4.725120
177.690          -0.082816       -4.745027
177.705          -0.083135       -4.763267
177.720          -0.083424       -4.779859
177.735          -0.083686       -4.794829
177.750          -0.083919       -4.808198
177.765          -0.084125       -4.819992
177.780          -0.084304       -4.830236
177.795          -0.084456       -4.838956
177.810          -0.084582       -4.846178
177.825          -0.084682       -4.851929
177.840          -0.084757       -4.856237
177.855          -0.084808       -4.859130
177.870          -0.084834       -4.860635
177.885          -0.084837       -4.860783
177.900          -0.084816       -4.859601
177.915          -0.084773       -4.857119
177.930          -0.084707       -4.853367
177.945          -0.084620       -4.848373
177.960          -0.084512       -4.842168
177.975          -0.084383       -4.834781
177.990          -0.084234       -4.826242
178.005          -0.084065       -4.816581
178.020          -0.083878       -4.805827
178.035          -0.083671       -4.794010
178.050          -0.083447       -4.781158
178.065          -0.083205       -4.767302
178.080          -0.082946       -4.752469
178.095          -0.082671       -4.736688
178.110          -0.082379       -4.719988
178.125          -0.082072       -4.702397
178.140          -0.081750       -4.683942
178.155          -0.081413       -4.664650
178.170          -0.081063       -4.644548
178.185          -0.080698       -4.623662
178.200          -0.080320       -4.602018
178.215          -0.079930       -4.579641
178.230          -0.079527       -4.556557
178.245          -0.079112       -4.532789
178.260          -0.078686       -4.508361
178.275          -0.078248       -4.483296
178.290          -0.077800       -4.457618
178.305          -0.077342       -4.431347
178.320          -0.076873       -4.404507
178.335          -0.076395       -4.377116
178.350          -0.075908       -4.349196
178.365          -0.075412       -4.320766
178.380          -0.074907       -4.291846
178.395          -0.074394       -4.262453
178.410          -0.073873       -4.232605
178.425          -0.073344       -4.202320
178.440          -0.072808       -4.171613
178.455          -0.072265       -4.140501
178.470          -0.071716       -4.108999
178.485          -0.071159       -4.077122
178.500          -0.070597       -4.044882
178.515          -0.070028       -4.012294
178.530          -0.069453       -3.979371
178.545          -0.068873       -3.946123
178.560          -0.068287       -3.912563
178.575          -0.067696       -3.878701
178.590          -0.067100       -3.844548
178.605          -0.066499       -3.810113
178.620          -0.065893       -3.775405
178.635          -0.065283       -3.740432
178.650          -0.064668       -3.705202
178.665          -0.064049       -3.669722
178.680          -0.063425       -3.633998
178.695          -0.062798       -3.598038
178.710          -0.062166       -3.561846
178.725          -0.061530       -3.525426
178.740          -0.060891       -3.488784
178.755          -0.060247       -3.451924
178.770          -0.059600       -3.414848
178.785          -0.058950       -3.377559
178.800          -0.058295       -3.340060
178.815          -0.057637       -3.302353
178.830          -0.056975       -3.264439
178.845          -0.056310       -3.226318
178.860          -0.055641       -3.187992
178.875          -0.054968       -3.149461
178.890          -0.054292       -3.110723
178.905          -0.053613       -3.071780
178.920          -0.052929       -3.032628
178.935          -0.052242       -2.993267
178.950          -0.051552       -2.953696
178.965          -0.050857       -2.913912
178.980          -0.050159       -2.873912
178.995          -0.049457       -2.833695
179.010          -0.048752       -2.793257
179.025          -0.048042       -2.752595
179.040          -0.047328       -2.711706
179.055          -0.046611       -2.670586
179.070          -0.045889       -2.629232
179.085          -0.045163       -2.587640
179.100          -0.044433       -2.545805
179.115          -0.043698       -2.503725
179.130          -0.042959       -2.461394
179.145          -0.042216       -2.418809
179.160          -0.041468       -2.375966
179.175          -0.040716       -2.332860
179.190          -0.039959       -2.289487
179.205          -0.039197       -2.245844
179.220          -0.038431       -2.201926
179.235          -0.037659       -2.157729
179.250          -0.036883       -2.113250
179.265          -0.036102       -2.068486
179.280          -0.035316       -2.023432
179.295          -0.034524       -1.978085
179.310          -0.033727       -1.932443
179.325          -0.032926       -1.886503
179.340          -0.032119       -1.840263
179.355          -0.031306       -1.793719
179.370          -0.030489       -1.746871
179.385          -0.029666       -1.699717
179.400          -0.028837       -1.652255
179.415          -0.028004       -1.604485
179.430          -0.027164       -1.556407
179.445          -0.026320       -1.508019
179.460          -0.025470       -1.459324
179.475          -0.024615       -1.410321
179.490          -0.023754       -1.361011
179.505          -0.022888       -1.311397
179.520          -0.022017       -1.261481
179.535          -0.021141       -1.211264
179.550          -0.020259       -1.160752
179.565          -0.019372       -1.109946
179.580          -0.018480       -1.058851
179.595          -0.017584       -1.007472
179.610          -0.016682       -0.955814
179.625          -0.015776       -0.903883
179.640          -0.014865       -0.851685
179.655          -0.013949       -0.799226
179.670          -0.013029       -0.746514
179.685          -0.012105       -0.693557
179.700          -0.011176       -0.640362
179.715          -0.010244       -0.586940
179.730          -0.009308       -0.533299
179.745          -0.008368       -0.479449
179.760          -0.007425       -0.425400
179.775          -0.006478       -0.371164
179.790          -0.005528       -0.316752
179.805          -0.004576       -0.262177
179.820          -0.003621       -0.207449
179.835          -0.002663       -0.152583
179.850          -0.001703       -0.097592
179.865          -0.000742       -0.042490
179.880           0.000222        0.012708
179.895           0.001187        0.067989
179.910           0.002153        0.123336
179.925           0.003119        0.178733
179.940           0.004087        0.234164
179.955           0.005055        0.289614
179.970           0.006022        0.345063
179.985           0.006990        0.400495
180.000           0.007957        0.455892
180.015           0.008923        0.511236
180.030           0.009887        0.566507
180.045           0.010850        0.621686
180.060           0.011812        0.676755
180.075           0.012770        0.731693
180.090           0.013727        0.786479
180.105           0.014680        0.841094
180.120           0.015630        0.895516
180.135           0.016576        0.949724
180.150           0.017518        1.003697
180.165           0.018455        1.057412
180.180           0.019388        1.110848
180.195           0.020315        1.163983
180.210           0.021237        1.216792
180.225           0.022153        1.269254
180.240           0.023062        1.321346
180.255           0.023964        1.373043
180.270           0.024859        1.424323
180.285           0.025746        1.475162
180.300           0.026626        1.525535
180.315           0.027496        1.575419
180.330           0.028358        1.624788
180.345           0.029210        1.673620
180.360           0.030053        1.721888
180.375           0.030885        1.769570
180.390           0.031706        1.816639
180.405           0.032517        1.863071
180.420           0.033316        1.908841
180.435           0.034102        1.953924
180.450           0.034877        1.998296
180.465           0.035638        2.041932
180.480           0.036387        2.084806
180.495           0.037121        2.126894
180.510           0.037842        2.168171
180.525           0.038548        2.208613
180.540           0.039238        2.248196
180.555           0.039914        2.286894
180.570           0.040573        2.324685
180.585           0.041217        2.361543
180.600           0.041843        2.397446
180.615           0.042453        2.432369
180.630           0.043045        2.466291
180.645           0.043619        2.499188
180.660           0.044175        2.531037
180.675           0.044712        2.561817
180.690           0.045230        2.591505
180.705           0.045729        2.620082
180.720           0.046208        2.647525
180.735           0.046667        2.673814
180.750           0.047105        2.698930
180.765           0.047523        2.722854
180.780           0.047919        2.745566
180.795           0.048294        2.767049
180.810           0.048647        2.787284
180.825           0.048978        2.806255
180.840           0.049287        2.823946
180.855           0.049573        2.840341
180.870           0.049837        2.855426
180.885           0.050077        2.869185
180.900           0.050294        2.881606
180.915           0.050487        2.892676
180.930           0.050656        2.902383
180.945           0.050802        2.910716
180.960           0.050923        2.917664
180.975           0.051020        2.923219
180.990           0.051092        2.927371
181.005           0.051140        2.930113
181.020           0.051163        2.931437
181.035           0.051162        2.931338
181.050           0.051135        2.929811
181.065           0.051083        2.926850
181.080           0.051006        2.922453
181.095           0.050905        2.916617
181.110           0.050778        2.909340
181.125           0.050625        2.900621
181.140           0.050448        2.890461
181.155           0.050246        2.878859
181.170           0.050018        2.865818
181.185           0.049765        2.851341
181.200           0.049488        2.835431
181.215           0.049185        2.818091
181.230           0.048857        2.799328
181.245           0.048505        2.779146
181.260           0.048128        2.757553
181.275           0.047727        2.734556
181.290           0.047301        2.710164
181.305           0.046851        2.684384
181.320           0.046377        2.657227
181.335           0.045880        2.628704
181.350           0.045358        2.598825
181.365           0.044813        2.567601
181.380           0.044245        2.535046
181.395           0.043654        2.501173
181.410           0.043040        2.465994
181.425           0.042403        2.429525
181.440           0.041744        2.391779
181.455           0.041064        2.352773
181.470           0.040361        2.312522
181.485           0.039637        2.271041
181.500           0.038892        2.228349
181.515           0.038126        2.184462
181.530           0.037340        2.139398
181.545           0.036533        2.093175
181.560           0.035706        2.045811
181.575           0.034860        1.997324
181.590           0.033994        1.947735
181.605           0.033110        1.897062
181.620           0.032207        1.845325
181.635           0.031286        1.792543
181.650           0.030347        1.738738
181.665           0.029390        1.683929
181.680           0.028416        1.628138
181.695           0.027426        1.571384
181.710           0.026419        1.513689
181.725           0.025396        1.455073
181.740           0.024357        1.395559
181.755           0.023303        1.335167
181.770           0.022234        1.273919
181.785           0.021151        1.211836
181.800           0.020053        1.148941
181.815           0.018941        1.085254
181.830           0.017816        1.020797
181.845           0.016678        0.955593
181.860           0.015528        0.889662
181.875           0.014365        0.823027
181.890           0.013190        0.755710
181.905           0.012003        0.687731
181.920           0.010806        0.619114
181.935           0.009597        0.549878
181.950           0.008378        0.480047
181.965           0.007150        0.409642
181.980           0.005911        0.338683
181.995           0.004663        0.267194
182.010           0.003407        0.195194
182.025           0.002142        0.122706
182.040           0.000868        0.049749
182.055          -0.000413       -0.023653
182.070          -0.001701       -0.097481
182.085          -0.002997       -0.171714
182.100          -0.004299       -0.246331
182.115          -0.005608       -0.321312
182.130          -0.006923       -0.396635
182.145          -0.008243       -0.472280
182.160          -0.009568       -0.548228
182.175          -0.010899       -0.624458
182.190          -0.012234       -0.700950
182.205          -0.013573       -0.777685
182.220          -0.014916       -0.854642
182.235          -0.016263       -0.931803
182.250          -0.017613       -1.009147
182.265          -0.018966       -1.086656
182.280          -0.020321       -1.164310
182.295          -0.021679       -1.242091
182.310          -0.023038       -1.319979
182.325          -0.024399       -1.397956
182.340          -0.025761       -1.476004
182.355          -0.027124       -1.554104
182.370          -0.028488       -1.632237
182.385          -0.029852       -1.710386
182.400          -0.031216       -1.788533
182.415          -0.032579       -1.866659
182.430          -0.033942       -1.944747
182.445          -0.035304       -2.022779
182.460          -0.036665       -2.100737
182.475          -0.038024       -2.178605
182.490          -0.039381       -2.256364
182.505          -0.040736       -2.333997
182.520          -0.042088       -2.411487
182.535          -0.043438       -2.488817
182.550          -0.044785       -2.565969
182.565          -0.046128       -2.642927
182.580          -0.047467       -2.719672
182.595          -0.048803       -2.796189
182.610          -0.050134       -2.872460
182.625          -0.051460       -2.948467
182.640          -0.052782       -3.024194
182.655          -0.054099       -3.099623
182.670          -0.055410       -3.174738
182.685          -0.056715       -3.249520
182.700          -0.058014       -3.323953
182.715          -0.059307       -3.398018
182.730          -0.060593       -3.471700
182.745          -0.061872       -3.544979
182.760          -0.063143       -3.617838
182.775          -0.064407       -3.690259
182.790          -0.065663       -3.762224
182.805          -0.066911       -3.833715
182.820          -0.068150       -3.904714
182.835          -0.069380       -3.975202
182.850          -0.070601       -4.045160
182.865          -0.071813       -4.114569
182.880          -0.073014       -4.183411
182.895          -0.074206       -4.251667
182.910          -0.075386       -4.319316
182.925          -0.076556       -4.386339
182.940          -0.077715       -4.452716
182.955          -0.078861       -4.518428
182.970          -0.079996       -4.583454
182.985          -0.081119       -4.647774
183.000          -0.082229       -4.711366
183.015          -0.083326       -4.774211
183.030          -0.084409       -4.836288
183.045          -0.085479       -4.897574
183.060          -0.086534       -4.958049
183.075          -0.087575       -5.017692
183.090          -0.088601       -5.076480
183.105          -0.089612       -5.134392
183.120          -0.090607       -5.191406
183.135          -0.091586       -5.247500
183.150          -0.092549       -5.302653
183.165          -0.093495       -5.356841
183.180          -0.094423       -5.410043
183.195          -0.095334       -5.462237
183.210          -0.096227       -5.513400
183.225          -0.097102       -5.563510
183.240          -0.097957       -5.612546
183.255          -0.098794       -5.660484
183.270          -0.099611       -5.707304
183.285          -0.100409       -5.752983
183.300          -0.101185       -5.797500
183.315          -0.101942       -5.840833
183.330          -0.102677       -5.882961
183.345          -0.103391       -5.923863
183.360          -0.104083       -5.963517
183.375          -0.104753       -6.001905
183.390          -0.105401       -6.039005
183.405          -0.106025       -6.074797
183.420          -0.106627       -6.109263
183.435          -0.107205       -6.142383
183.450          -0.107759       -6.174140
183.465          -0.108289       -6.204514
183.480          -0.108795       -6.233488
183.495          -0.109276       -6.261046
183.510          -0.109732       -6.287170
183.525          -0.110162       -6.311846
183.540          -0.110568       -6.335058
