Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
170.430           0.000680        0.038954
170.445           0.001152        0.066029
170.460           0.001608        0.092117
170.475           0.002046        0.117202
170.490           0.002466        0.141268
170.505           0.002868        0.164300
170.520           0.003251        0.186284
170.535           0.003616        0.207205
170.550           0.003963        0.227051
170.565           0.004290        0.245809
170.580           0.004598        0.263467
170.595           0.004887        0.280014
170.610           0.005156        0.295439
170.625           0.005406        0.309734
170.640           0.005635        0.322887
170.655           0.005845        0.334892
170.670           0.006034        0.345741
170.685           0.006203        0.355427
170.700           0.006352        0.363943
170.715           0.006480        0.371286
170.730           0.006588        0.377449
170.745           0.006675        0.382430
170.760           0.006741        0.386226
170.775           0.006786        0.388834
170.790           0.006811        0.390255
170.805           0.006815        0.390487
170.820           0.006799        0.389530
170.835           0.006761        0.387387
170.850           0.006703        0.384060
170.865           0.006624        0.379552
170.880           0.006525        0.373867
170.895           0.006406        0.367010
170.910           0.006265        0.358986
170.925           0.006105        0.349803
170.940           0.005925        0.339469
170.955           0.005725        0.327991
170.970           0.005504        0.315379
170.985           0.005265        0.301644
171.000           0.005006        0.286797
171.015           0.004727        0.270850
171.030           0.004430        0.253816
171.045           0.004114        0.235708
171.060           0.003779        0.216543
171.075           0.003427        0.196334
171.090           0.003056        0.175100
171.105           0.002668        0.152857
171.120           0.002262        0.129623
171.135           0.001840        0.105419
171.150           0.001401        0.080262
171.165           0.000946        0.054176
171.180           0.000474        0.027180
171.195          -0.000012       -0.000703
171.210          -0.000514       -0.029450
171.225          -0.001030       -0.059037
171.240          -0.001561       -0.089439
171.255          -0.002105       -0.120631
171.270          -0.002663       -0.152588
171.285          -0.003234       -0.185282
171.300          -0.003817       -0.218687
171.315          -0.004412       -0.252774
171.330          -0.005018       -0.287516
171.345          -0.005635       -0.322883
171.360          -0.006263       -0.358845
171.375          -0.006901       -0.395373
171.390          -0.007547       -0.432436
171.405          -0.008203       -0.470003
171.420          -0.008867       -0.508043
171.435          -0.009539       -0.546525
171.450          -0.010217       -0.585415
171.465          -0.010903       -0.624682
171.480          -0.011594       -0.664292
171.495          -0.012291       -0.704213
171.510          -0.012992       -0.744413
171.525          -0.013698       -0.784856
171.540          -0.014408       -0.825510
171.555          -0.015121       -0.866341
171.570          -0.015836       -0.907316
171.585          -0.016553       -0.948400
171.600          -0.017271       -0.989561
171.615          -0.017990       -1.030763
171.630          -0.018709       -1.071973
171.645          -0.019428       -1.113158
171.660          -0.020146       -1.154285
171.675          -0.020862       -1.195319
171.690          -0.021576       -1.236227
171.705          -0.022287       -1.276977
171.720          -0.022995       -1.317536
171.735          -0.023699       -1.357870
171.750          -0.024399       -1.397949
171.765          -0.025093       -1.437740
171.780          -0.025782       -1.477212
171.795          -0.026465       -1.516332
171.810          -0.027141       -1.555072
171.825          -0.027810       -1.593399
171.840          -0.028471       -1.631285
171.855          -0.029124       -1.668700
171.870          -0.029769       -1.705615
171.885          -0.030404       -1.742001
171.900          -0.031029       -1.777831
171.915          -0.031644       -1.813077
171.930          -0.032249       -1.847713
171.945          -0.032842       -1.881712
171.960          -0.033424       -1.915048
171.975          -0.033994       -1.947696
171.990          -0.034551       -1.979632
172.005          -0.035096       -2.010833
172.020          -0.035627       -2.041274
172.035          -0.036145       -2.070933
172.050          -0.036648       -2.099789
172.065          -0.037137       -2.127819
172.080          -0.037612       -2.155004
172.095          -0.038071       -2.181323
172.110          -0.038515       -2.206757
172.125          -0.038943       -2.231286
172.140          -0.039355       -2.254894
172.155          -0.039751       -2.277562
172.170          -0.040130       -2.299273
172.185          -0.040492       -2.320012
172.200          -0.040837       -2.339763
172.215          -0.041164       -2.358512
172.230          -0.041473       -2.376242
172.245          -0.041765       -2.392942
172.260          -0.042038       -2.408598
172.275          -0.042293       -2.423198
172.290          -0.042529       -2.436729
172.305          -0.042746       -2.449181
172.320          -0.042945       -2.460543
172.335          -0.043124       -2.470804
172.350          -0.043283       -2.479955
172.365          -0.043424       -2.487988
172.380          -0.043544       -2.494894
172.395          -0.043645       -2.500664
172.410          -0.043726       -2.505292
172.425          -0.043786       -2.508771
172.440          -0.043827       -2.511094
172.455          -0.043847       -2.512255
172.470          -0.043847       -2.512249
172.485          -0.043826       -2.511072
172.500          -0.043785       -2.508718
172.515          -0.043724       -2.505184
172.530          -0.043641       -2.500466
172.545          -0.043538       -2.494561
172.560          -0.043414       -2.487467
172.575          -0.043270       -2.479181
172.590          -0.043104       -2.469701
172.605          -0.042918       -2.459027
172.620          -0.042711       -2.447156
172.635          -0.042483       -2.434089
172.650          -0.042234       -2.419825
172.665          -0.041964       -2.404364
172.680          -0.041673       -2.387707
172.695          -0.041362       -2.369855
172.710          -0.041029       -2.350809
172.725          -0.040676       -2.330571
172.740          -0.040302       -2.309142
172.755          -0.039907       -2.286526
172.770          -0.039492       -2.262724
172.785          -0.039056       -2.237740
172.800          -0.038599       -2.211577
172.815          -0.038122       -2.184239
172.830          -0.037625       -2.155730
172.845          -0.037107       -2.126054
172.860          -0.036568       -2.095217
172.875          -0.036010       -2.063222
172.890          -0.035432       -2.030077
172.905          -0.034833       -1.995786
172.920          -0.034215       -1.960355
172.935          -0.033577       -1.923792
172.950          -0.032919       -1.886102
172.965          -0.032241       -1.847294
172.980          -0.031545       -1.807373
172.995          -0.030829       -1.766349
173.010          -0.030093       -1.724229
173.025          -0.029339       -1.681022
173.040          -0.028566       -1.636736
173.055          -0.027775       -1.591381
173.070          -0.026965       -1.544967
173.085          -0.026136       -1.497502
173.100          -0.025290       -1.448998
173.115          -0.024425       -1.399464
173.130          -0.023543       -1.348912
173.145          -0.022643       -1.297352
173.160          -0.021726       -1.244797
173.175          -0.020791       -1.191259
173.190          -0.019840       -1.136748
173.205          -0.018872       -1.081279
173.220          -0.017887       -1.024864
173.235          -0.016886       -0.967516
173.250          -0.015869       -0.909248
173.265          -0.014837       -0.850076
173.280          -0.013788       -0.790013
173.295          -0.012725       -0.729073
173.310          -0.011646       -0.667272
173.325          -0.010553       -0.604625
173.340          -0.009445       -0.541148
173.355          -0.008323       -0.476856
173.370          -0.007187       -0.411766
173.385          -0.006037       -0.345894
173.400          -0.004874       -0.279258
173.415          -0.003698       -0.211875
173.430          -0.002509       -0.143761
173.445          -0.001308       -0.074936
173.460          -0.000095       -0.005417
173.475           0.001131        0.064777
173.490           0.002367        0.135628
173.505           0.003615        0.207117
173.520           0.004873        0.279224
173.535           0.006142        0.351929
173.550           0.007421        0.425213
173.565           0.008710        0.499056
173.580           0.010008        0.573437
173.595           0.011316        0.648335
173.610           0.012631        0.723731
173.625           0.013956        0.799602
173.640           0.015288        0.875927
173.655           0.016627        0.952685
173.670           0.017974        1.029854
173.685           0.019328        1.107412
173.700           0.020688        1.185337
173.715           0.022054        1.263607
173.730           0.023426        1.342199
173.745           0.024803        1.421091
173.760           0.026184        1.500260
173.775           0.027571        1.579682
173.790           0.028961        1.659336
173.805           0.030355        1.739197
173.820           0.031752        1.819243
173.835           0.033152        1.899450
173.850           0.034554        1.979795
173.865           0.035958        2.060255
173.880           0.037364        2.140805
173.895           0.038771        2.221422
173.910           0.040179        2.302083
173.925           0.041587        2.382764
173.940           0.042995        2.463442
173.955           0.044403        2.544092
173.970           0.045810        2.624691
173.985           0.047215        2.705216
174.000           0.048619        2.785643
174.015           0.050020        2.865948
174.030           0.051419        2.946108
174.045           0.052815        3.026100
174.060           0.054208        3.105900
174.075           0.055597        3.185485
174.090           0.056982        3.264833
174.105           0.058362        3.343920
174.120           0.059738        3.422723
174.135           0.061108        3.501220
174.150           0.062472        3.579388
174.165           0.063830        3.657204
174.180           0.065182        3.734648
174.195           0.066527        3.811696
174.210           0.067864        3.888326
174.225           0.069194        3.964517
174.240           0.070516        4.040248
174.255           0.071829        4.115498
174.270           0.073134        4.190244
174.285           0.074429        4.264467
174.300           0.075715        4.338146
174.315           0.076991        4.411260
174.330           0.078257        4.483789
174.345           0.079512        4.555714
174.360           0.080757        4.627014
174.375           0.081990        4.697670
174.390           0.083211        4.767663
174.405           0.084421        4.836974
174.420           0.085619        4.905584
174.435           0.086804        4.973475
174.450           0.087976        5.040628
174.465           0.089134        5.107025
174.480           0.090280        5.172648
174.495           0.091411        5.237480
174.510           0.092529        5.301503
174.525           0.093632        5.364699
174.540           0.094720        5.427053
174.555           0.095793        5.488546
174.570           0.096851        5.549163
174.585           0.097894        5.608886
174.600           0.098920        5.667700
174.615           0.099930        5.725588
174.630           0.100924        5.782533
174.645           0.101901        5.838521
174.660           0.102862        5.893536
174.675           0.103805        5.947560
174.690           0.104730        6.000580
174.705           0.105637        6.052580
174.720           0.106527        6.103543
174.735           0.107398        6.153455
174.750           0.108251        6.202301
174.765           0.109084        6.250065
174.780           0.109899        6.296731
174.795           0.110694        6.342285
174.810           0.111469        6.386712
174.825           0.112225        6.429996
174.840           0.112960        6.472122
174.855           0.113675        6.513075
174.870           0.114369        6.552840
174.885           0.115042        6.591401
174.900           0.115693        6.628744
174.915           0.116324        6.664852
174.930           0.116932        6.699711
174.945           0.117518        6.733305
174.960           0.118082        6.765618
174.975           0.118624        6.796636
174.990           0.119142        6.826342
175.005           0.119637        6.854721
175.020           0.120109        6.881757
175.035           0.120557        6.907435
175.050           0.120982        6.931740
175.065           0.121382        6.954654
175.080           0.121757        6.976163
175.095           0.122108        6.996250
175.110           0.122433        7.014901
175.125           0.122733        7.032099
175.140           0.123008        7.047828
175.155           0.123256        7.062073
175.170           0.123479        7.074818
175.185           0.123675        7.086049
175.200           0.123844        7.095748
175.215           0.123986        7.103902
175.230           0.124102        7.110494
175.245           0.124189        7.115510
175.260           0.124249        7.118936
175.275           0.124281        7.120756
175.290           0.124284        7.120956
175.305           0.124259        7.119522
175.320           0.124205        7.116440
175.335           0.124123        7.111698
175.350           0.124011        7.105281
175.365           0.123869        7.097177
175.380           0.123698        7.087374
175.395           0.123497        7.075860
175.410           0.123266        7.062623
175.425           0.123005        7.047653
175.440           0.122713        7.030939
175.455           0.122391        7.012472
175.470           0.122038        6.992243
175.485           0.121654        6.970242
175.500           0.121239        6.946462
175.515           0.120792        6.920896
175.530           0.120315        6.893537
175.545           0.119806        6.864380
175.560           0.119266        6.833419
175.575           0.118694        6.800651
175.590           0.118090        6.766072
175.605           0.117455        6.729679
175.620           0.116788        6.691472
175.635           0.116090        6.651449
175.650           0.115359        6.609610
175.665           0.114598        6.565957
175.680           0.113804        6.520492
175.695           0.112979        6.473217
175.710           0.112122        6.424137
175.725           0.111234        6.373256
175.740           0.110315        6.320581
175.755           0.109364        6.266119
175.770           0.108383        6.209877
175.785           0.107370        6.151865
175.800           0.106327        6.092092
175.815           0.105253        6.030571
175.830           0.104149        5.967312
175.845           0.103015        5.902330
175.860           0.101851        5.835638
175.875           0.100658        5.767252
175.890           0.099435        5.697187
175.905           0.098183        5.625462
175.920           0.096902        5.552094
175.935           0.095593        5.477103
175.950           0.094257        5.400508
175.965           0.092892        5.322333
175.980           0.091501        5.242597
175.995           0.090082        5.161326
176.010           0.088637        5.078542
176.025           0.087166        4.994271
176.040           0.085670        4.908539
176.055           0.084149        4.821372
176.070           0.082603        4.732800
176.085           0.081033        4.642849
176.100           0.079440        4.551549
176.115           0.077823        4.458932
176.130           0.076184        4.365027
176.145           0.074523        4.269867
176.160           0.072841        4.173485
176.175           0.071138        4.075913
176.190           0.069415        3.977185
176.205           0.067672        3.877338
176.220           0.065911        3.776405
176.235           0.064131        3.674423
176.250           0.062333        3.571429
176.265           0.060519        3.467461
176.280           0.058688        3.362556
176.295           0.056841        3.256753
176.310           0.054979        3.150091
176.325           0.053104        3.042609
176.340           0.051214        2.934349
176.355           0.049312        2.825350
176.370           0.047397        2.715655
176.385           0.045471        2.605304
176.400           0.043534        2.494340
176.415           0.041588        2.382806
176.430           0.039632        2.270744
176.445           0.037668        2.158198
176.460           0.035696        2.045211
176.475           0.033717        1.931829
176.490           0.031732        1.818095
176.505           0.029741        1.704054
176.520           0.027746        1.589751
176.535           0.025748        1.475232
176.550           0.023746        1.360542
176.565           0.021742        1.245728
176.580           0.019737        1.130834
176.595           0.017731        1.015909
176.610           0.015725        0.900998
176.625           0.013721        0.786147
176.640           0.011718        0.671404
176.655           0.009718        0.556815
176.670           0.007722        0.442428
176.685           0.005730        0.328289
176.700           0.003743        0.214446
176.715           0.001762        0.100945
176.730          -0.000212       -0.012167
176.745          -0.002179       -0.124843
176.760          -0.004137       -0.237035
176.775          -0.006086       -0.348698
176.790          -0.008025       -0.459785
176.805          -0.009953       -0.570250
176.820          -0.011869       -0.680045
176.835          -0.013773       -0.789127
176.850          -0.015663       -0.897449
176.865          -0.017540       -1.004967
176.880          -0.019402       -1.111635
176.895          -0.021248       -1.217409
176.910          -0.023078       -1.322246
176.925          -0.024890       -1.426102
176.940          -0.026685       -1.528935
176.955          -0.028461       -1.630702
176.970          -0.030218       -1.731363
176.985          -0.031955       -1.830876
177.000          -0.033671       -1.929201
177.015          -0.035366       -2.026300
177.030          -0.037038       -2.122133
177.045          -0.038688       -2.216665
177.060          -0.040315       -2.309857
177.075          -0.041917       -2.401674
177.090          -0.043495       -2.492082
177.105          -0.045048       -2.581047
177.120          -0.046575       -2.668537
177.135          -0.048075       -2.754520
177.150          -0.049549       -2.838967
177.165          -0.050996       -2.921847
177.180          -0.052415       -3.003135
177.195          -0.053805       -3.082802
177.210          -0.055167       -3.160825
177.225          -0.056499       -3.237179
177.240          -0.057803       -3.311841
177.255          -0.059076       -3.384792
177.270          -0.060319       -3.456010
177.285          -0.061531       -3.525479
177.300          -0.062713       -3.593181
177.315          -0.063863       -3.659101
177.330          -0.064983       -3.723226
177.345          -0.066070       -3.785543
177.360          -0.067126       -3.846042
177.375          -0.068150       -3.904713
177.390          -0.069142       -3.961548
177.405          -0.070102       -4.016542
177.420          -0.071029       -4.069690
177.435          -0.071925       -4.120989
177.450          -0.072788       -4.170438
177.465          -0.073619       -4.218035
177.480          -0.074417       -4.263783
177.495          -0.075183       -4.307684
177.510          -0.075917       -4.349743
177.525          -0.076619       -4.389965
177.540          -0.077289       -4.428358
177.555          -0.077928       -4.464929
177.570          -0.078534       -4.499690
177.585          -0.079110       -4.532649
177.600          -0.079654       -4.563821
177.615          -0.080167       -4.593219
177.630          -0.080649       -4.620857
177.645          -0.081101       -4.646752
177.660          -0.081523       -4.670919
177.675          -0.081915       -4.693379
177.690          -0.082277       -4.714149
177.705          -0.082611       -4.733249
177.720          -0.082915       -4.750702
177.735          -0.083192       -4.766527
177.750          -0.083440       -4.780749
177.765          -0.083660       -4.793390
177.780          -0.083854       -4.804475
177.795          -0.084021       -4.814029
177.810          -0.084161       -4.822077
177.825          -0.084276       -4.828644
177.840          -0.084365       -4.833758
177.855          -0.084429       -4.837445
177.870          -0.084469       -4.839733
177.885          -0.084485       -4.840649
177.900          -0.084478       -4.840221
177.915          -0.084447       -4.838478
177.930          -0.084394       -4.835448
177.945          -0.084320       -4.831160
177.960          -0.084223       -4.825641
177.975          -0.084106       -4.818922
177.990          -0.083968       -4.811031
178.005          -0.083811       -4.801996
178.020          -0.083633       -4.791846
178.035          -0.083437       -4.780610
178.050          -0.083223       -4.768317
178.065          -0.082990       -4.754994
178.080          -0.082740       -4.740669
178.095          -0.082473       -4.725371
178.110          -0.082190       -4.709126
178.125          -0.081890       -4.691962
178.140          -0.081575       -4.673907
178.155          -0.081245       -4.654985
178.170          -0.080900       -4.635224
178.185          -0.080541       -4.614649
178.200          -0.080168       -4.593285
178.215          -0.079782       -4.571157
178.230          -0.079383       -4.548289
178.245          -0.078971       -4.524706
178.260          -0.078547       -4.500430
178.275          -0.078112       -4.475484
178.290          -0.077665       -4.449890
178.305          -0.077208       -4.423671
178.320          -0.076739       -4.396846
178.335          -0.076261       -4.369438
178.350          -0.075773       -4.341465
178.365          -0.075275       -4.312947
178.380          -0.074768       -4.283903
178.395          -0.074252       -4.254351
178.410          -0.073728       -4.224308
178.425          -0.073195       -4.193792
178.440          -0.072655       -4.162820
178.455          -0.072107       -4.131406
178.470          -0.071551       -4.099566
178.485          -0.070988       -4.067315
178.500          -0.070418       -4.034666
178.515          -0.069842       -4.001634
178.530          -0.069259       -3.968230
178.545          -0.068669       -3.934467
178.560          -0.068074       -3.900356
178.575          -0.067473       -3.865910
178.590          -0.066866       -3.831137
178.605          -0.066254       -3.796048
178.620          -0.065636       -3.760652
178.635          -0.065013       -3.724958
178.650          -0.064385       -3.688974
178.665          -0.063752       -3.652707
178.680          -0.063114       -3.616165
178.695          -0.062472       -3.579354
178.710          -0.061824       -3.542280
178.725          -0.061173       -3.504948
178.740          -0.060517       -3.467364
178.755          -0.059857       -3.429531
178.770          -0.059192       -3.391455
178.785          -0.058523       -3.353137
178.800          -0.057850       -3.314582
178.815          -0.057173       -3.275791
178.830          -0.056492       -3.236767
178.845          -0.055807       -3.197511
178.860          -0.055118       -3.158026
178.875          -0.054425       -3.118310
178.890          -0.053728       -3.078366
178.905          -0.053026       -3.038193
178.920          -0.052321       -2.997790
178.935          -0.051612       -2.957158
178.950          -0.050899       -2.916295
178.965          -0.050182       -2.875199
178.980          -0.049460       -2.833870
178.995          -0.048735       -2.792306
179.010          -0.048005       -2.750505
179.025          -0.047272       -2.708463
179.040          -0.046534       -2.666180
179.055          -0.045791       -2.623652
179.070          -0.045045       -2.580876
179.085          -0.044294       -2.537850
179.100          -0.043538       -2.494570
179.115          -0.042779       -2.451033
179.130          -0.042014       -2.407237
179.145          -0.041245       -2.363177
179.160          -0.040472       -2.318851
179.175          -0.039693       -2.274255
179.190          -0.038910       -2.229387
179.205          -0.038122       -2.184242
179.220          -0.037329       -2.138817
179.235          -0.036532       -2.093111
179.250          -0.035729       -2.047119
179.265          -0.034921       -2.000839
179.280          -0.034108       -1.954268
179.295          -0.033290       -1.907404
179.310          -0.032467       -1.860245
179.325          -0.031639       -1.812789
179.340          -0.030806       -1.765033
179.355          -0.029967       -1.716978
179.370          -0.029123       -1.668620
179.385          -0.028274       -1.619960
179.400          -0.027419       -1.570997
179.415          -0.026559       -1.521731
179.430          -0.025694       -1.472162
179.445          -0.024824       -1.422291
179.460          -0.023948       -1.372119
179.475          -0.023067       -1.321646
179.490          -0.022181       -1.270875
179.505          -0.021290       -1.219808
179.520          -0.020393       -1.168448
179.535          -0.019492       -1.116798
179.550          -0.018585       -1.064862
179.565          -0.017674       -1.012643
179.580          -0.016758       -0.960146
179.595          -0.015837       -0.907377
179.610          -0.014911       -0.854340
179.625          -0.013981       -0.801043
179.640          -0.013046       -0.747490
179.655          -0.012107       -0.693691
179.670          -0.011164       -0.639652
179.685          -0.010217       -0.585381
179.700          -0.009266       -0.530886
179.715          -0.008311       -0.476178
179.730          -0.007352       -0.421266
179.745          -0.006391       -0.366159
179.760          -0.005426       -0.310868
179.775          -0.004458       -0.255405
179.790          -0.003487       -0.199782
179.805          -0.002513       -0.144009
179.820          -0.001538       -0.088101
179.835          -0.000560       -0.032069
179.850           0.000420        0.024072
179.865           0.001402        0.080308
179.880           0.002385        0.136625
179.895           0.003369        0.193009
179.910           0.004354        0.249442
179.925           0.005339        0.305911
179.940           0.006325        0.362397
179.955           0.007311        0.418886
179.970           0.008297        0.475359
179.985           0.009282        0.531799
180.000           0.010266        0.588188
180.015           0.011249        0.644508
180.030           0.012230        0.700740
180.045           0.013210        0.756865
180.060           0.014187        0.812864
180.075           0.015162        0.868716
180.090           0.016134        0.924402
180.105           0.017103        0.979901
180.120           0.018068        1.035192
180.135           0.019029        1.090255
180.150           0.019985        1.145067
180.165           0.020937        1.199607
180.180           0.021884        1.253854
180.195           0.022825        1.307784
180.210           0.023760        1.361375
180.225           0.024690        1.414604
180.240           0.025612        1.467449
180.255           0.026527        1.519886
180.270           0.027435        1.571892
180.285           0.028334        1.623443
180.300           0.029226        1.674514
180.315           0.030108        1.725083
180.330           0.030982        1.775125
180.345           0.031846        1.824615
180.360           0.032699        1.873529
180.375           0.033542        1.921843
180.390           0.034375        1.969532
180.405           0.035196        2.016570
180.420           0.036005        2.062935
180.435           0.036802        2.108600
180.450           0.037586        2.153540
180.465           0.038358        2.197732
180.480           0.039115        2.241150
180.495           0.039859        2.283769
180.510           0.040589        2.325566
180.525           0.041303        2.366514
180.540           0.042003        2.406590
180.555           0.042687        2.445770
180.570           0.043354        2.484030
180.585           0.044006        2.521344
180.600           0.044640        2.557691
180.615           0.045257        2.593046
180.630           0.045857        2.627386
180.645           0.046438        2.660688
180.660           0.047001        2.692930
180.675           0.047544        2.724090
180.690           0.048069        2.754145
180.705           0.048574        2.783075
180.720           0.049059        2.810858
180.735           0.049523        2.837474
180.750           0.049967        2.862903
180.765           0.050390        2.887125
180.780           0.050791        2.910122
180.795           0.051171        2.931874
180.810           0.051528        2.952365
180.825           0.051864        2.971577
180.840           0.052177        2.989494
180.855           0.052466        3.006099
180.870           0.052733        3.021378
180.885           0.052976        3.035315
180.900           0.053196        3.047899
180.915           0.053392        3.059114
180.930           0.053563        3.068949
180.945           0.053711        3.077394
180.960           0.053834        3.084436
180.975           0.053932        3.090066
180.990           0.054005        3.094275
181.005           0.054054        3.097055
181.020           0.054077        3.098399
181.035           0.054076        3.098300
181.050           0.054049        3.096752
181.065           0.053996        3.093750
181.080           0.053918        3.089291
181.095           0.053815        3.083372
181.110           0.053686        3.075990
181.125           0.053532        3.067144
181.140           0.053352        3.056834
181.155           0.053146        3.045060
181.170           0.052915        3.031823
181.185           0.052659        3.017125
181.200           0.052377        3.000969
181.215           0.052069        2.983360
181.230           0.051737        2.964300
181.245           0.051379        2.943797
181.260           0.050996        2.921856
181.275           0.050588        2.898484
181.290           0.050155        2.873688
181.305           0.049698        2.847478
181.320           0.049216        2.819862
181.335           0.048710        2.790851
181.350           0.048179        2.760454
181.365           0.047625        2.728684
181.380           0.047046        2.695551
181.395           0.046444        2.661069
181.410           0.045819        2.625251
181.425           0.045171        2.588110
181.440           0.044500        2.549661
181.455           0.043806        2.509918
181.470           0.043090        2.468897
181.485           0.042352        2.426614
181.500           0.041593        2.383086
181.515           0.040812        2.338328
181.530           0.040009        2.292358
181.545           0.039186        2.245195
181.560           0.038342        2.196855
181.575           0.037478        2.147357
181.590           0.036595        2.096720
181.605           0.035691        2.044963
181.620           0.034769        1.992106
181.635           0.033827        1.938168
181.650           0.032867        1.883168
181.665           0.031889        1.827128
181.680           0.030893        1.770067
181.695           0.029880        1.712006
181.710           0.028850        1.652966
181.725           0.027803        1.592967
181.740           0.026739        1.532032
181.755           0.025659        1.470181
181.770           0.024564        1.407435
181.785           0.023454        1.343816
181.800           0.022329        1.279345
181.815           0.021189        1.214045
181.830           0.020035        1.147937
181.845           0.018868        1.081042
181.860           0.017687        1.013382
181.875           0.016493        0.944980
181.890           0.015287        0.875858
181.905           0.014068        0.806036
181.920           0.012838        0.735537
181.935           0.011596        0.664383
181.950           0.010343        0.592596
181.965           0.009079        0.520197
181.980           0.007805        0.447209
181.995           0.006521        0.373652
182.010           0.005228        0.299550
182.025           0.003926        0.224923
182.040           0.002614        0.149792
182.055           0.001295        0.074180
182.070          -0.000033       -0.001891
182.085          -0.001368       -0.078402
182.100          -0.002711       -0.155330
182.115          -0.004061       -0.232655
182.130          -0.005417       -0.310354
182.145          -0.006779       -0.388408
182.160          -0.008147       -0.466796
182.175          -0.009521       -0.545496
182.190          -0.010899       -0.624488
182.205          -0.012283       -0.703751
182.220          -0.013671       -0.783266
182.235          -0.015062       -0.863011
182.250          -0.016458       -0.942967
182.265          -0.017857       -1.023114
182.280          -0.019259       -1.103431
182.295          -0.020663       -1.183899
182.310          -0.022070       -1.264498
182.325          -0.023478       -1.345208
182.340          -0.024889       -1.426011
182.355          -0.026300       -1.506886
182.370          -0.027713       -1.587814
182.385          -0.029126       -1.668777
182.400          -0.030539       -1.749755
182.415          -0.031952       -1.830729
182.430          -0.033365       -1.911680
182.445          -0.034777       -1.992590
182.460          -0.036188       -2.073441
182.475          -0.037598       -2.154212
182.490          -0.039006       -2.234886
182.505          -0.040412       -2.315445
182.520          -0.041816       -2.395870
182.535          -0.043217       -2.476142
182.550          -0.044615       -2.556243
182.565          -0.046010       -2.636155
182.580          -0.047401       -2.715860
182.595          -0.048788       -2.795339
182.610          -0.050171       -2.874574
182.625          -0.051549       -2.953547
182.640          -0.052923       -3.032239
182.655          -0.054291       -3.110632
182.670          -0.055653       -3.188707
182.685          -0.057010       -3.266447
182.700          -0.058361       -3.343832
182.715          -0.059705       -3.420844
182.730          -0.061042       -3.497464
182.745          -0.062372       -3.573673
182.760          -0.063695       -3.649452
182.775          -0.065010       -3.724783
182.790          -0.066316       -3.799646
182.805          -0.067614       -3.874022
182.820          -0.068904       -3.947891
182.835          -0.070184       -4.021233
182.850          -0.071454       -4.094030
182.865          -0.072715       -4.166260
182.880          -0.073965       -4.237904
182.895          -0.075205       -4.308942
182.910          -0.076434       -4.379352
182.925          -0.077652       -4.449115
182.940          -0.078858       -4.518210
182.955          -0.080052       -4.586614
182.970          -0.081233       -4.654309
182.985          -0.082402       -4.721271
183.000          -0.083557       -4.787479
183.015          -0.084699       -4.852912
183.030          -0.085827       -4.917548
183.045          -0.086941       -4.981364
183.060          -0.088040       -5.044339
183.075          -0.089124       -5.106450
183.090          -0.090193       -5.167675
183.105          -0.091246       -5.227992
183.120          -0.092282       -5.287377
183.135          -0.093302       -5.345808
183.150          -0.094305       -5.403262
183.165          -0.095290       -5.459717
183.180          -0.096258       -5.515150
183.195          -0.097207       -5.569538
183.210          -0.098137       -5.622857
183.225          -0.099049       -5.675087
183.240          -0.099941       -5.726203
183.255          -0.100813       -5.776183
183.270          -0.101666       -5.825005
183.285          -0.102497       -5.872647
183.300          -0.103308       -5.919087
183.315          -0.104097       -5.964302
183.330          -0.104864       -6.008272
183.345          -0.105609       -6.050974
183.360          -0.106332       -6.092388
183.375          -0.107032       -6.132493
183.390          -0.107709       -6.171269
183.405          -0.108362       -6.208695
183.420          -0.108992       -6.244753
183.435          -0.109597       -6.279423
183.450          -0.110177       -6.312686
183.465          -0.110733       -6.344525
183.480          -0.111263       -6.374921
183.495          -0.111768       -6.403859
183.510          -0.112248       -6.431321
183.525          -0.112701       -6.457291
183.540          -0.113128       -6.481755
183.555          -0.113528       -6.504699
183.570          -0.113902       -6.526107
183.585          -0.114249       -6.545968
183.600          -0.114568       -6.564269
183.615          -0.114860       -6.580999
183.630          -0.115124       -6.596147
183.645          -0.115361       -6.609702
183.660          -0.115570       -6.621657
183.675          -0.115750       -6.632002
183.690          -0.115903       -6.640730
183.705          -0.116027       -6.647835
183.720          -0.116122       -6.653310
183.735          -0.116189       -6.657153
183.750          -0.116228       -6.659357
183.765          -0.116238       -6.659921
183.780          -0.116219       -6.658842
183.795          -0.116171       -6.656120
183.810          -0.116095       -6.651754
183.825          -0.115990       -6.645744
183.840          -0.115857       -6.638093
183.855          -0.115694       -6.628802
183.870          -0.115504       -6.617877
183.885          -0.115285       -6.605319
183.900          -0.115037       -6.591136
183.915          -0.114761       -6.575333
183.930          -0.114457       -6.557918
183.945          -0.114125       -6.538897
183.960          -0.113765       -6.518281
183.975          -0.113378       -6.496078
183.990          -0.112963       -6.472300
184.005          -0.112521       -6.446957
184.020          -0.112051       -6.420063
184.035          -0.111555       -6.391629
184.050          -0.111032       -6.361669
184.065          -0.110483       -6.330199
184.080          -0.109907       -6.297232
184.095          -0.109306       -6.262787
184.110          -0.108680       -6.226878
184.125          -0.108028       -6.189524
184.140          -0.107351       -6.150742
184.155          -0.106649       -6.110552
184.170          -0.105924       -6.068973
184.185          -0.105174       -6.026024
184.200          -0.104401       -5.981726
184.215          -0.103604       -5.936100
184.230          -0.102785       -5.889168
184.245          -0.101944       -5.840952
184.260          -0.101080       -5.791474
184.275          -0.100195       -5.740758
184.290          -0.099289       -5.688827
